NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
46605,2595,370,675.11,1,,,1731
3966,2037,258,20.12,1,,,63
,,,,,,,
24906,2592,498,49.71,1,,,170
12058,2780,518,104.6,1,,,536
713,2341,420,13.97,1,,,12
27080,1312,94,899.98,0,,,339
,,,,,,,
713,2341,420,13.71,1,,,12
,,,,,,,
27599,1789,188,900.01,0,,,285
25351,2634,508,59.07,1,,,176
23876,2647,514,47.47,1,,,180
713,2341,420,13.97,1,,,12
,,,,,,,
26686,1614,160,899.91,0,,,281
12058,2780,518,105.65,1,,,536
,,,,,,,
36479,1689,182,900.11,0,,,330
12058,2780,518,102.64,1,,,536
27080,1312,94,900.01,0,,,339
713,2341,420,14.93,1,,,12
23876,2647,514,46.48,1,,,180
9368,2494,446,39.36,1,,,174
24906,2592,498,51.12,1,,,170
,,,,,,,
,,,,,,,
24906,2592,498,52.53,1,,,170
,,,,,,,
27882,1842,200,900.12,0,,,246
