NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
896,2293,130,30.2,0,,,46
906,3083,400,30.22,0,,,48
173,1509,0,30.17,0,,,23
136,4134,710,30.2,0,,,23
484,3469,608,30.21,0,,,43
325,3179,386,30.2,0,,,50
352,3234,418,30.1,0,,,54
567,2244,146,30.2,0,,,88
78,2947,470,30.21,0,,,12
173,3036,504,30.18,0,,,19
308,2950,476,30.22,0,,,37
163,1932,0,30.33,0,,,21
187,3975,686,30.21,0,,,24
937,2931,334,30.23,0,,,50
164,3972,742,30.2,0,,,18
298,1975,34,30.21,0,,,37
79,4855,906,30.17,0,,,11
53,4873,906,30.2,0,,,7
495,3301,548,30.22,0,,,44
173,1932,0,30.23,0,,,19
196,3796,652,30.2,0,,,25
925,2304,132,30.17,0,,,49
307,1932,0,30.24,0,,,38
178,4280,746,30.23,0,,,23
200,3356,474,30.06,0,,,30
925,2299,130,30.12,0,,,49
949,2294,132,30.22,0,,,51
325,3179,386,30.19,0,,,50
352,3181,386,30.22,0,,,53
178,4172,716,30.22,0,,,23
