NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
119452,2040,198,899.96,0,,,787
,,,,,,,
13395,1201,0,900.11,0,,,1132
258212,2284,330,899.93,0,,,2739
,,,,,,,
199940,4726,1028,899.89,0,,,636
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
63114,2012,192,899.84,0,,,1288
188575,4405,940,899.87,0,,,588
,,,,,,,
,,,,,,,
9042,1755,270,899.89,0,,,948
9033,1980,352,899.92,0,,,947
,,,,,,,
13367,1944,370,900.06,0,,,1133
67297,1670,132,899.92,0,,,1347
,,,,,,,
7027,1833,322,902.81,0,,,274
,,,,,,,
245891,1858,210,899.92,0,,,2679
,,,,,,,
,,,,,,,
9015,2107,386,899.9,0,,,945
,,,,,,,
66802,1982,190,899.68,0,,,1341
8979,2844,554,899.96,0,,,942
