NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
13937,1327,48,30.17,0,,,141
52,3617,628,30.22,0,,,13
636,1201,0,30.12,0,,,76
18361,1449,56,30.21,0,,,138
252,2679,522,30.2,0,,,48
80,3764,738,30.14,0,,,20
7897,1630,110,30.2,0,,,170
417,1701,254,30.19,0,,,63
17807,1450,56,30.14,0,,,126
18088,1434,50,30.19,0,,,131
752,1710,262,30.21,0,,,93
6404,1405,56,30.1,0,,,145
80,4059,808,30.1,0,,,20
417,1709,254,30.12,0,,,63
140,3911,874,30.2,0,,,35
261,1201,0,30.11,0,,,49
234,2083,340,30.15,0,,,46
418,2127,438,30.18,0,,,68
495,2117,434,30.15,0,,,65
7142,1405,56,30.19,0,,,157
198,1712,260,30.19,0,,,42
503,1833,296,30.18,0,,,72
198,2770,540,30.15,0,,,43
17807,1450,56,30.16,0,,,126
543,1831,328,30.11,0,,,68
149,1201,0,30.24,0,,,36
194,2765,538,30.04,0,,,41
17725,1449,56,30.19,0,,,122
7508,1347,50,30.19,0,,,163
225,2387,448,30.13,0,,,45
