NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
51099,2955,712,900.33,0,,,92
1253,2733,550,44.73,0,,,101
51,3020,664,11.94,0,,,12
92,2583,510,11.26,0,,,14
,,,,,,,
,,,,,,,
45,2676,520,11.83,0,,,8
45,2676,520,11.41,0,,,8
,2857,550,7.11,0,,,0
,,,,,,,
51,3020,664,12.11,0,,,12
1253,2733,550,42.3,0,,,101
,,,,,,,
45,2676,520,10.86,0,,,8
149906,2899,686,900.32,0,,,360
48741,3034,740,900.4,0,,,93
51109,2938,720,900.4,0,,,94
52485,3028,754,900.33,0,,,418
18432,2974,716,900.59,0,,,221
48741,3034,740,900.39,0,,,93
51081,3019,736,900.37,0,,,92
,2857,550,7.41,0,,,0
49396,2678,572,900.24,0,,,115
45,2676,520,11.17,0,,,8
,,,,,,,
1253,2733,550,45.06,0,,,101
134,2604,514,12.02,0,,,21
,2857,550,7.47,0,,,0
16907,2843,674,900.31,0,,,119
,2857,550,8.34,0,,,0
