NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
193,2789,570,30.3,0,,,25
1248,2179,262,30.27,0,,,55
154,1793,172,30.35,0,,,17
154,1793,172,30.38,0,,,17
488,1941,158,30.31,0,,,50
154,1793,172,30.29,0,,,17
1205,2031,222,30.28,0,,,87
41,2434,584,19.56,0,,,9
206,1798,108,30.3,0,,,26
154,1793,172,30.32,0,,,17
204,2788,570,30.28,0,,,26
193,2789,570,30.24,0,,,25
611,2651,516,30.28,0,,,35
436,2442,424,30.31,0,,,38
1338,2017,192,30.27,0,,,84
182,2236,312,30.29,0,,,24
73,2097,230,30.28,0,,,12
218,1872,212,29.57,0,,,22
345,1732,108,29.9,0,,,30
345,1905,230,30.1,0,,,30
32,3053,1388,29.98,0,,,8
154,1793,172,29.87,0,,,17
154,1793,172,30.06,0,,,17
32,3068,1388,29.92,0,,,8
495,2132,294,29.99,0,,,25
864,1487,4,30.03,0,,,74
346,1905,154,29.91,0,,,38
154,1793,172,30.08,0,,,17
182,2787,570,30.08,0,,,24
171,2131,270,29.93,0,,,23
