NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
906,3456,912,46.78,0,,,76
8,1345,194,8.84,0,,,2
32054,5037,2056,699.84,0,,,2073
906,3456,912,49.95,0,,,76
906,3456,912,50.92,0,,,76
8,1666,256,11.77,0,,,2
,2014,274,10.15,0,,,0
,2016,290,9.85,0,,,0
906,3456,912,48.57,0,,,76
8,1664,256,10.95,0,,,2
906,3456,912,48.27,0,,,76
31093,4963,1858,742.64,0,,,2762
8,1345,194,8.77,0,,,2
8,1345,194,9.48,0,,,2
8,1357,212,10.12,0,,,2
906,3456,912,48.1,0,,,76
906,3456,912,48.45,0,,,76
,2014,274,9.84,0,,,0
906,3456,912,49.5,0,,,76
906,3456,912,46.0,0,,,76
107,2232,336,13.31,0,,,9
8,1357,212,8.93,0,,,2
8,1357,212,8.86,0,,,2
8,1666,256,10.57,0,,,2
8,1357,212,8.82,0,,,2
906,3456,912,48.93,0,,,76
27587,4647,1656,899.93,0,,,2732
8,3180,1010,23.1,0,,,2
1707,3268,744,43.46,0,,,84
8,1357,212,9.01,0,,,2
