NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
8400,1535,22,30.29,0,,,134
5210,2033,106,30.34,0,,,141
7067,1596,40,30.31,0,,,118
5125,1364,0,30.29,0,,,136
11769,1858,82,30.32,0,,,98
10074,1438,12,30.31,0,,,103
7725,1615,40,30.22,0,,,125
7625,1546,24,30.2,0,,,124
7374,1767,78,30.31,0,,,103
,7354,1324,30.32,0,,,0
5639,1735,56,30.31,0,,,160
9641,1952,122,30.33,0,,,227
10528,1604,40,30.3,0,,,167
8992,1967,112,30.14,0,,,175
10010,1551,20,30.29,0,,,118
5295,1364,0,30.25,0,,,144
7632,1999,126,30.24,0,,,197
4902,1715,48,30.3,0,,,128
8918,1433,12,30.29,0,,,111
5381,1855,78,30.31,0,,,148
7608,1759,78,30.35,0,,,107
,7164,1252,30.44,0,,,0
9090,1546,24,30.3,0,,,140
7608,1767,78,30.24,0,,,107
5553,1408,8,30.3,0,,,156
7301,1766,78,30.21,0,,,101
10198,1530,20,30.27,0,,,162
9220,1364,0,30.32,0,,,113
5296,2191,140,30.21,0,,,145
17230,1562,28,30.26,0,,,189
