NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
664,1057,226,26.25,0,,,62,63148,9225,850.0,0,9979,76904,13.71,0.0,602,9.71,0.227,0.347,0.249,1360,23750,1335,12.297,214,1132,0.12,138,44,521
606,935,142,26.3,0,,,87,43922,4546,1164.0,0,9874,50379,13.38,0.0,521,5.99,0.227,0.307,0.157,2405,15854,744,10.868,250,922,0.11,44,16,365
400,1067,220,26.79,0,,,73,92841,11508,861.0,0,15969,107851,11.79,0.0,328,4.56,0.227,0.35,0.243,3811,25951,613,10.898,216,660,0.05,174,86,530
731,1043,212,26.25,0,,,67,46292,6578,941.0,0,8394,55505,14.04,0.0,664,9.91,0.235,0.342,0.234,1278,20117,1023,12.091,217,904,0.12,69,24,509
391,1082,228,26.32,0,,,70,91311,11364,819.0,0,15631,106197,11.7,0.0,322,4.67,0.242,0.355,0.252,3089,25168,613,10.736,216,660,0.05,174,85,552
30,831,94,2.08,0,,,6,595,46,68.0,0,154,692,11.33,0.0,24,4.0,0.205,0.272,0.104,275,60,20,0.126,203,0,0.0,17,11,252
378,1068,220,26.36,0,,,68,87444,10795,792.0,0,15067,101691,11.65,0.0,311,4.64,0.227,0.35,0.243,3975,23930,541,10.89,216,622,0.05,174,86,530
369,1064,228,26.26,0,,,64,85284,10557,738.0,0,14632,99294,11.53,0.0,305,4.77,0.235,0.349,0.252,2606,22909,538,10.659,216,618,0.05,174,85,547
391,996,184,26.8,0,,,69,89142,11075,807.0,0,15334,103639,11.7,0.0,322,4.67,0.205,0.327,0.203,825,24354,581,10.721,216,624,0.04,174,85,428
454,1057,226,26.41,0,,,47,47084,6883,595.0,0,7638,57228,12.66,0.0,407,8.66,0.227,0.347,0.249,1094,15513,1353,14.476,217,1222,0.14,124,39,519
144,1010,204,26.82,0,,,22,192726,23425,210.0,0,29955,225377,9.55,0.0,122,5.55,0.174,0.331,0.225,6192,27266,326,9.913,214,338,0.01,481,242,461
650,1061,226,26.35,0,,,62,61882,9048,850.0,0,9798,75366,13.71,0.0,589,9.66,0.227,0.348,0.249,2055,23243,1335,12.005,214,1132,0.12,138,44,528
483,1077,220,26.82,0,,,82,92660,11059,1143.0,0,16334,106715,13.94,0.0,402,4.96,0.235,0.353,0.243,4569,19111,419,9.01,206,655,0.05,153,85,531
419,1062,220,26.78,0,,,75,97819,12200,890.0,0,16754,113606,11.87,0.0,344,4.59,0.22,0.348,0.243,3825,27611,641,10.531,216,711,0.05,174,86,521
391,1064,228,26.77,0,,,69,90311,11208,807.0,0,15514,105003,11.7,0.0,322,4.67,0.235,0.349,0.252,2051,24800,613,10.975,216,624,0.04,174,85,547
222,848,106,26.27,0,,,27,131041,16113,328.0,0,20163,153430,12.15,0.0,195,7.22,0.144,0.278,0.117,724,16802,621,10.009,216,926,0.04,332,150,238
398,1067,220,26.89,0,,,72,92837,11508,847.0,0,15967,107847,11.76,0.0,327,4.61,0.227,0.35,0.243,4200,25949,613,11.016,216,660,0.05,174,86,530
21,907,134,2.31,0,,,5,1359,143,36.0,0,282,1596,7.2,0.0,16,3.2,0.189,0.297,0.148,681,94,48,0.14,208,84,0.15,21,13,329
550,949,122,26.5,0,,,67,8840,665,2386.0,0,2355,10184,35.61,0.0,492,7.34,0.265,0.311,0.135,569,1522,143,6.868,203,172,0.06,83,29,342
622,785,74,26.24,0,,,59,56364,8245,799.0,0,9055,68650,13.54,0.0,563,9.54,0.114,0.257,0.082,162,21062,1272,12.738,214,1084,0.12,132,42,155
640,935,142,26.79,0,,,90,44313,4587,1247.0,0,9965,50827,13.86,0.0,553,6.14,0.227,0.307,0.157,2367,15957,750,11.008,250,946,0.11,44,17,365
230,989,204,26.29,0,,,28,139961,17252,339.0,0,21482,163905,12.11,0.0,202,7.21,0.159,0.324,0.225,3370,18751,667,10.254,216,1006,0.05,332,150,449
138,1023,208,26.9,0,,,22,186852,22687,210.0,0,29097,218440,9.55,0.0,117,5.57,0.189,0.335,0.23,7178,26008,318,10.188,214,326,0.01,481,245,484
606,1010,170,26.85,0,,,89,44088,4559,1222.0,0,9917,50566,13.73,0.0,521,5.92,0.273,0.331,0.188,2560,15890,744,10.76,250,946,0.11,44,16,455
378,1068,220,26.86,0,,,68,87444,10795,792.0,0,15067,101691,11.65,0.0,311,4.64,0.227,0.35,0.243,3975,23930,541,10.623,216,622,0.05,174,86,530
550,939,118,26.31,0,,,67,8767,658,2386.0,0,2337,10098,35.61,0.0,492,7.34,0.265,0.308,0.13,491,1498,130,7.121,203,172,0.06,83,29,332
511,935,142,26.28,0,,,60,40734,4349,939.0,1,8930,46681,15.65,0.02,454,7.57,0.227,0.307,0.157,2623,13622,762,12.034,256,912,0.12,44,17,365
21,907,134,2.32,0,,,5,1359,143,36.0,0,282,1596,7.2,0.0,16,3.2,0.189,0.297,0.148,681,94,48,0.156,208,74,0.13,21,13,329
550,949,122,26.96,0,,,67,8840,665,2386.0,0,2355,10184,35.61,0.0,492,7.34,0.265,0.311,0.135,569,1522,143,6.842,203,172,0.06,83,29,342
373,1068,220,26.78,0,,,66,87436,10795,764.0,0,15063,101683,11.58,0.0,308,4.74,0.227,0.35,0.243,4713,23923,541,10.76,216,588,0.04,174,86,531
