NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
12532,2599,640,895.56,0,,,2410,4102866,559341,34749.0,6,968068,4873393,14.42,0.0,10117,4.2,0.324,0.4,0.287,10483,3572277,40030,204.369,508,20539,0.03,702,226,1588
43802,2630,650,895.33,0,,,1411,4749256,634227,60079.0,179,1177822,5531879,42.58,0.13,42212,29.92,0.34,0.404,0.292,17741,4075881,7345,322.609,462,7986,0.03,82,40,1722
12384,2880,756,895.56,0,,,1214,3405043,552220,21774.0,206,734236,4067482,17.94,0.17,10964,9.03,0.346,0.443,0.339,8983,3836997,108676,389.475,719,51663,0.08,289,95,1888
11158,2575,624,895.52,0,,,580,2794517,402041,16056.0,0,662464,3291011,27.68,0.0,10578,18.24,0.314,0.396,0.28,12032,1591486,19447,492.028,229,17925,0.07,217,80,1562
17193,2212,512,895.73,0,,,554,4312877,581347,31124.0,23,1070737,5039200,56.18,0.04,16616,29.99,0.314,0.34,0.23,22750,3054513,8943,573.316,360,9499,0.05,68,56,1323
12194,1697,292,895.49,0,,,1796,392737,51751,81093.0,0,98184,464484,45.15,0.0,10399,5.79,0.234,0.261,0.131,1723,250127,3739,108.082,229,3849,0.08,154,61,738
42988,2922,770,895.14,0,,,1400,4684180,625414,59277.0,169,1161829,5455925,42.34,0.12,41420,29.61,0.381,0.449,0.346,52266,4011943,7314,324.77,451,7948,0.03,82,41,2049
16691,2369,540,895.27,0,,,2689,896805,137540,79652.0,0,209912,1061497,29.62,0.0,14003,5.21,0.26,0.364,0.242,7135,318390,5123,72.151,216,6560,0.05,147,76,1308
12536,2657,666,895.34,0,,,2411,4105408,559631,34765.0,6,968692,4876385,14.42,0.0,10120,4.2,0.324,0.409,0.299,13029,3574687,40030,201.068,508,20539,0.03,702,226,1662
10005,2672,680,895.14,0,,,1045,5804551,825099,16014.0,0,1355861,6861853,15.32,0.0,8960,8.57,0.285,0.411,0.305,21447,5047812,70305,387.271,359,33572,0.03,709,212,1634
