NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
411259,2578,276,894.17,0,,,14185,4907730,385207,2182280.0,0,1559774,5365072,153.84,0.0,397074,27.99,0.173,0.222,0.109,3823,7072334,74545,152.275,861,44732,0.09,51,31,1040
253252,2600,284,503.81,1,,,6935,5639206,492503,558281.0,0,1700861,6180804,80.5,0.0,246317,35.52,0.171,0.224,0.112,3234,7601987,33681,139.361,712,19733,0.03,21,9,1060
19301,2600,284,67.55,1,,,316,597037,49632,21859.0,0,187997,657613,69.17,0.0,18985,60.08,0.171,0.224,0.112,3234,1112363,23156,33.896,722,13239,0.18,20,7,1060
26350,2600,284,60.93,1,,,617,551852,49832,38367.0,0,157898,620358,62.18,0.0,25733,41.71,0.171,0.224,0.112,3234,815651,16634,26.714,708,9502,0.13,61,15,1060
29781,2600,284,85.57,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,36.136,791,13557,0.12,55,16,1060
19301,2600,284,66.69,1,,,316,597037,49632,21859.0,0,187997,657613,69.17,0.0,18985,60.08,0.171,0.224,0.112,3234,1112363,23156,32.359,722,13239,0.18,20,7,1060
27054,2600,284,66.13,1,,,629,576651,52266,39347.0,0,165050,646382,62.55,0.0,26425,42.01,0.171,0.224,0.112,3234,838774,17826,28.757,735,10331,0.12,46,15,1060
29781,2600,284,85.81,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,36.826,791,13603,0.12,55,16,1060
29781,2600,284,88.4,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,38.032,791,13569,0.12,55,16,1060
29781,2600,284,86.97,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,37.303,791,13553,0.12,55,16,1060
19301,2600,284,69.55,1,,,316,597037,49632,21859.0,0,187997,657613,69.17,0.0,18985,60.08,0.171,0.224,0.112,3234,1112363,23156,33.643,722,13239,0.18,20,7,1060
253252,2600,284,489.1,1,,,6935,5639206,492503,558281.0,0,1700861,6180804,80.5,0.0,246317,35.52,0.171,0.224,0.112,3234,7601987,33681,135.196,712,19733,0.03,21,9,1060
29781,2600,284,87.16,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,37.141,791,13591,0.12,55,16,1060
443344,2322,210,894.37,0,,,15780,5301856,413618,2184218.0,0,1692468,5791547,138.42,0.0,427564,27.1,0.163,0.2,0.083,3284,7352951,71253,154.874,845,43716,0.08,47,27,834
35912,2600,284,137.93,1,,,459,1496305,137355,43486.0,0,448410,1645670,94.74,0.0,35453,77.24,0.171,0.224,0.112,3234,1715029,70098,59.784,645,40591,0.16,18,10,1060
253252,2600,284,500.78,1,,,6935,5639206,492503,558281.0,0,1700861,6180804,80.5,0.0,246317,35.52,0.171,0.224,0.112,3234,7601987,33681,136.045,712,19733,0.03,21,9,1060
19140,2600,284,64.24,1,,,305,553133,46099,21442.0,0,174015,609611,70.3,0.0,18835,61.75,0.171,0.224,0.112,3234,1030682,21709,31.655,796,12510,0.18,18,7,1060
29781,2600,284,87.3,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,36.464,791,13553,0.12,55,16,1060
232713,2600,284,358.51,1,,,6353,2546938,199487,555686.0,0,811443,2789815,87.47,0.0,226360,35.63,0.171,0.224,0.112,3234,4683864,34714,114.656,804,19471,0.09,45,16,1060
19140,2600,284,61.4,1,,,305,553133,46099,21442.0,0,174015,609611,70.3,0.0,18835,61.75,0.171,0.224,0.112,3234,1030682,21709,29.621,796,12510,0.18,18,7,1060
447260,2384,224,894.06,0,,,15927,5357373,418137,2201428.0,0,1709926,5852395,138.22,0.0,431334,27.08,0.165,0.205,0.088,3175,7460112,72619,156.672,851,44152,0.08,47,27,882
425403,2600,284,864.09,1,,,16970,8346703,673589,1354778.0,0,2598600,9100853,79.83,0.0,408433,24.07,0.171,0.224,0.112,3234,11481509,41834,200.617,708,23779,0.03,18,9,1060
42946,2600,284,87.59,1,,,1201,705087,64884,86493.0,0,199915,799951,72.02,0.0,41745,34.76,0.171,0.224,0.112,3234,1058601,19820,36.137,846,11675,0.12,65,17,1060
28131,2600,284,108.77,1,,,640,1003480,91601,42279.0,0,297325,1113042,66.06,0.0,27491,42.95,0.171,0.224,0.112,3234,1599269,62956,48.351,776,35162,0.19,43,19,1060
616395,2168,184,894.19,0,,,25968,5942922,452865,2128075.0,0,1806707,6565886,81.95,0.0,590428,22.74,0.147,0.187,0.073,2994,5955779,5158,113.307,430,4483,0.01,59,36,720
29781,2600,284,86.68,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,37.572,791,13553,0.12,55,16,1060
443344,2601,284,894.35,0,,,15780,5302853,413716,2184218.0,0,1692759,5792640,138.42,0.0,427564,27.1,0.173,0.224,0.112,4275,7354847,71253,159.707,845,43716,0.08,47,27,1061
449120,2099,164,894.11,0,,,15993,5382244,420138,2210042.0,0,1717790,5879608,138.19,0.0,433127,27.08,0.141,0.181,0.065,1448,7508449,73211,156.326,857,44442,0.08,47,27,660
28131,2600,284,107.66,1,,,640,1003480,91601,42279.0,0,297325,1113042,66.06,0.0,27491,42.95,0.171,0.224,0.112,3234,1599269,62956,49.932,776,35162,0.19,43,19,1060
29781,2600,284,86.52,1,,,875,824211,74937,52619.0,0,239554,920735,60.14,0.0,28906,33.04,0.171,0.224,0.112,3234,1254505,23624,36.639,791,13555,0.12,55,16,1060
