NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
3031,584,140,27.82,0,,,38,220113,26689,3608.0,0,56554,247423,94.95,0.0,2993,78.76,0.707,0.864,0.805,6359,78511,803,9.919,206,1477,0.04,17,9,506
3428,621,150,18.53,1,,,39,91851,8894,3700.0,0,27085,102160,94.87,0.0,3389,86.9,0.756,0.919,0.862,3685,37761,598,6.258,205,1069,0.05,62,21,547
3036,621,150,21.61,1,,,47,177849,20717,3841.0,0,45807,200128,81.72,0.0,2989,63.6,0.756,0.919,0.862,3955,58228,609,7.898,205,1115,0.04,50,22,547
3257,621,150,25.71,1,,,39,151996,18168,3458.0,0,39596,170931,88.67,0.0,3218,82.51,0.756,0.919,0.862,3685,47522,665,7.069,205,1248,0.04,34,12,547
3257,621,150,25.13,1,,,39,151996,18168,3458.0,0,39596,170931,88.67,0.0,3218,82.51,0.756,0.919,0.862,3685,47522,665,7.097,205,1248,0.04,34,12,547
3051,621,150,26.32,1,,,52,185938,21704,4226.0,0,48657,208854,81.27,0.0,2999,57.67,0.756,0.919,0.862,3955,46736,651,9.573,205,1180,0.03,70,27,547
3051,621,150,24.77,1,,,52,185938,21704,4226.0,0,48657,208854,81.27,0.0,2999,57.67,0.756,0.919,0.862,3955,46736,651,9.064,205,1180,0.03,70,27,547
3257,621,150,27.56,1,,,39,151996,18168,3458.0,0,39596,170931,88.67,0.0,3218,82.51,0.756,0.919,0.862,3685,47522,665,7.62,205,1248,0.04,34,12,547
2992,621,150,18.0,1,,,47,129303,12502,3701.0,0,37983,143713,78.74,0.0,2945,62.66,0.756,0.919,0.862,3955,55406,651,6.727,206,1132,0.04,63,24,547
2945,595,144,27.76,0,,,39,165432,20100,3440.0,0,42400,186110,88.21,0.0,2906,74.51,0.707,0.88,0.828,3160,51918,795,7.649,205,1417,0.04,24,8,516
2919,621,150,15.59,1,,,43,73601,8443,3332.0,0,19939,82590,77.49,0.0,2876,66.88,0.756,0.919,0.862,3955,24672,555,6.29,205,961,0.07,19,9,547
3051,621,150,25.84,1,,,52,185938,21704,4226.0,0,48657,208854,81.27,0.0,2999,57.67,0.756,0.919,0.862,3955,46736,651,9.744,205,1180,0.03,70,27,547
