NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
41689,2371,356,893.96,0,,,285,8915673,884186,44239.0,0,2776303,9830758,155.22,0.0,41404,145.28,0.164,0.162,0.091,19304,5466765,5997,108.787,226,5836,0.0,842,326,1279
15259,4740,990,893.96,0,,,55,6386815,685325,17609.0,0,1980178,7079239,320.16,0.0,15204,276.44,0.281,0.323,0.253,88885,1530661,2374,72.022,205,4063,0.0,262,143,3097
14668,4740,990,894.31,0,,,54,6251064,670792,16864.0,0,1938165,6928704,312.3,0.0,14614,270.63,0.281,0.323,0.253,70818,1481732,2344,71.263,205,4019,0.0,261,141,3097
156224,2707,456,893.73,0,,,506,7186143,687768,159355.0,0,2298337,7902962,314.93,0.0,155718,307.74,0.18,0.185,0.116,13471,7074630,10883,159.608,327,11491,0.01,75,37,1575
101283,2814,444,893.89,0,,,299,6647144,504476,102978.0,0,2291552,7202596,344.41,0.0,100985,337.74,0.2,0.192,0.113,16987,5463985,7910,114.057,248,8399,0.01,254,117,1576
3840,4839,1012,894.3,0,,,44,8137115,876876,3972.0,0,2520750,9016662,90.27,0.0,3796,86.27,0.292,0.33,0.258,121709,1623251,2531,54.542,209,2938,0.0,37,18,3212
42066,2791,456,894.16,0,,,287,9170394,909769,44735.0,0,2855503,10111653,155.87,0.0,41779,145.57,0.18,0.19,0.116,30726,5636244,6019,107.541,226,5850,0.0,842,326,1583
10007,3845,768,894.43,0,,,83,9150086,985883,10256.0,0,2833253,10139841,123.57,0.0,9924,119.57,0.216,0.262,0.196,66261,2275830,1626,61.667,208,1724,0.0,27,16,2417
14154,4743,990,894.09,0,,,53,6177113,663016,16234.0,0,1915120,6846735,306.3,0.0,14101,266.06,0.281,0.324,0.253,113593,1454770,2312,81.122,205,3963,0.0,259,141,3102
10523,3520,694,893.9,0,,,86,9439420,1017053,10781.0,0,2922798,10460488,125.36,0.0,10437,121.36,0.184,0.24,0.177,13469,2372301,1632,61.35,208,1730,0.0,27,16,2152
15187,3556,694,893.28,0,,,55,6327874,679018,17499.0,0,1961899,7013913,318.16,0.0,15132,275.13,0.191,0.243,0.177,30855,1510639,2368,74.136,205,4019,0.0,261,142,2089
40954,3189,580,894.23,0,,,282,8577900,850056,43495.0,0,2671241,9458021,154.24,0.0,40672,144.23,0.213,0.218,0.148,88660,5246290,5982,105.503,226,5818,0.0,842,322,1947
39284,3570,644,893.54,0,,,223,8910016,851412,39953.0,0,2722363,9836670,179.16,0.0,39061,175.16,0.24,0.244,0.164,60668,5199419,6685,108.936,208,7482,0.01,686,231,2172
41821,3185,578,894.28,0,,,286,9111356,903796,44487.0,0,2836658,10046787,155.55,0.0,41535,145.23,0.213,0.217,0.148,84935,5596684,6018,104.794,226,5848,0.0,842,326,1943
41199,3197,580,893.53,0,,,283,8721812,864764,43743.0,0,2715512,9617076,154.57,0.0,40916,144.58,0.213,0.218,0.148,120965,5340369,5986,101.253,226,5826,0.0,842,323,1951
38098,3325,570,893.96,0,,,564,6501530,495285,161679.0,0,2215109,7047778,286.66,0.0,37534,66.55,0.213,0.227,0.146,57720,4631692,5839,89.637,214,5429,0.0,572,210,1953
41821,3198,580,894.3,0,,,286,9121542,905138,44487.0,0,2839694,10058220,155.55,0.0,41535,145.23,0.213,0.218,0.148,95025,5602161,6018,109.382,226,5848,0.0,842,327,1954
39774,2985,528,894.35,0,,,225,9008808,860747,40449.0,0,2752814,9945535,179.77,0.0,39549,175.77,0.204,0.204,0.135,19236,5270565,6693,110.976,208,7490,0.01,686,231,1784
159993,1914,268,893.77,0,,,373,6084671,611046,174344.0,0,1911527,6737893,467.41,0.0,159621,427.94,0.144,0.131,0.068,3907,3596294,16984,128.015,236,25824,0.04,174,86,913
40954,3197,580,894.27,0,,,282,8583013,850727,43495.0,0,2672855,9463748,154.24,0.0,40672,144.23,0.213,0.218,0.148,93715,5249496,5982,103.471,226,5818,0.0,842,322,1951
94934,3079,514,893.89,0,,,428,6668171,631257,138273.0,0,2136413,7340884,323.07,0.0,94506,220.81,0.222,0.21,0.131,19406,3738840,11863,114.183,263,16848,0.02,148,72,1754
13717,2223,346,894.41,0,,,52,5953747,638935,15713.0,0,1845901,6599136,302.17,0.0,13665,262.79,0.135,0.152,0.088,6092,1377515,2271,70.243,205,3845,0.0,260,137,1019
96854,2918,464,893.85,0,,,286,6251382,474074,98510.0,0,2155169,6775143,344.44,0.0,96569,337.65,0.202,0.199,0.118,11443,5141147,8196,109.216,239,8591,0.01,258,115,1648
38248,2973,516,893.59,0,,,570,6559276,500167,164033.0,0,2234305,7110894,287.78,0.0,37678,66.1,0.198,0.203,0.132,32602,4673998,6203,91.614,214,5671,0.0,572,211,1754
10560,3571,708,894.12,0,,,52,7946195,855178,11972.0,0,2457990,8809159,230.23,0.0,10509,202.1,0.187,0.244,0.181,33528,3018889,4141,84.771,301,4369,0.0,39,17,2181
