NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
489,3818,1068,25.72,0,,,39,130655,16964,1222.0,0,34205,149337,31.33,0.0,450,11.54,0.416,0.622,0.691,32216,15687,166,4.562,216,276,0.01,198,58,2876
252,3990,1148,25.33,0,,,5,164815,15046,276.0,0,53039,179961,55.2,0.0,247,49.4,0.394,0.65,0.743,94287,13619,232,3.445,212,449,0.01,64,26,3200
785,1420,230,26.1,0,,,58,143644,20860,987.0,0,33979,167826,17.02,0.0,727,12.53,0.177,0.231,0.149,2266,25230,788,8.198,223,1174,0.04,77,47,598
2726,1948,468,25.98,0,,,160,224537,25777,3234.0,0,57685,261214,20.21,0.0,2566,16.04,0.252,0.317,0.303,3555,116853,3041,9.711,226,2705,0.06,107,33,1175
488,1129,132,25.87,0,,,6,179066,16247,524.0,0,57816,195430,87.33,0.0,482,80.33,0.155,0.184,0.085,1090,15762,232,3.439,212,449,0.01,64,26,398
740,1142,116,26.0,0,,,42,135944,17650,1550.0,0,35590,155391,36.9,0.0,698,16.62,0.142,0.186,0.075,508,16780,212,4.846,218,358,0.01,198,58,294
252,3990,1148,25.24,0,,,5,168415,15345,276.0,0,54258,183857,55.2,0.0,247,49.4,0.394,0.65,0.743,97883,14173,232,3.319,212,449,0.01,64,26,3200
1306,1387,206,25.87,0,,,102,225124,29111,1626.0,0,55244,262941,15.94,0.0,1204,11.8,0.195,0.226,0.133,1006,82150,1780,7.952,236,1667,0.03,108,52,574
1483,1024,72,26.06,0,,,113,255094,33242,1850.0,0,62405,297870,16.37,0.0,1370,12.12,0.119,0.167,0.047,192,99973,1927,7.727,236,1801,0.03,108,52,185
2261,1438,224,25.84,0,,,174,175883,21921,3234.0,0,42723,208152,18.59,0.0,2088,12.07,0.204,0.234,0.145,1359,109023,2987,9.402,234,2753,0.08,96,35,626
