NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
4090,2044,228,25.02,0,,,208,127263,8314,5616.0,0,41250,141081,27.0,0.0,3883,18.76,0.24,0.228,0.133,1490,95741,2673,10.765,234,2445,0.09,47,18,955
1464,1979,274,25.37,0,,,88,10658,468,21640.0,0,3933,11543,245.91,0.0,1377,15.83,0.244,0.221,0.16,2289,2211,193,1.845,202,386,0.11,106,76,974
3269,1843,192,25.1,0,,,214,111132,6638,5458.0,0,36141,122596,25.5,0.0,3055,14.28,0.192,0.206,0.112,1754,52267,2063,9.711,245,2092,0.07,69,24,789
1708,1655,128,25.26,0,,,92,46697,2812,2667.0,0,15392,51220,28.99,0.0,1616,17.57,0.171,0.185,0.075,947,10332,664,12.101,206,1125,0.08,54,25,595
3052,1823,212,25.18,0,,,49,113274,11908,3575.0,0,33509,125367,72.96,0.0,3003,61.29,0.127,0.203,0.124,4120,20716,342,9.986,202,690,0.03,27,17,740
6436,2126,236,25.17,0,,,260,124552,7662,11876.0,0,41136,137262,45.68,0.0,6177,23.85,0.257,0.237,0.138,1671,103280,2809,10.171,236,2489,0.1,48,19,1040
6325,1612,124,25.06,0,,,365,51605,1689,19302.0,0,19294,55411,52.88,0.0,5960,16.33,0.177,0.18,0.072,953,18606,732,7.847,228,932,0.08,43,13,607
1436,1979,274,24.96,0,,,86,10521,462,20976.0,0,3880,11399,243.91,0.0,1351,15.89,0.244,0.221,0.16,2281,2173,193,1.953,202,386,0.11,106,76,974
6336,1687,152,25.16,0,,,367,52479,1747,19403.0,0,19604,56375,52.87,0.0,5970,16.31,0.186,0.188,0.089,1765,18813,735,7.584,228,952,0.08,43,14,684
2841,2087,264,25.17,0,,,89,74614,6698,4872.0,0,24392,81649,54.74,0.0,2752,30.92,0.177,0.233,0.154,3192,18439,345,9.728,203,660,0.04,26,18,975
6233,1673,144,25.08,0,,,325,56964,2219,16415.0,0,21047,61522,50.51,0.0,5908,18.18,0.184,0.187,0.084,1298,20418,838,8.887,232,1066,0.08,63,16,664
4343,1813,172,25.23,0,,,266,99219,6001,7715.0,0,32282,109421,29.0,0.0,4078,15.39,0.194,0.202,0.1,1286,54488,1905,10.071,232,1894,0.09,60,18,744
3392,1191,64,25.08,0,,,188,71015,4834,5801.0,0,22421,78696,30.86,0.0,3204,17.04,0.063,0.133,0.037,227,31929,1436,10.684,221,1509,0.09,33,17,188
1450,1979,274,25.25,0,,,87,10596,465,21315.0,0,3909,11478,245.0,0.0,1364,15.86,0.244,0.221,0.16,2303,2193,193,1.797,202,392,0.11,106,76,974
3092,1948,244,25.17,0,,,63,129201,13385,3818.0,0,38500,142864,60.6,0.0,3030,48.87,0.144,0.217,0.142,4693,23020,360,8.184,208,717,0.03,29,19,857
3052,1458,106,24.57,0,,,49,109944,11535,3575.0,0,32621,121653,72.96,0.0,3003,61.29,0.106,0.163,0.062,780,20035,336,9.846,202,678,0.03,27,17,421
2953,1902,220,25.06,0,,,91,80278,7273,5090.0,0,26146,87896,55.93,0.0,2862,31.45,0.165,0.212,0.128,2618,20124,373,9.864,203,726,0.04,26,18,837
1659,1912,194,25.25,0,,,90,45616,2751,2604.0,0,15029,50043,28.93,0.0,1569,17.43,0.203,0.213,0.113,1899,9941,642,12.197,206,1099,0.08,54,25,811
6706,1346,72,25.11,0,,,211,93380,5152,11456.0,0,33400,101910,54.29,0.0,6495,30.78,0.123,0.15,0.042,461,23641,416,9.183,218,684,0.04,57,24,366
3952,2119,246,24.54,0,,,246,91431,5517,7047.0,0,29753,100905,28.65,0.0,3707,15.13,0.232,0.236,0.144,2619,49737,1852,9.483,232,1850,0.09,60,18,1009
3566,1653,142,24.56,0,,,175,113903,7451,4599.0,0,36899,126419,26.28,0.0,3391,19.38,0.177,0.184,0.083,814,84356,2595,10.966,234,2387,0.1,47,18,596
4484,1770,166,24.99,0,,,273,102293,6192,7968.0,0,33268,112796,29.19,0.0,4212,15.49,0.188,0.198,0.097,1243,56390,1914,9.88,232,1912,0.09,61,18,705
1436,1979,274,25.33,0,,,86,10521,462,20976.0,0,3880,11399,243.91,0.0,1351,15.89,0.244,0.221,0.16,2281,2173,193,1.974,202,392,0.11,106,76,974
4459,1130,46,25.26,0,,,270,101090,6113,7865.0,0,32873,111494,29.13,0.0,4189,15.51,0.044,0.126,0.027,149,55656,1914,10.083,232,1894,0.09,61,18,127
3214,1653,126,24.75,0,,,210,109786,6530,5336.0,0,35744,121115,25.41,0.0,3004,14.3,0.173,0.184,0.074,847,51570,2057,9.704,245,2092,0.07,69,24,589
2082,1721,160,25.08,0,,,94,71474,5011,2492.0,0,23156,79302,26.51,0.0,1988,21.15,0.186,0.192,0.093,900,45039,2555,13.329,231,2408,0.11,52,20,665
5068,1910,194,24.97,0,,,259,92181,5183,9230.0,0,30754,101349,35.64,0.0,4809,18.57,0.213,0.213,0.113,1505,57993,2123,10.129,242,2102,0.11,38,15,838
6998,1349,72,25.29,0,,,304,56549,2130,14986.0,0,20882,61058,49.3,0.0,6695,22.1,0.123,0.151,0.042,484,28331,1289,10.284,231,1393,0.11,56,14,372
6846,1629,130,24.98,0,,,384,53522,1685,21251.0,0,20084,57354,55.34,0.0,6462,16.83,0.182,0.182,0.076,974,21586,978,7.737,228,1048,0.09,40,12,623
3565,1962,208,25.43,0,,,230,120686,7278,5981.0,0,39150,133113,26.0,0.0,3336,14.57,0.215,0.219,0.121,1869,58370,2117,10.113,246,2147,0.07,69,24,889
