NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1680,2172,496,894.42,0,,,178,772124,119096,2333.0,0,173269,958249,13.11,0.0,1502,8.44,0.145,0.166,0.12,1393,351867,7517,855.736,391196,5645,0.03,410,241,878
117224,5474,1522,893.62,0,,,4154,8775900,597533,304140.0,0,3288348,9407382,73.22,0.0,113099,27.23,0.267,0.417,0.368,77244,4348413,3464,163.957,18817,6638,0.01,117,70,3878
25178,4700,1224,893.97,0,,,369,1374297,95617,227942.0,0,512894,1473928,617.73,0.0,24809,67.23,0.211,0.358,0.296,54008,342145,4639,656.082,18676,8401,0.02,69,26,3258
2955,3095,646,893.78,0,,,270,2835449,461867,3886.0,0,596123,3428513,14.39,0.0,2685,9.94,0.171,0.236,0.156,3462,777820,15908,776.413,73508,8801,0.01,536,353,1291
207,2976,570,893.62,0,,,45,203651,28108,470.0,0,45543,244868,10.44,0.0,162,3.6,0.173,0.227,0.138,1631,24850,3175,865.05,118903,4274,0.08,417,182,1151
45374,2976,570,893.64,0,,,1802,2021669,163540,94731.0,0,704162,2222256,52.57,0.0,43572,24.18,0.173,0.227,0.138,1631,983816,4046,677.426,81050,6568,0.03,464,223,1151
115967,4075,1012,893.78,0,,,4099,8707584,592368,299872.0,0,3263772,9333596,73.16,0.0,111897,27.3,0.187,0.311,0.245,23182,4298831,3464,169.233,18817,6638,0.01,117,70,2421
45374,2976,570,894.42,0,,,1802,2021669,163540,94731.0,0,704162,2222256,52.57,0.0,43572,24.18,0.173,0.227,0.138,1631,983816,4046,679.829,198855,6568,0.03,464,223,1151
26894,5251,1180,896.55,0,,,911,3939485,239806,67305.0,0,1527078,4188170,73.88,0.0,26178,28.74,0.279,0.4,0.285,64585,1733957,2805,692.917,18987,5082,0.01,70,21,3547
49138,5583,1484,894.06,0,,,1445,775137,48614,984513.0,0,286343,837363,681.32,0.0,47694,33.03,0.268,0.426,0.359,59379,322709,2702,20.505,591,4744,0.04,310,198,4051
27905,5268,1180,894.44,0,,,925,4050968,247502,69888.0,0,1568575,4307737,75.55,0.0,27147,29.35,0.284,0.402,0.285,64654,1794995,2768,685.006,18987,5134,0.01,70,21,3568
153969,4873,1260,893.69,0,,,6911,5315944,375746,375186.0,0,1960307,5735834,54.29,0.0,147058,21.28,0.309,0.372,0.305,37609,1844606,4239,115.893,324763,7932,0.01,116,36,3640
147499,4873,1260,893.56,0,,,6043,3476169,251160,389480.0,0,1267407,3756577,64.45,0.0,141456,23.41,0.309,0.372,0.305,40747,1493656,4182,88.451,324608,7686,0.01,116,50,3640
80042,5103,1346,893.79,0,,,3192,6057982,432674,151674.0,0,2233008,6529346,47.52,0.0,76850,24.08,0.315,0.389,0.326,76121,4280190,6957,516.569,324609,11519,0.02,115,61,3873
2955,3095,646,894.09,0,,,270,2835449,461867,3886.0,0,596123,3428513,14.39,0.0,2685,9.94,0.171,0.236,0.156,3462,777820,15908,781.841,437928,8802,0.01,536,353,1291
1702,2226,520,893.55,0,,,180,782662,120756,2361.0,0,175580,971406,13.12,0.0,1522,8.46,0.154,0.17,0.126,3197,359122,7618,857.75,111102,5677,0.03,410,240,936
