NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
151368,2826,546,894.62,0,,,5244,19077483,2689817,284392.0,7732,5037265,21834423,54.23,1.47,138392,26.39,0.239,0.27,0.186,87868,11297353,21693,276.826,574,20538,0.01,129,36,1705
58932,4024,974,620.21,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,286.918,759,27424,0.02,476,164,2787
58932,4024,974,618.91,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,289.936,759,27424,0.02,476,164,2787
41891,4004,974,894.5,0,,,1391,14220049,1993315,94530.0,1910,3724022,16289084,67.96,1.37,38590,27.74,0.297,0.382,0.332,92952,8978907,51224,256.07,624,46183,0.02,61,36,2787
92807,4005,960,894.43,0,,,3589,10540615,1401948,290184.0,2688,2826688,12079549,80.85,0.75,86531,24.12,0.299,0.382,0.327,43402,4067129,10328,205.79,328,17317,0.02,118,71,2754
58932,4024,974,606.97,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,286.496,759,27438,0.02,476,164,2787
58932,4024,974,620.41,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,288.388,759,27424,0.02,476,164,2787
64891,2664,502,894.18,0,,,2136,9635992,1336264,269355.0,3007,2554346,11061213,126.1,1.41,59748,27.97,0.22,0.254,0.171,26048,5901656,54255,254.971,50951,40437,0.04,253,65,1530
35197,4024,974,310.85,1,,,866,4496035,545981,44679.0,546,1261629,5112707,51.59,0.63,33785,39.01,0.297,0.384,0.332,45796,4729893,33369,178.654,608,29024,0.07,236,79,2787
65404,2664,502,894.52,0,,,2155,10038288,1392681,275084.0,3025,2660138,11523773,127.65,1.4,60224,27.95,0.22,0.254,0.171,20168,6258118,62447,271.978,58681,45087,0.04,283,69,1530
45180,4024,974,359.62,1,,,2564,5411823,611337,136364.0,852,1553770,6155693,53.18,0.33,41764,16.29,0.297,0.384,0.332,45828,5629382,23360,180.309,676,19134,0.04,378,101,2787
58932,4024,974,618.23,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,290.619,759,27424,0.02,476,164,2787
151992,2826,546,894.61,0,,,5256,18806723,2633382,285226.0,7732,4988675,21510235,54.27,1.47,139004,26.45,0.239,0.27,0.186,112126,11633124,22694,283.91,574,21410,0.01,128,38,1705
58932,4024,974,620.37,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,292.326,759,27424,0.02,476,164,2787
64903,2664,502,894.57,0,,,2142,9777706,1356143,271777.0,3010,2591607,11224148,126.88,1.41,59751,27.89,0.22,0.254,0.171,39455,6026808,57654,263.112,51924,41891,0.04,282,68,1530
62296,2632,482,894.72,0,,,1861,19058679,2712064,107246.0,2222,5010477,21834475,57.63,1.19,58213,31.28,0.228,0.251,0.164,10852,13509711,28166,380.853,534,28490,0.02,91,32,1506
58932,4024,974,606.18,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,287.948,759,27416,0.02,476,164,2787
61884,2829,560,894.29,0,,,2071,10386343,1452042,247513.0,2890,2731464,11934826,119.51,1.4,56923,27.49,0.231,0.27,0.191,34263,6320702,30673,234.996,8795,27389,0.03,144,56,1693
60897,4024,974,892.5,1,,,2781,18332271,2403148,128506.0,2573,4791210,20944114,46.21,0.93,55543,19.97,0.297,0.384,0.332,45758,12899977,35044,346.081,677,30254,0.01,678,287,2787
45180,4024,974,360.82,1,,,2564,5411823,611337,136364.0,852,1553770,6155693,53.18,0.33,41764,16.29,0.297,0.384,0.332,45828,5629382,23360,182.237,676,19134,0.04,378,101,2787
58932,4024,974,605.64,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,283.34,759,27436,0.02,476,164,2787
32024,3022,626,894.38,0,,,1073,18223565,2484293,52325.0,181,4735970,20868473,48.77,0.17,30770,28.68,0.24,0.288,0.213,10990,18411785,32554,442.001,641,27209,0.02,469,154,1819
58932,4024,974,607.33,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,292.75,759,27424,0.02,476,164,2787
151239,2784,524,894.6,0,,,5263,19273719,2713340,285167.0,7732,5098131,22056119,54.18,1.47,138244,26.27,0.239,0.265,0.178,56447,11461032,18863,274.994,555,20419,0.01,129,34,1648
61519,4024,974,634.13,1,,,1221,10981786,1489270,75011.0,1253,2839764,12603958,61.43,1.03,59045,48.36,0.297,0.384,0.332,45379,12089190,33195,343.764,748,27853,0.04,333,117,2787
166749,4024,974,443.76,1,,,4962,5853499,725984,307234.0,6641,1619620,6719243,61.92,1.34,155146,31.27,0.297,0.384,0.332,48223,6530744,24301,209.236,820,19904,0.04,245,82,2787
40027,3888,894,894.49,0,,,1197,12241504,1728802,76156.0,1335,3247215,14007558,63.62,1.12,37495,31.32,0.29,0.371,0.304,74109,6346405,19611,258.089,310,26475,0.02,81,32,2623
58932,4024,974,640.4,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,312.383,759,27444,0.02,476,164,2787
60897,4024,974,887.17,1,,,2781,18332271,2403148,128506.0,2573,4791210,20944114,46.21,0.93,55543,19.97,0.297,0.384,0.332,45758,12899977,35044,344.175,677,30206,0.01,678,287,2787
58932,4024,974,610.34,1,,,2559,11090729,1384600,108548.0,3221,3071557,12640941,42.42,1.26,53152,20.77,0.297,0.384,0.332,50279,10458680,32952,291.925,759,27426,0.02,476,164,2787
