NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
265,1977,392,25.09,0,,,54,436375,54255,812.0,0,105096,514676,15.04,0.0,211,3.91,0.181,0.228,0.141,4764,67373,1656,6.65,3724,1744,0.02,823,308,886
265,1822,380,25.15,0,,,54,466634,59132,812.0,0,114450,548818,15.04,0.0,211,3.91,0.174,0.21,0.137,2973,66601,1619,6.747,3484,1726,0.01,788,303,800
622,2040,416,25.04,0,,,66,404286,42964,1094.0,0,103410,475179,16.58,0.0,556,8.42,0.169,0.235,0.15,6696,98453,3486,7.217,3419,2919,0.03,618,234,977
739,1590,336,25.02,0,,,36,181261,22496,5566.0,0,51123,210321,154.61,0.0,703,19.53,0.114,0.183,0.121,4523,21728,872,4.577,240,1595,0.03,180,118,708
814,1508,306,25.16,0,,,39,201529,25176,6085.0,0,56894,233781,156.03,0.0,775,19.87,0.1,0.174,0.11,2371,25948,1006,4.7,240,1967,0.04,176,112,609
266,1955,402,25.02,0,,,55,442898,55139,831.0,0,106586,522584,15.11,0.0,211,3.84,0.195,0.225,0.145,5718,69591,1748,6.575,4540,1844,0.02,823,306,917
509,2201,498,25.33,0,,,60,343946,36725,956.0,0,87924,404826,15.93,0.0,449,7.48,0.212,0.254,0.18,7121,69627,2863,7.226,3076,2471,0.03,582,227,1133
853,1528,314,25.19,0,,,40,207220,25690,6272.0,0,58564,240310,156.8,0.0,813,20.33,0.102,0.176,0.113,2651,27216,1060,4.548,240,2077,0.04,180,117,629
657,1847,312,24.5,0,,,49,261545,32292,1175.0,0,64954,315852,23.98,0.0,608,12.41,0.136,0.213,0.112,7202,88038,3577,8.422,1670,4305,0.06,686,269,731
686,1597,262,24.93,0,,,63,339753,40594,1060.0,0,86893,403628,16.83,0.0,623,9.89,0.09,0.184,0.094,2390,146260,4441,8.801,2778,3564,0.04,552,237,524
266,2102,432,25.14,0,,,55,444332,55327,831.0,0,106924,524325,15.11,0.0,211,3.84,0.212,0.242,0.156,7264,70156,1778,6.6,4626,1871,0.02,823,307,1034
266,2102,432,24.64,0,,,55,444401,55331,831.0,0,106949,524399,15.11,0.0,211,3.84,0.212,0.242,0.156,7334,70168,1778,6.729,4632,1844,0.02,823,307,1034
674,3139,798,24.69,0,,,36,489697,61925,1300.0,0,141743,553091,36.11,0.0,639,17.75,0.362,0.362,0.288,51486,23742,329,3.158,378,638,0.0,94,58,2333
263,2180,468,25.27,0,,,53,423658,52654,794.0,0,102055,499441,14.98,0.0,211,4.06,0.207,0.251,0.169,4621,63000,1575,6.474,3484,1716,0.02,823,311,1107
261,2515,570,24.98,0,,,50,440478,55834,734.0,0,107990,517791,14.68,0.0,211,4.22,0.245,0.29,0.205,7929,58389,1570,6.31,3458,1712,0.01,788,308,1393
53,2883,670,25.11,0,,,21,666938,84342,448.0,0,193016,752526,21.33,0.0,32,1.52,0.326,0.332,0.242,50419,3901,247,2.399,591,495,0.0,86,37,2029
873,2134,482,24.92,0,,,61,353174,38263,1309.0,0,90405,417842,21.46,0.0,812,13.31,0.181,0.246,0.174,10624,109002,4215,7.675,1468,2986,0.03,792,272,1065
265,2062,418,25.35,0,,,54,437303,54360,812.0,0,105365,515712,15.04,0.0,211,3.91,0.193,0.238,0.151,5695,67709,1656,6.657,3738,1744,0.02,823,308,982
814,1590,336,25.1,0,,,39,201449,24990,6085.0,0,56906,233656,156.03,0.0,775,19.87,0.114,0.183,0.121,3996,26016,1005,4.656,240,1973,0.04,180,117,708
99,2449,596,25.13,0,,,24,538181,69272,774.0,0,155559,609100,32.25,0.0,76,3.17,0.238,0.282,0.215,25685,5723,336,2.755,464,547,0.0,99,45,1606
887,1812,356,25.29,0,,,76,341888,41832,1354.0,0,85370,410522,17.82,0.0,811,10.67,0.169,0.209,0.128,5275,188455,4212,9.329,4048,3624,0.05,425,195,749
52,2834,684,25.2,0,,,20,594419,75359,432.0,0,171799,670890,21.6,0.0,32,1.6,0.279,0.326,0.247,35668,3252,202,2.359,355,401,0.0,85,38,2000
52,2807,668,25.14,0,,,20,540632,68369,583.0,0,156955,609963,29.15,0.0,32,1.6,0.279,0.323,0.241,42905,3049,238,2.573,428,495,0.0,65,38,1973
657,1847,312,25.16,0,,,49,263671,32506,1175.0,0,65607,318236,23.98,0.0,608,12.41,0.136,0.213,0.112,9364,89059,3590,8.87,1670,4376,0.06,686,271,731
779,2106,504,24.97,0,,,38,199116,24851,5902.0,0,56274,230883,155.32,0.0,741,19.5,0.221,0.243,0.182,7122,25337,1001,4.767,240,1967,0.04,176,113,1297
54,2414,526,24.57,0,,,22,606279,76590,726.0,0,176055,684010,33.0,0.0,32,1.45,0.24,0.278,0.19,15287,3633,246,2.479,577,497,0.0,69,38,1535
53,1593,290,25.08,0,,,21,615126,77803,468.0,0,177941,694136,22.29,0.0,32,1.52,0.136,0.184,0.105,1833,3481,240,2.603,547,495,0.0,86,38,710
751,1590,336,24.97,0,,,37,187740,23309,5726.0,0,52953,217832,154.76,0.0,714,19.3,0.114,0.183,0.121,4217,23035,920,4.644,240,1787,0.03,180,118,708
296,1700,316,24.94,0,,,57,463404,57633,867.0,0,111658,546839,15.21,0.0,239,4.19,0.117,0.196,0.114,3212,76536,1894,6.855,4805,2038,0.02,823,308,711
724,1474,238,24.88,0,,,65,359800,43150,1104.0,0,92014,427455,16.98,0.0,659,10.14,0.071,0.17,0.086,1764,157851,4506,8.774,2778,3648,0.04,550,244,437
