NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
25381,3873,1026,895.21,0,,,1582,20615172,2461839,52049.0,0,5356732,23722335,32.9,0.0,24136,15.26,0.46,0.446,0.37,76397,19404980,27914,388.458,10615,22464,0.01,1589,750,2878
79362,4194,1220,894.83,0,,,1946,17951984,2234284,325050.0,0,4782374,20623769,167.03,0.0,77416,39.78,0.467,0.483,0.44,56246,20889162,25712,383.025,10194,20456,0.01,1316,673,3400
17708,2457,558,895.0,0,,,1336,21337887,2596452,52748.0,0,5348160,24669808,39.48,0.0,17170,12.85,0.202,0.283,0.201,30388,19943118,27599,410.4,8901,21374,0.01,1785,813,1411
225163,2657,770,895.04,0,,,3665,14916290,1920334,734800.0,0,4133980,16986575,200.49,0.0,221498,60.44,0.274,0.306,0.278,16703,20379166,24137,355.814,394,18197,0.02,225,182,1972
218348,2657,770,895.12,0,,,3584,14882298,1919578,714962.0,0,4124637,16947949,199.49,0.0,214764,59.92,0.274,0.306,0.278,20430,20347422,24142,356.325,394,18193,0.02,224,181,1972
24765,3097,782,894.83,0,,,1541,20391433,2435290,50500.0,0,5295673,23467308,32.77,0.0,23552,15.28,0.321,0.357,0.282,31200,19164916,27837,400.669,10615,22408,0.01,1589,747,2064
13787,2766,650,895.08,0,,,1378,22810948,2615345,52168.0,0,5880836,26219005,37.86,0.0,13303,9.65,0.269,0.319,0.234,154925,19693092,39449,366.408,15864,26877,0.01,6022,1228,1742
224740,2657,770,895.01,0,,,3656,14851120,1911757,733135.0,0,4116131,16912508,200.53,0.0,221084,60.47,0.274,0.306,0.278,20617,20286486,24137,353.258,394,18197,0.02,225,182,1972
17267,1843,312,894.85,0,,,445,18778251,2524672,20010.0,0,4379401,22150323,44.97,0.0,16822,37.8,0.133,0.212,0.112,11923,20875898,107491,479.219,27340,72736,0.03,4050,1460,730
16624,3248,814,895.12,0,,,2051,19231853,2452975,88266.0,0,4645528,22542725,43.04,0.0,14573,7.11,0.36,0.374,0.293,59035,17720887,28648,383.573,9812,22800,0.01,2073,949,2190
26398,3097,782,895.3,0,,,1643,20927433,2498495,54413.0,0,5441104,24078610,33.12,0.0,25101,15.28,0.321,0.357,0.282,31671,19741885,27977,392.24,10615,22520,0.01,1596,753,2064
25309,3114,788,895.24,0,,,1575,20569891,2456256,51804.0,0,5344199,23670779,32.89,0.0,24068,15.28,0.321,0.359,0.284,33290,19357048,27908,395.097,10615,22456,0.01,1589,749,2078
158067,3597,1002,895.1,0,,,2778,23899661,3090617,234983.0,0,6728334,27058622,84.59,0.0,155290,55.9,0.4,0.414,0.361,107373,9124735,3894,245.85,386,5952,0.0,99,77,2893
