NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
84,1250,124,1.73,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.367,214,140,0.13,39,23,373
84,1250,124,1.74,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.349,214,140,0.13,39,23,373
,1231,116,0.78,0,,,0,380,26,,,111,437,,,,,0.214,0.329,0.121,412,,,0.031,202,0,0.0,33,24,345
,1214,128,0.8,0,,,0,391,36,,,106,453,,,,,0.192,0.325,0.134,418,,,0.02,202,0,0.0,34,25,348
885,1240,192,4.22,0,,,72,11860,753,2407.0,0,3743,13400,33.43,0.0,813,11.29,0.304,0.331,0.201,846,4254,418,1.095,219,424,0.12,39,17,612
84,1250,124,1.73,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.377,214,140,0.13,39,23,373
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1541,270,14.51,0,,,125,71706,7556,4991.0,0,19086,80236,39.93,0.0,2629,21.03,0.362,0.412,0.282,1480,43376,4438,6.619,219,4210,0.2,34,11,864
3338,1386,230,15.46,0,,,173,84847,8227,6289.0,0,23206,94680,36.35,0.0,3165,18.29,0.326,0.37,0.241,1319,56655,4751,7.12,224,4540,0.19,34,8,736
646,1345,156,7.77,0,,,38,34354,2898,760.0,0,10276,39910,20.0,0.0,608,16.0,0.246,0.36,0.163,550,11127,401,2.249,216,571,0.05,92,48,462
713,1345,156,7.5,0,,,40,31470,2637,833.0,0,9397,36524,20.83,0.0,673,16.83,0.246,0.36,0.163,552,10765,458,2.224,216,641,0.07,65,39,462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,1818,281,17.5,0,,,262,94236,7470,8129.0,0,29157,108193,31.03,0.0,3167,12.09,0.451,0.486,0.294,1703,46587,1320,5.313,259,1910,0.09,88,38,995
84,1250,124,1.74,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.292,214,140,0.13,39,23,373
21405,1281,204,27.27,0,,,1415,232173,16189,55109.0,0,76962,267058,38.95,0.0,19990,14.13,0.313,0.342,0.213,1077,224971,2223,8.47,291,2079,0.07,56,36,643
1855,1386,230,7.22,0,,,158,28782,2276,5793.0,0,8495,32119,36.66,0.0,1697,10.74,0.326,0.37,0.241,1321,10331,498,1.89,219,543,0.08,38,12,736
84,1250,124,1.7,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.367,214,140,0.13,39,23,373
84,1250,124,1.78,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.348,214,140,0.13,39,23,373
,1231,116,0.81,0,,,0,380,26,,,111,437,,,,,0.214,0.329,0.121,412,,,0.014,202,0,0.0,33,24,345
21405,1281,204,26.8,0,,,1415,232173,16189,55109.0,0,76962,267058,38.95,0.0,19990,14.13,0.313,0.342,0.213,1077,224971,2223,8.258,291,2079,0.07,56,36,643
,1231,116,0.82,0,,,0,380,26,,,111,437,,,,,0.214,0.329,0.121,412,,,0.01,202,0,0.0,33,24,345
1596,1427,242,6.56,0,,,130,23443,1894,4894.0,0,6889,26120,37.65,0.0,1466,11.28,0.335,0.381,0.253,1288,8803,523,1.781,219,605,0.1,36,11,774
84,1308,148,1.88,0,,,8,3921,344,108.0,0,1158,4558,13.5,0.0,76,9.5,0.237,0.35,0.155,499,778,130,0.365,214,128,0.08,36,26,424
84,1250,124,1.68,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.293,214,140,0.13,39,23,373
3338,1386,230,15.81,0,,,173,84847,8227,6289.0,0,23206,94680,36.35,0.0,3165,18.29,0.326,0.37,0.241,1319,56655,4751,7.035,224,4532,0.19,34,8,736
1203,1485,192,9.58,0,,,58,40244,3440,1423.0,0,12075,47000,24.53,0.0,1145,19.74,0.313,0.397,0.201,859,15713,571,2.9,218,764,0.07,89,37,612
21405,1281,204,29.71,0,,,1415,232173,16189,55109.0,0,76962,267058,38.95,0.0,19990,14.13,0.313,0.342,0.213,1077,224971,2223,9.479,291,2079,0.07,56,36,643
84,1250,124,1.74,0,,,8,2645,177,108.0,0,806,3152,13.5,0.0,76,9.5,0.228,0.334,0.13,440,778,130,0.415,214,140,0.13,39,23,373
4170,1819,281,18.87,0,,,317,114483,9094,10667.0,0,35587,131327,33.65,0.0,3853,12.15,0.451,0.486,0.294,1706,59182,1374,5.763,262,1991,0.08,88,39,995
,1231,116,0.82,0,,,0,380,26,,,111,437,,,,,0.214,0.329,0.121,412,,,0.006,202,0,0.0,33,24,345
