NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
8294,1239,204,65.77,1,,,826,874760,117562,21734.0,1322,199454,1014109,26.31,1.6,6146,7.44,0.594,0.888,0.756,12700,636263,23193,27.782,7317,17415,0.09,131,55,692
58599,1239,204,514.22,1,,,8165,8333221,1252674,289814.0,605,1871748,9900817,35.49,0.07,49829,6.1,0.594,0.888,0.756,13529,7952960,45887,199.131,22829,31790,0.01,389,157,692
3602,1239,204,19.28,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,7.928,441,4529,0.15,65,29,692
3602,1239,204,20.37,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,8.127,441,4529,0.15,65,29,692
14837,1239,204,54.42,1,,,1503,768807,92362,35863.0,2661,186518,874705,23.86,1.77,10673,7.1,0.594,0.888,0.756,8153,406187,8215,17.549,2525,8129,0.06,23,9,692
14145,1239,204,67.48,1,,,1382,845834,104146,36989.0,2327,199511,966786,26.76,1.68,10436,7.55,0.594,0.888,0.756,10092,535291,20021,25.753,4427,18683,0.11,47,18,692
14837,1239,204,54.21,1,,,1503,768807,92362,35863.0,2661,186518,874705,23.86,1.77,10673,7.1,0.594,0.888,0.756,8153,406187,8215,17.264,2525,8129,0.06,23,9,692
9489,1239,204,373.7,1,,,1377,6744037,876067,35009.0,2443,1615295,7720801,25.42,1.77,5669,4.12,0.594,0.888,0.756,13318,6497543,71849,167.852,16333,50640,0.05,168,74,692
12925,1239,204,265.29,1,,,1879,4066648,522739,53524.0,2686,972158,4650979,28.49,1.43,8360,4.45,0.594,0.888,0.756,15652,4191605,75103,121.078,40351,43390,0.06,153,66,692
6923,1239,204,54.01,1,,,854,834860,111334,19170.0,1352,189612,970125,22.45,1.58,4717,5.52,0.594,0.888,0.756,15392,491421,10488,20.745,3943,9473,0.05,165,70,692
8112,1239,204,67.37,1,,,564,564098,75174,17127.0,887,124651,657049,30.37,1.57,6661,11.81,0.594,0.888,0.756,11023,556441,45148,35.162,46186,38926,0.2,183,69,692
4301,1239,204,27.83,1,,,220,252693,34160,8232.0,122,53101,293708,37.42,0.55,3959,18.0,0.594,0.888,0.756,12128,159429,9475,12.144,4172,8562,0.14,22,10,692
3602,1239,204,19.79,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,7.855,441,4529,0.15,65,29,692
5758,1239,204,117.94,1,,,170,1468044,194591,9673.0,91,347189,1683647,56.9,0.54,5497,32.34,0.594,0.888,0.756,14612,1302090,52725,54.535,24380,39379,0.13,164,64,692
14564,1239,204,241.32,1,,,1067,1307745,170092,74077.0,1849,298301,1510812,69.43,1.73,11648,10.92,0.594,0.888,0.756,28135,2040268,281115,147.022,193350,167476,0.25,353,138,692
17751,1239,204,59.97,1,,,1783,701176,83306,45922.0,3127,163731,802160,25.76,1.75,12841,7.2,0.594,0.888,0.756,11375,476314,17077,21.422,5116,13915,0.09,23,9,692
14564,1239,204,237.81,1,,,1067,1307745,170092,74077.0,1849,298301,1510812,69.43,1.73,11648,10.92,0.594,0.888,0.756,28135,2040268,281115,144.234,193350,167456,0.25,353,138,692
6923,1239,204,53.52,1,,,854,834860,111334,19170.0,1352,189612,970125,22.45,1.58,4717,5.52,0.594,0.888,0.756,15392,491421,10488,20.621,3943,9473,0.05,165,70,692
2957,1239,204,41.19,1,,,109,599943,79230,3443.0,16,143471,686311,31.59,0.15,2832,25.98,0.594,0.888,0.756,5989,317223,9867,15.87,883,10977,0.09,88,36,692
8294,1239,204,66.68,1,,,826,874760,117562,21734.0,1322,199454,1014109,26.31,1.6,6146,7.44,0.594,0.888,0.756,12700,636263,23193,28.51,7317,17415,0.09,131,55,692
13096,1239,204,109.13,1,,,1260,1398025,201120,48254.0,744,316602,1645285,38.3,0.59,11092,8.8,0.594,0.888,0.756,13350,1182215,49024,49.55,29059,33072,0.08,402,122,692
5905,1239,204,166.42,1,,,586,2919566,382138,15533.0,890,700352,3345652,26.51,1.52,4429,7.56,0.594,0.888,0.756,11551,2376941,38508,72.839,8708,31624,0.08,120,55,692
30720,1239,204,167.76,1,,,4021,2594483,405694,127549.0,950,521181,3100096,31.72,0.24,25749,6.4,0.594,0.888,0.756,12727,1996535,13757,60.149,4552,11136,0.01,105,61,692
6923,1239,204,54.36,1,,,854,834860,111334,19170.0,1352,189612,970125,22.45,1.58,4717,5.52,0.594,0.888,0.756,15392,491421,10488,20.667,3943,9473,0.05,165,70,692
26511,1239,204,119.17,1,,,2680,1656001,200937,72693.0,4699,400056,1883809,27.12,1.75,19132,7.14,0.594,0.888,0.756,11247,1002511,22587,38.41,5713,20066,0.06,70,21,692
8294,1239,204,66.85,1,,,826,874760,117562,21734.0,1322,199454,1014109,26.31,1.6,6146,7.44,0.594,0.888,0.756,12700,636263,23193,28.526,7317,17431,0.09,131,55,692
26511,1239,204,118.48,1,,,2680,1656001,200937,72693.0,4699,400056,1883809,27.12,1.75,19132,7.14,0.594,0.888,0.756,11247,1002511,22587,39.207,5713,20066,0.06,70,21,692
8294,1239,204,66.57,1,,,826,874760,117562,21734.0,1322,199454,1014109,26.31,1.6,6146,7.44,0.594,0.888,0.756,12700,636263,23193,28.62,7317,17415,0.09,131,55,692
3602,1239,204,19.86,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,8.04,441,4529,0.15,65,29,692
5420,1239,204,64.74,1,,,515,1063726,141739,15297.0,48,246923,1216945,29.7,0.09,4857,9.43,0.594,0.888,0.756,8981,607543,12381,24.305,1009,12364,0.08,33,22,692
