NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
215139,1720,464,897.47,0,,,17796,9541893,1452908,1371903.0,0,2421565,11092224,77.09,0.0,197343,11.09,0.55,0.821,0.734,16951,10226916,38071,229.908,21843,27172,0.02,44,13,1097
50204,1720,464,447.2,1,,,2065,5496606,1076589,255374.0,0,991257,6658818,123.67,0.0,48139,23.31,0.55,0.821,0.734,31847,4633227,147716,224.358,31228,83443,0.1,373,125,1097
155380,1720,464,806.3,1,,,12021,11367847,1826138,930221.0,0,2771055,13282173,77.38,0.0,143359,11.93,0.55,0.821,0.734,9622,11144284,77037,278.241,71020,49626,0.03,69,23,1097
12989,1720,464,288.69,1,,,527,4880823,899551,22795.0,0,964945,5834998,43.25,0.0,12462,23.65,0.55,0.821,0.734,9622,4675965,46407,165.292,79962,26688,0.04,235,65,1097
155380,1720,464,794.9,1,,,12021,11367847,1826138,930221.0,0,2771055,13282173,77.38,0.0,143359,11.93,0.55,0.821,0.734,9622,11144284,77037,270.126,71020,49626,0.03,69,23,1097
17816,1720,464,247.8,1,,,640,3664559,620770,36319.0,0,823128,4308892,56.75,0.0,17176,26.84,0.55,0.821,0.734,23377,3931832,96842,144.847,86751,54925,0.1,44,17,1097
13688,1720,464,165.57,1,,,433,2735431,509112,17995.0,0,524412,3278591,41.56,0.0,13255,30.61,0.55,0.821,0.734,10087,2720123,39385,88.656,7165,21716,0.07,129,40,1097
12989,1720,464,288.78,1,,,527,4880823,899551,22795.0,0,964945,5834998,43.25,0.0,12462,23.65,0.55,0.821,0.734,9622,4675965,46407,166.425,79962,26688,0.04,235,65,1097
16258,1720,464,325.22,1,,,445,5182709,956149,22282.0,0,1046269,6187905,50.07,0.0,15813,35.53,0.55,0.821,0.734,25929,5711424,50684,190.287,37752,27225,0.05,305,80,1097
14473,1690,448,897.36,0,,,809,15867596,2818512,45909.0,0,3515138,18810548,56.75,0.0,13664,16.89,0.49,0.807,0.709,62196,18066860,98984,494.093,80104,53055,0.02,559,160,1039
217421,1720,464,897.51,0,,,16388,10337816,1613746,1275954.0,0,2590916,12045823,77.86,0.0,201033,12.27,0.55,0.821,0.734,23115,11454402,34426,244.003,21760,25238,0.02,44,16,1097
12647,1720,464,241.07,1,,,452,3339031,616115,17689.0,0,642057,4006753,39.13,0.0,12195,26.98,0.55,0.821,0.734,9622,3340934,44303,148.54,102073,24543,0.07,216,64,1097
12647,1720,464,245.55,1,,,452,3339031,616115,17689.0,0,642057,4006753,39.13,0.0,12195,26.98,0.55,0.821,0.734,9622,3340934,44303,151.971,102073,24573,0.07,216,64,1097
17816,1720,464,247.07,1,,,640,3664559,620770,36319.0,0,823128,4308892,56.75,0.0,17176,26.84,0.55,0.821,0.734,23377,3931832,96842,144.592,86751,55013,0.1,44,17,1097
13344,1720,464,359.8,1,,,551,5760104,1031108,24904.0,0,1169021,6867238,45.2,0.0,12793,23.22,0.55,0.821,0.734,9622,5776165,53585,205.173,85309,28347,0.04,289,95,1097
12647,1720,464,243.99,1,,,452,3339031,616115,17689.0,0,642057,4006753,39.13,0.0,12195,26.98,0.55,0.821,0.734,9622,3340934,44303,149.275,102073,24589,0.07,216,64,1097
212400,1720,464,897.41,0,,,17568,9453120,1440201,1353032.0,0,2398268,10989469,77.02,0.0,194832,11.09,0.55,0.821,0.734,18090,10112228,37968,235.906,21843,27096,0.02,44,13,1097
171395,1720,464,772.3,1,,,13899,8749012,1357435,1076346.0,0,2168703,10191715,77.44,0.0,157496,11.33,0.55,0.821,0.734,38610,9919533,95499,247.645,72984,55736,0.05,45,14,1097
