NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
8,1388,138,4.37,1,,,3,675,22,170.0,0,213,815,56.67,0.0,6,3.0,0.075,0.069,0.004,483,18,12,0.096,203,29,0.1,59,22,361
,1544,728,1.67,0,,,0,918,13,,,335,1279,,,,,0.154,0.077,0.023,1267,,,0.028,202,0,0.0,350,132,991
,1427,688,2.0,0,,,0,1287,11,,,559,1629,,,,,0.174,0.071,0.022,1619,,,0.056,202,0,0.0,333,101,1001
,1518,728,1.67,0,,,0,912,12,,,334,1274,,,,,0.154,0.076,0.023,1263,,,0.04,202,0,0.0,352,133,989
,1509,720,1.58,0,,,0,897,12,,,329,1255,,,,,0.153,0.075,0.023,1244,,,0.042,202,0,0.0,348,131,973
,1447,544,1.67,0,,,0,972,75,,,250,1297,,,,,0.162,0.072,0.017,1223,,,0.03,202,0,0.0,252,64,811
,1544,728,1.63,0,,,0,918,13,,,335,1279,,,,,0.154,0.077,0.023,1267,,,0.053,202,0,0.0,350,132,991
,1573,790,1.72,0,,,0,1000,16,,,372,1392,,,,,0.188,0.078,0.025,1377,,,0.071,202,0,0.0,378,137,1093
12,1452,552,2.33,0,,,4,1499,103,216.0,0,407,1984,54.0,0.0,8,2.0,0.162,0.072,0.018,1238,56,40,0.138,208,27,0.05,252,50,826
,1510,720,1.6,0,,,0,900,13,,,330,1258,,,,,0.153,0.075,0.023,1246,,,0.052,202,0,0.0,347,132,973
,1383,282,1.26,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.016,202,0,0.0,134,33,422
,1383,282,1.19,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.036,202,0,0.0,134,33,422
20,2792,586,19.3,0,,,6,82694,7902,328.0,0,28665,91272,54.67,0.0,14,2.33,0.122,0.139,0.019,82257,179,62,1.267,212,117,0.0,516,398,1568
,1518,728,1.66,0,,,0,912,12,,,334,1274,,,,,0.154,0.076,0.023,1263,,,0.077,202,0,0.0,352,133,989
,1383,282,1.23,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.05,202,0,0.0,134,33,422
,1383,282,1.3,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.015,202,0,0.0,134,33,422
20,2792,586,19.49,0,,,6,88131,8427,328.0,0,30534,97222,54.67,0.0,14,2.33,0.122,0.139,0.019,87682,179,62,1.164,212,117,0.0,516,403,1568
,1446,324,1.36,0,,,0,552,18,,,174,712,,,,,0.125,0.072,0.01,695,,,0.045,202,0,0.0,144,48,562
,1427,688,2.0,0,,,0,1287,11,,,559,1629,,,,,0.174,0.071,0.022,1619,,,0.089,202,0,0.0,333,101,1001
,1446,324,1.34,0,,,0,552,18,,,174,712,,,,,0.125,0.072,0.01,695,,,0.03,202,0,0.0,144,48,562
,1544,728,1.65,0,,,0,918,13,,,335,1279,,,,,0.154,0.077,0.023,1267,,,0.054,202,0,0.0,350,132,991
20,2792,586,19.2,0,,,6,79143,7564,328.0,0,27435,87392,54.67,0.0,14,2.33,0.122,0.139,0.019,78715,184,62,0.919,212,117,0.0,516,394,1566
12,1452,552,2.46,0,,,4,1499,103,216.0,0,407,1984,54.0,0.0,8,2.0,0.162,0.072,0.018,1238,56,40,0.151,208,46,0.08,252,50,826
,1446,324,1.38,0,,,0,552,18,,,174,712,,,,,0.125,0.072,0.01,695,,,0.026,202,0,0.0,144,48,562
,1518,728,1.64,0,,,0,912,12,,,334,1274,,,,,0.154,0.076,0.023,1263,,,0.039,202,0,0.0,352,133,989
,1544,728,1.66,0,,,0,918,13,,,335,1279,,,,,0.154,0.077,0.023,1267,,,0.051,202,0,0.0,350,132,991
20,2792,586,18.72,0,,,6,79547,7607,328.0,0,27572,87835,54.67,0.0,14,2.33,0.122,0.139,0.019,79115,184,62,0.987,212,117,0.0,516,394,1566
,1383,282,1.27,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.032,202,0,0.0,134,33,422
12,1452,552,2.4,0,,,4,1499,103,216.0,0,407,1984,54.0,0.0,8,2.0,0.162,0.072,0.018,1238,56,40,0.137,208,27,0.05,252,50,826
,1383,282,1.22,0,,,0,410,7,,,97,549,,,,,0.051,0.069,0.009,543,,,0.013,202,0,0.0,134,33,422
