NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
60312,1444,326,690.16,1,,,3290,9481038,804912,239894.0,4201,2513818,10715343,72.92,1.28,52821,16.06,0.642,0.831,0.78,53293,14726531,182784,442.14,131198,110656,0.09,483,223,937
36696,1065,194,897.46,0,,,1572,4447031,485414,166021.0,2267,1082973,5137634,105.61,1.44,32857,20.9,0.413,0.613,0.464,6061,14478883,1183516,740.203,308298,602737,0.52,162,53,529
59539,1356,308,897.41,0,,,3952,21506082,2269489,161917.0,7247,5666404,24228405,40.97,1.83,48340,12.23,0.569,0.78,0.737,35454,17112250,32806,474.708,6286,26718,0.01,106,51,851
13463,1444,326,187.39,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,103.469,4492,22380,0.07,313,131,937
37086,1065,194,897.45,0,,,1585,4508853,492118,169023.0,2317,1097362,5209938,106.64,1.46,33184,20.94,0.413,0.613,0.464,7609,14791118,1225243,737.411,387346,638390,0.54,162,54,529
13463,1444,326,190.18,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,108.031,4492,22380,0.07,313,131,937
57159,1444,326,529.06,1,,,3524,8052702,855305,180588.0,4776,2136444,9064160,51.25,1.36,48859,13.86,0.642,0.831,0.78,32211,9188563,136167,287.445,19847,76380,0.09,54,24,937
29572,1351,306,897.41,0,,,1047,5227516,556727,95600.0,2855,1357414,5925243,91.31,2.73,25670,24.52,0.569,0.777,0.732,33566,10857092,886860,736.026,250647,436783,0.4,134,40,847
74301,1138,208,897.46,0,,,3258,3783438,345610,234395.0,6305,1018767,4278213,71.94,1.94,64738,19.87,0.44,0.655,0.498,3355,10565178,805218,738.61,428525,329019,0.33,538,156,572
13463,1444,326,183.41,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,100.839,4492,22380,0.07,313,131,937
83822,1358,308,897.5,0,,,6564,15886599,1651976,416489.0,11471,4147734,17929939,63.45,1.75,65787,10.02,0.569,0.781,0.737,33326,14786389,198166,446.727,122766,120734,0.08,148,43,853
40730,1369,310,897.43,0,,,1962,9160392,967767,154841.0,4299,2440626,10318792,78.92,2.19,34469,17.57,0.578,0.788,0.742,43292,15126407,325457,650.899,320806,163302,0.16,77,34,863
8254,1444,326,46.61,1,,,280,465671,47530,12032.0,293,124789,528420,42.97,1.05,7681,27.43,0.642,0.831,0.78,26093,595019,17424,28.665,5359,15913,0.2,34,17,937
16822,1444,326,173.88,1,,,1262,2714397,271503,44724.0,937,736542,3053919,35.44,0.74,14623,11.59,0.642,0.831,0.78,46968,2787290,39791,93.86,7231,28711,0.09,102,48,937
94890,1444,326,306.04,1,,,2418,4352704,501520,150262.0,8695,1175260,4985899,62.14,3.6,83777,34.65,0.642,0.831,0.78,29416,5777797,16334,188.189,2784,12316,0.02,32,13,937
22097,1180,250,897.42,0,,,747,4508730,479733,59064.0,2310,1172581,5110036,79.07,3.09,19040,25.49,0.422,0.679,0.598,18173,8719139,903278,774.378,384986,399024,0.39,85,29,665
49143,1357,304,897.44,0,,,1836,7459451,706021,172532.0,4728,2018542,8409266,93.97,2.58,42579,23.19,0.569,0.781,0.727,7181,16806956,731269,645.911,402492,306713,0.19,123,49,843
18536,1188,236,897.35,0,,,500,3544097,359831,42342.0,1438,928130,4007060,84.68,2.88,16598,33.2,0.44,0.684,0.565,19392,10229640,794467,767.697,320330,345916,0.43,102,37,650
59248,1206,256,897.42,0,,,3946,21322783,2250250,161446.0,7229,5617783,24022129,40.91,1.83,48073,12.18,0.45,0.694,0.612,22178,16928088,32806,474.003,6286,26718,0.01,105,51,685
16822,1444,326,172.38,1,,,1262,2714397,271503,44724.0,937,736542,3053919,35.44,0.74,14623,11.59,0.642,0.831,0.78,46968,2787290,39791,93.747,7231,28703,0.09,102,48,937
8254,1444,326,47.21,1,,,280,465671,47530,12032.0,293,124789,528420,42.97,1.05,7681,27.43,0.642,0.831,0.78,26093,595019,17424,28.831,5359,15913,0.2,34,17,937
37272,1036,186,897.37,0,,,1588,4523673,493744,169647.0,2328,1100800,5227331,106.83,1.47,33356,21.01,0.413,0.596,0.445,3876,14865520,1237574,736.025,342599,639505,0.54,162,54,503
13463,1444,326,182.77,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,103.424,4492,22380,0.07,313,131,937
13463,1444,326,180.19,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,101.458,4492,22380,0.07,313,131,937
91410,1208,256,897.45,0,,,3317,12569228,1277938,213593.0,6974,3270622,14230879,64.39,2.1,81119,24.46,0.45,0.695,0.612,13304,18841682,285281,597.068,229608,131206,0.12,64,35,687
57159,1444,326,532.53,1,,,3524,8052702,855305,180588.0,4776,2136444,9064160,51.25,1.36,48859,13.86,0.642,0.831,0.78,32211,9188563,136167,286.622,19847,76386,0.09,54,24,937
16822,1444,326,172.42,1,,,1262,2714397,271503,44724.0,937,736542,3053919,35.44,0.74,14623,11.59,0.642,0.831,0.78,46968,2787290,39791,93.774,7231,28705,0.09,102,48,937
94890,1444,326,314.55,1,,,2418,4352704,501520,150262.0,8695,1175260,4985899,62.14,3.6,83777,34.65,0.642,0.831,0.78,29416,5777797,16334,196.64,2784,12306,0.02,32,13,937
13463,1444,326,181.4,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,100.555,4492,22386,0.07,313,131,937
13463,1444,326,186.16,1,,,884,2973189,284143,33001.0,985,791724,3354484,37.33,1.11,11594,13.12,0.642,0.831,0.78,25430,3174135,30160,107.153,4492,22380,0.07,313,131,937
