NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
281,1770,794,27.21,0,,,37,414597,63989,531.0,0,82797,520918,14.35,0.0,244,6.59,0.692,0.761,0.734,31996,17652,1134,3.593,711,1345,0.01,3259,608,1543
11,835,142,27.31,0,,,3,423639,37596,27.0,0,133300,513213,9.0,0.0,8,2.67,0.187,0.359,0.131,472,95,27,1.741,205,35,0.0,21355,11255,271
,1576,724,26.77,0,,,0,448330,29483,,,136792,480344,,,,,0.527,0.677,0.669,450860,,,2.277,202,0,0.0,2540,1752,1411
,1692,796,26.68,0,,,0,589916,40483,,,182238,630485,,,,,0.549,0.727,0.736,590002,,,2.258,202,0,0.0,142,70,1667
,1561,692,26.74,0,,,0,593070,40710,,,183381,633832,,,,,0.527,0.671,0.64,593122,,,2.524,202,0,0.0,114,59,1437
,1941,908,26.8,0,,,0,489643,33496,,,150365,527969,,,,,0.637,0.834,0.839,494473,,,1.879,202,0,0.0,4841,2933,1913
,1570,710,27.18,0,,,0,575211,39452,,,177794,614711,,,,,0.527,0.675,0.656,575260,,,2.3,202,0,0.0,104,74,1487
,1561,692,27.32,0,,,0,494360,33955,,,152819,528365,,,,,0.527,0.671,0.64,494411,,,2.258,202,0,0.0,114,59,1436
1029,1115,348,27.38,0,,,85,243515,48756,1870.0,0,30882,304582,22.0,0.0,944,11.11,0.253,0.479,0.322,4423,93997,6679,9.328,3382,5562,0.09,206,63,711
11,1541,806,27.17,0,,,3,477732,42868,27.0,0,149601,580118,9.0,0.0,8,2.67,0.538,0.662,0.745,38501,128,30,1.862,205,65,0.0,21406,10782,1394
272,1635,766,27.21,0,,,36,369757,57779,512.0,0,72466,464237,14.22,0.0,236,6.56,0.582,0.703,0.708,8492,16104,1087,3.673,705,1309,0.02,2882,516,1431
655,1193,366,27.26,0,,,62,340475,68602,1149.0,0,38143,425793,18.53,0.0,593,9.56,0.319,0.513,0.338,4963,57942,3391,7.015,2018,2984,0.06,726,104,764
11,1500,710,26.61,0,,,3,456295,40936,27.0,0,143125,553199,9.0,0.0,8,2.67,0.538,0.645,0.656,12935,128,30,1.775,205,65,0.0,21412,11152,1256
,1598,738,27.87,0,,,0,599566,40919,,,185438,640619,,,,,0.538,0.687,0.682,599700,,,2.714,202,0,0.0,144,107,1541
6,1547,810,26.76,0,,,2,355100,32704,19.0,0,109428,434407,9.5,0.0,4,2.0,0.538,0.665,0.749,99867,55,14,1.89,203,38,0.0,21405,9658,1406
6,1610,814,27.39,0,,,2,417803,37871,19.0,0,129964,508791,9.5,0.0,4,2.0,0.571,0.692,0.752,169073,59,14,1.788,203,38,0.0,21405,10832,1451
446,1056,240,26.65,0,,,47,161992,20209,838.0,0,38284,183950,17.83,0.0,399,8.49,0.253,0.454,0.222,953,17105,1214,7.453,684,1523,0.03,48,27,514
,1692,796,26.71,0,,,0,398495,27333,,,123134,425879,,,,,0.549,0.727,0.736,398546,,,2.191,202,0,0.0,142,71,1667
637,1362,506,26.68,0,,,59,318651,64392,1059.0,0,35404,398390,17.95,0.0,578,9.8,0.505,0.585,0.468,14039,51703,2982,6.791,1778,2772,0.06,683,93,1007
459,1056,240,26.75,0,,,48,177492,22299,854.0,0,41788,201687,17.79,0.0,411,8.56,0.253,0.454,0.222,1013,19899,1235,7.154,684,1567,0.03,48,27,514
459,1056,240,26.69,0,,,48,177492,22299,854.0,0,41788,201687,17.79,0.0,411,8.56,0.253,0.454,0.222,1013,19899,1235,7.273,684,1565,0.03,48,27,514
329,1073,240,26.74,0,,,33,84026,10664,547.0,0,19421,95918,16.58,0.0,296,8.97,0.275,0.461,0.222,1484,6852,655,9.953,552,884,0.03,42,22,525
272,1635,766,26.68,0,,,36,369220,57657,512.0,0,72437,463578,14.22,0.0,236,6.56,0.582,0.703,0.708,7955,16090,1087,3.558,705,1309,0.02,2882,517,1431
878,1629,764,26.78,0,,,61,251706,51053,1386.0,0,32082,316285,22.72,0.0,817,13.39,0.582,0.7,0.706,10422,56787,4798,7.899,2822,4671,0.09,755,110,1403
,1570,710,26.88,0,,,0,530493,36327,,,163952,566901,,,,,0.527,0.675,0.656,530575,,,1.954,202,0,0.0,104,75,1487
,1561,692,27.69,0,,,0,617820,42344,,,191088,660240,,,,,0.527,0.671,0.64,617896,,,2.127,202,0,0.0,114,59,1437
272,1580,714,26.78,0,,,36,368651,57593,512.0,0,72291,462902,14.22,0.0,236,6.56,0.571,0.679,0.66,7342,16084,1087,3.537,705,1309,0.02,2882,517,1344
281,1268,388,26.69,0,,,37,390555,60804,531.0,0,76956,490537,14.35,0.0,244,6.59,0.407,0.545,0.359,4812,17049,1130,3.611,711,1319,0.02,2882,552,834
459,1056,240,27.36,0,,,48,177494,22300,854.0,0,41789,201689,17.79,0.0,411,8.56,0.253,0.454,0.222,1014,19900,1235,8.496,684,1571,0.03,48,27,514
,1561,692,26.64,0,,,0,512726,35209,,,158547,547980,,,,,0.527,0.671,0.64,512772,,,2.78,202,0,0.0,114,59,1436
