NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
4063,1635,526,26.58,0,,,258,283607,39503,5809.0,0,54003,335496,22.52,0.0,3806,14.81,0.457,0.643,0.609,3100,242295,6006,12.504,478,4451,0.15,33,8,1231
5409,1194,258,26.75,0,,,595,285446,35376,10281.0,0,57222,333133,17.28,0.0,4815,8.11,0.38,0.469,0.299,1383,208400,5195,11.019,322,3864,0.12,85,22,659
3937,1399,360,27.11,0,,,423,318455,43933,7197.0,0,59400,377193,17.01,0.0,3514,8.31,0.446,0.55,0.417,3550,208336,5501,10.825,318,4214,0.12,179,42,885
4395,1030,192,26.65,0,,,266,309146,43322,6125.0,0,58445,365792,23.03,0.0,4129,15.52,0.326,0.405,0.222,1025,264912,6408,12.689,478,4673,0.14,33,8,494
2214,1661,492,27.19,0,,,302,492754,92233,4771.0,0,52486,601906,15.8,0.0,1912,6.33,0.457,0.653,0.569,6846,62977,2424,6.968,390,2538,0.06,301,157,1162
4468,940,144,26.75,0,,,311,278603,38125,6712.0,0,54226,329735,21.58,0.0,4157,13.37,0.304,0.369,0.167,640,237461,5920,12.314,491,4214,0.14,38,9,384
4592,1635,526,26.64,0,,,316,293257,40459,6873.0,0,56528,347143,21.75,0.0,4276,13.53,0.446,0.643,0.609,2756,249026,6161,12.423,491,4438,0.14,38,9,1231
1977,1143,240,27.06,0,,,128,288130,48497,2602.0,0,45318,350702,20.33,0.0,1849,14.45,0.37,0.449,0.278,901,135985,5457,10.199,279,4438,0.12,430,76,579
7243,947,134,27.12,0,,,876,271054,30719,24133.0,0,56760,314388,27.55,0.0,6367,7.27,0.315,0.372,0.155,513,158832,2196,8.745,249,1980,0.08,39,19,356
2188,671,30,27.22,0,,,298,479876,89788,4710.0,0,51177,586135,15.81,0.0,1890,6.34,0.12,0.264,0.035,69,60065,2325,6.954,379,2465,0.06,301,156,69
6937,608,0,26.63,0,,,837,258275,29249,23106.0,0,54112,299549,27.61,0.0,6100,7.29,0.011,0.239,0.0,3,151197,2193,8.681,249,1970,0.08,39,19,3
7999,1005,164,26.59,0,,,969,301188,34253,26927.0,0,62906,349395,27.79,0.0,7031,7.26,0.326,0.395,0.19,1011,176684,2229,8.708,249,2014,0.08,39,19,428
7382,947,134,27.13,0,,,893,276668,31381,24691.0,0,57899,320909,27.65,0.0,6489,7.27,0.315,0.372,0.155,839,162148,2202,8.648,249,1980,0.08,39,19,356
2266,1697,510,26.72,0,,,308,510528,95679,4882.0,0,54163,623646,15.85,0.0,1958,6.36,0.457,0.667,0.59,10047,66674,2520,6.477,402,2636,0.06,301,158,1215
2904,1590,466,27.14,0,,,271,292681,49092,5424.0,0,47671,354809,20.01,0.0,2633,9.72,0.457,0.625,0.539,4894,154958,4858,10.382,267,4101,0.11,426,55,1099
