NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
147728,2809,682,805.19,1,,,12002,10731373,1024052,588353.0,0,3472176,11904793,49.02,0.0,135726,11.31,0.488,0.672,0.681,47950,14958573,47460,350.983,669,30963,0.03,216,87,2066
147728,2809,682,812.63,1,,,12002,10731373,1024052,588353.0,0,3472176,11904793,49.02,0.0,135726,11.31,0.488,0.672,0.681,47950,14958573,47460,360.051,669,30963,0.03,216,87,2066
178173,1437,228,896.22,0,,,5280,10976969,973236,717578.0,0,3696374,12011687,135.9,0.0,172893,32.74,0.295,0.344,0.228,14390,18625550,32456,445.98,379,21299,0.03,45,24,825
179403,2275,500,896.61,0,,,5335,11096617,985231,723860.0,0,3734517,12144067,135.68,0.0,174069,32.63,0.438,0.544,0.499,37741,18821703,32474,449.967,379,21315,0.03,45,24,1631
163590,2734,648,896.71,0,,,5584,15423040,1309740,614134.0,0,5327363,16794735,109.98,0.0,158007,28.3,0.484,0.654,0.647,33496,8999789,31614,261.855,315,36658,0.03,51,15,1977
164852,2250,480,896.67,0,,,9243,8963890,818865,1053614.0,0,2988795,9839846,113.99,0.0,155610,16.84,0.434,0.538,0.479,39496,5471638,19275,182.621,259,28014,0.03,55,20,1588
101851,1927,434,896.14,0,,,4266,7547629,773861,716241.0,0,2305229,8407452,167.9,0.0,97585,22.88,0.372,0.461,0.433,11099,3973015,7978,163.541,269,13400,0.03,142,80,1321
147728,2809,682,808.65,1,,,12002,10731373,1024052,588353.0,0,3472176,11904793,49.02,0.0,135726,11.31,0.488,0.672,0.681,47950,14958573,47460,350.706,669,30963,0.03,216,87,2066
65279,2809,682,681.42,1,,,1303,10583150,997084,135733.0,0,3330875,11748110,104.17,0.0,63976,49.1,0.488,0.672,0.681,47950,17191073,54828,415.831,697,36261,0.06,332,162,2066
65279,2809,682,684.14,1,,,1303,10583150,997084,135733.0,0,3330875,11748110,104.17,0.0,63976,49.1,0.488,0.672,0.681,47950,17191073,54828,421.473,697,36257,0.06,332,162,2066
147728,2809,682,824.73,1,,,12002,10731373,1024052,588353.0,0,3472176,11904793,49.02,0.0,135726,11.31,0.488,0.672,0.681,47950,14958573,47460,358.589,669,30963,0.03,216,87,2066
136131,2809,682,858.5,1,,,6413,13622518,1393599,387571.0,0,4042921,15411059,60.44,0.0,129718,20.23,0.488,0.672,0.681,47950,20431141,31889,472.345,616,19702,0.03,274,149,2066
180871,2141,432,896.2,0,,,5398,11230140,998514,731079.0,0,3777176,12291747,135.44,0.0,175473,32.51,0.422,0.512,0.431,20077,19040748,32534,447.052,379,21347,0.03,45,24,1459
92390,2801,680,896.53,0,,,2324,9661010,864665,574702.0,0,3250301,10569355,247.29,0.0,90066,38.75,0.488,0.67,0.679,98313,7848856,43972,238.981,273,53320,0.06,56,19,2060
