NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
2768,967,118,27.0,0,,,69,195502,20489,3726.0,0,43999,223827,54.0,0.0,2699,39.12,0.257,0.626,0.353,1087,95304,3928,11.718,313,3649,0.11,186,69,335
4731,1143,186,27.59,0,,,375,270668,29117,13585.0,0,67885,307879,36.23,0.0,4356,11.62,0.333,0.74,0.557,3706,196406,2625,11.737,475,2182,0.07,121,36,546
3280,928,104,27.2,0,,,148,429021,45535,4356.0,0,107107,482856,29.43,0.0,3132,21.16,0.267,0.601,0.311,429,254944,2165,12.164,353,2181,0.03,214,43,288
1558,883,82,27.57,0,,,37,132391,15755,2162.0,0,31521,149661,58.43,0.0,1521,41.11,0.219,0.572,0.246,425,81456,6741,13.185,571,4552,0.15,53,23,242
4959,1156,196,27.05,0,,,350,294680,32040,12669.0,0,75016,334448,36.2,0.0,4609,13.17,0.333,0.748,0.587,4423,220263,2666,11.397,349,2263,0.07,90,27,571
4676,851,72,27.52,0,,,344,269680,28292,12285.0,0,67990,306649,35.71,0.0,4332,12.59,0.238,0.551,0.216,543,197868,2806,12.076,440,2205,0.07,133,35,208
6129,815,46,27.07,0,,,142,246645,29867,7062.0,0,54506,281757,49.73,0.0,5987,42.16,0.2,0.528,0.138,190,258065,3512,14.892,801,2614,0.08,23,10,157
5299,1115,182,27.51,0,,,155,198744,22292,7231.0,0,49584,224977,46.65,0.0,5144,33.19,0.333,0.722,0.545,4721,186436,6309,13.535,539,4230,0.16,67,15,537
5515,1115,182,27.55,0,,,157,206763,23245,7540.0,0,51480,234099,48.03,0.0,5358,34.13,0.333,0.722,0.545,3219,196543,7080,13.444,533,4550,0.17,74,15,537
3559,1120,176,27.02,0,,,174,427595,45999,5556.0,0,109654,478725,31.93,0.0,3385,19.45,0.333,0.725,0.527,4500,240011,2755,11.691,459,2581,0.04,97,37,526
1860,1069,154,27.15,0,,,52,209974,24634,2834.0,0,51056,236247,54.5,0.0,1808,34.77,0.314,0.692,0.461,1221,135888,3313,12.0,334,3739,0.09,68,27,466
3280,1163,198,27.0,0,,,148,435673,46283,4356.0,0,108727,490349,29.43,0.0,3132,21.16,0.333,0.753,0.593,7118,260736,2168,12.273,355,2183,0.03,214,43,583
3247,1079,162,27.09,0,,,147,424622,45009,4320.0,0,106074,477877,29.39,0.0,3100,21.09,0.324,0.698,0.485,2536,251264,2163,12.527,353,2179,0.03,214,43,486
6341,1112,180,27.07,0,,,146,256608,31170,7286.0,0,56695,293177,49.9,0.0,6195,42.43,0.333,0.72,0.539,1588,270878,3789,14.091,855,2729,0.09,23,10,519
4791,1067,152,27.02,0,,,452,266567,28940,16811.0,0,65145,304870,37.19,0.0,4340,9.62,0.324,0.691,0.455,4161,200155,2409,10.799,415,1919,0.06,134,49,458
4154,1058,150,26.97,0,,,252,297687,29825,8453.0,0,74011,335709,33.54,0.0,3903,15.55,0.324,0.685,0.449,2590,185384,3070,11.966,421,2718,0.06,217,48,451
6238,1149,196,27.06,0,,,145,266507,32854,7118.0,0,58497,304220,49.09,0.0,6093,42.02,0.333,0.744,0.587,2381,258304,3373,14.646,756,2516,0.06,27,11,569
4712,1126,173,27.5,0,,,441,260811,28317,16363.0,0,63714,298317,37.1,0.0,4271,9.68,0.333,0.729,0.518,4160,194404,2408,10.978,415,1917,0.06,134,48,516
4795,1151,196,27.53,0,,,167,242851,28356,6047.0,0,56245,275762,36.21,0.0,4628,27.71,0.333,0.745,0.587,2391,248403,4382,14.802,815,2929,0.1,18,8,572
3247,1163,198,27.07,0,,,148,428622,45491,4356.0,0,107025,482383,29.43,0.0,3100,21.09,0.343,0.753,0.593,6523,254646,2165,12.093,353,2181,0.03,214,43,584
2422,919,100,27.54,0,,,110,439316,51390,3062.0,0,108899,492573,27.84,0.0,2312,21.02,0.219,0.595,0.299,556,214156,1971,10.57,255,2131,0.03,37,20,284
3181,1116,178,27.59,0,,,145,414164,43847,4248.0,0,103546,466049,29.3,0.0,3036,20.94,0.333,0.722,0.533,4988,242309,2162,12.688,353,2174,0.03,214,43,530
