NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,2503,872,25.76,0,,,0,8263,863,,,2638,9302,,,,,0.274,0.305,0.514,8439,,,0.122,202,0,0.0,184,131,1781
1590,1812,320,25.69,0,,,28,17392,1614,2834.0,0,5605,19391,101.21,0.0,1562,55.79,0.409,0.221,0.189,3670,4143,345,1.45,205,529,0.09,64,48,1063
984,1743,254,25.75,0,,,30,14884,993,1602.0,0,5427,16264,53.4,0.0,954,31.8,0.35,0.213,0.15,2879,5318,402,1.022,224,587,0.11,35,27,969
738,961,86,25.59,0,,,24,16079,1088,1122.0,0,5888,17622,46.75,0.0,714,29.75,0.169,0.117,0.051,310,4228,520,1.128,232,625,0.09,35,26,250
772,1092,114,25.79,0,,,25,16471,1112,1186.0,0,6028,18044,47.44,0.0,747,29.88,0.249,0.133,0.067,579,4492,533,1.001,232,625,0.09,35,26,402
6649,2192,476,25.58,0,,,259,282076,30448,7504.0,0,85417,326840,28.97,0.0,6391,24.77,0.274,0.267,0.281,2356,324122,5648,12.14,222,3965,0.1,60,27,1236
653,2340,692,25.51,0,,,19,11103,911,956.0,0,3783,12500,50.32,0.0,634,33.37,0.338,0.286,0.408,4821,2729,357,1.263,220,541,0.09,299,52,1734
1730,1826,324,24.83,0,,,31,18894,1723,3180.0,0,6106,21021,102.58,0.0,1700,56.67,0.418,0.223,0.191,3882,4718,363,1.398,205,625,0.1,67,49,1084
721,1743,254,25.36,0,,,23,15358,1031,1102.0,0,5641,16809,47.91,0.0,698,30.35,0.35,0.213,0.15,3019,4051,458,1.017,227,625,0.1,35,26,969
415,1541,214,25.69,0,,,17,15439,1065,658.0,0,5646,16926,38.71,0.0,398,23.41,0.338,0.188,0.126,1893,3166,339,0.899,221,508,0.08,36,26,789
2982,1672,254,25.57,0,,,135,167695,13132,3387.0,0,52554,190972,25.09,0.0,2847,21.09,0.262,0.204,0.15,1340,158710,5194,7.956,233,3908,0.11,111,38,769
3955,1571,192,25.65,0,,,245,257530,22901,4690.0,0,85639,295968,19.14,0.0,3710,15.14,0.228,0.192,0.113,1132,306835,4370,12.282,228,3153,0.08,87,33,599
,2503,872,25.77,0,,,0,8025,840,,,2556,9037,,,,,0.274,0.305,0.514,8197,,,0.106,202,0,0.0,184,129,1781
1868,1855,312,25.45,0,,,165,245896,22487,2428.0,0,78252,285053,14.72,0.0,1703,10.32,0.266,0.226,0.184,2565,207514,3781,8.146,257,2861,0.05,117,50,912
2420,1863,310,25.2,0,,,173,188273,15209,2939.0,0,59875,215685,16.99,0.0,2247,12.99,0.274,0.227,0.183,1815,189870,4036,8.887,234,2980,0.09,86,32,924
1035,1058,100,25.74,0,,,32,16084,1074,1686.0,0,5860,17582,52.69,0.0,1003,31.34,0.232,0.129,0.059,525,5750,461,0.999,230,587,0.1,35,27,356
,2503,872,24.75,0,,,0,8037,841,,,2560,9049,,,,,0.274,0.305,0.514,8208,,,0.092,202,0,0.0,184,129,1781
1485,1208,98,25.38,0,,,100,205680,22996,1785.0,0,64970,234679,17.85,0.0,1385,13.85,0.181,0.147,0.058,430,68886,2020,7.196,208,2762,0.06,83,49,321
1820,1852,312,25.1,0,,,162,237967,21642,2371.0,0,75888,275885,14.64,0.0,1658,10.23,0.266,0.226,0.184,2362,199726,3739,8.142,257,2819,0.05,117,50,906
6649,1126,88,25.83,0,,,258,280090,30152,7423.0,0,84944,324529,28.77,0.0,6391,24.77,0.165,0.137,0.052,344,322061,5639,12.013,222,3959,0.1,60,27,254
4600,1191,88,25.76,0,,,164,197634,16128,5092.0,0,63087,224236,31.05,0.0,4436,27.05,0.186,0.145,0.052,425,211369,4977,9.435,247,3758,0.1,81,34,309
3862,1233,108,25.12,0,,,252,296139,25872,4656.0,0,97439,342169,18.48,0.0,3610,14.33,0.186,0.15,0.064,493,327989,4749,12.029,262,3381,0.06,100,38,355
757,1086,104,25.82,0,,,20,14976,1039,1156.0,0,5525,16282,57.8,0.0,737,36.85,0.249,0.133,0.061,561,4124,521,0.968,234,590,0.1,35,27,384
721,1743,254,25.12,0,,,23,15318,1031,1102.0,0,5621,16769,47.91,0.0,698,30.35,0.35,0.213,0.15,2979,4031,458,0.963,227,625,0.1,35,26,969
