NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
4985,1324,210,25.48,0,,,206,231432,16085,10044.0,438,81171,255439,48.76,2.14,4342,21.18,0.145,0.174,0.097,1717,241651,3938,8.914,318,3081,0.05,100,33,698
,1288,205,1.73,0,,,0,2087,175,,,719,2285,,,,,0.129,0.17,0.095,2111,,,0.104,202,0,0.0,27,13,674
4256,950,74,25.1,0,,,169,197362,13717,7989.0,330,69133,217849,47.27,1.95,3757,22.23,0.058,0.125,0.034,423,202046,3690,8.952,296,2856,0.06,100,33,250
160,863,68,12.0,1,,,17,2419,139,485.0,6,829,2715,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,521,0.631,289,345,0.17,11,4,240
465,1317,247,4.36,0,,,20,9646,634,605.0,0,3311,10758,30.25,0.0,445,22.25,0.137,0.173,0.115,2093,6359,855,1.376,222,651,0.14,52,15,729
4751,1271,192,24.95,0,,,194,220487,15323,9375.0,408,77304,243359,48.32,2.1,4149,21.39,0.124,0.167,0.089,1619,228857,3916,8.654,318,3055,0.06,100,33,628
160,863,68,11.95,1,,,17,2419,139,485.0,6,829,2715,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,521,0.593,289,384,0.19,11,4,240
160,863,68,12.79,1,,,17,2421,137,485.0,6,831,2717,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,516,0.624,290,343,0.17,11,4,240
160,863,68,12.1,1,,,17,2421,137,485.0,6,831,2717,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,516,0.68,290,343,0.17,11,4,240
4904,1324,210,25.32,0,,,202,227817,15833,9821.0,426,79892,251453,48.62,2.12,4277,21.28,0.145,0.174,0.097,1717,237411,3934,8.77,318,3077,0.05,100,33,698
4904,1105,122,25.5,0,,,201,227076,15783,9773.0,426,79627,250640,48.62,2.12,4277,21.28,0.102,0.145,0.057,957,236599,3934,9.114,318,3073,0.05,100,33,431
4670,1480,284,25.23,0,,,191,218378,15180,9209.0,396,76569,241029,48.21,2.08,4084,21.49,0.156,0.195,0.132,3217,226166,3899,8.863,318,3051,0.06,100,33,899
,1193,145,1.25,0,,,0,1128,82,,,392,1236,,,,,0.118,0.157,0.067,1155,,,0.053,202,0,0.0,31,16,499
,917,88,0.83,0,,,0,311,16,,,106,349,,,,,0.091,0.121,0.041,334,,,0.021,202,0,0.0,24,8,280
,1288,205,1.64,0,,,0,2087,175,,,719,2285,,,,,0.129,0.17,0.095,2111,,,0.063,202,0,0.0,27,13,674
26,1307,211,1.92,0,,,3,2011,172,87.0,0,670,2222,29.0,0.0,23,7.67,0.129,0.172,0.098,1658,155,34,0.216,204,72,0.07,27,11,699
465,1317,247,4.78,0,,,20,13261,964,605.0,0,4512,14861,30.25,0.0,445,22.25,0.137,0.173,0.115,2225,7919,855,1.549,222,651,0.11,58,22,729
724,1331,244,10.24,0,,,38,49021,4627,1589.0,12,16253,54845,41.82,0.32,674,17.74,0.145,0.175,0.113,2471,24566,1319,2.911,304,1104,0.06,63,26,761
4418,940,72,25.25,0,,,177,204586,14218,8435.0,354,71688,225821,47.66,2.0,3887,21.96,0.058,0.124,0.033,383,210337,3786,8.785,318,2947,0.06,100,33,240
160,863,68,12.13,1,,,17,2421,137,485.0,6,831,2717,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,516,0.696,290,378,0.19,11,4,240
,917,88,0.86,0,,,0,311,16,,,106,349,,,,,0.091,0.121,0.041,334,,,0.031,202,0,0.0,24,8,280
150,1258,224,3.97,0,,,15,9259,908,362.0,6,2992,10431,24.13,0.4,129,8.6,0.139,0.166,0.104,2624,2279,462,0.912,299,294,0.07,56,16,674
465,1317,247,4.33,0,,,20,9646,634,605.0,0,3311,10758,30.25,0.0,445,22.25,0.137,0.173,0.115,2093,6359,855,1.32,222,651,0.14,52,15,729
1558,830,38,25.22,0,,,66,71241,5920,4025.0,162,24322,79283,60.98,2.45,1330,20.15,0.035,0.109,0.018,125,84260,8068,13.939,92531,5599,0.19,97,45,114
3505,834,44,25.01,0,,,97,92933,7085,5579.0,150,32334,103329,57.52,1.55,3258,33.59,0.039,0.11,0.02,132,112777,8260,10.389,19892,5615,0.17,102,34,125
4751,1428,256,24.85,0,,,194,221524,15403,9375.0,408,77674,244506,48.32,2.1,4149,21.39,0.145,0.188,0.119,2680,229871,3916,8.951,318,3055,0.06,100,33,821
423,1363,264,8.79,0,,,26,36481,3826,940.0,12,11612,41052,36.15,0.46,385,14.81,0.149,0.179,0.122,3909,15039,1305,2.234,304,1043,0.07,68,30,811
160,863,68,12.71,1,,,17,2421,137,485.0,6,831,2717,28.53,0.38,138,8.63,0.062,0.114,0.032,412,1247,516,0.692,290,382,0.19,11,4,240
5066,889,64,25.35,0,,,209,233648,16243,10219.0,450,81957,257894,48.89,2.15,4407,21.09,0.05,0.117,0.03,289,244121,3940,8.954,318,3083,0.05,100,34,197
3566,1316,247,34.07,0,,,79,88488,5902,5533.0,77,31217,98741,70.04,0.99,3411,43.73,0.137,0.173,0.115,3513,153911,7324,11.077,5754,5522,0.17,110,38,737
