NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
47816,1958,482,895.86,0,,,1250,10523484,1221318,116770.0,0,2968653,11828360,93.42,0.0,46567,37.25,0.261,0.319,0.312,4155,5667331,5948,234.811,291,9439,0.01,333,114,1213
30673,3656,1004,895.67,0,,,142,12046921,1113863,38607.0,0,3857488,13173813,271.88,0.0,30532,215.01,0.363,0.596,0.649,33814,6034902,4693,217.179,235,8668,0.01,64,26,2686
77318,3662,1008,895.87,0,,,663,6352721,696179,213775.0,0,1854280,7099269,322.44,0.0,76655,115.62,0.376,0.597,0.652,45770,11222889,71841,326.564,1333,38817,0.05,312,112,2693
87447,3220,874,895.77,0,,,2063,10339539,1328923,150322.0,0,2637566,11815916,72.87,0.0,85385,41.39,0.367,0.525,0.565,26557,14310698,40322,405.938,774,23947,0.02,510,121,2294
30673,3122,858,895.83,0,,,142,12032989,1112674,38607.0,0,3852826,13158691,271.88,0.0,30532,215.01,0.341,0.509,0.555,19882,6026165,4693,216.951,235,8642,0.01,64,26,2272
47735,3386,946,896.01,0,,,1244,10364779,1204179,115041.0,0,2921977,11651636,92.48,0.0,46492,37.37,0.376,0.552,0.612,25571,5500070,5861,228.295,290,9269,0.01,333,114,2442
30927,3988,1148,895.77,0,,,143,12252487,1132782,38873.0,0,3923732,13398538,271.84,0.0,30785,215.28,0.394,0.65,0.743,56129,6164147,4695,217.265,235,8672,0.01,64,26,3198
23114,3560,962,896.39,0,,,771,8450453,907078,68670.0,0,2456816,9437773,89.07,0.0,22343,28.98,0.367,0.58,0.622,125461,19768497,41957,439.649,928,24436,0.02,703,198,2588
22767,3146,872,895.88,0,,,756,8169861,879878,66397.0,0,2370442,9128657,87.83,0.0,22011,29.12,0.367,0.512,0.564,52647,18980772,41825,452.259,928,24302,0.02,665,192,2278
58971,2340,600,895.91,0,,,2146,9425943,1101515,240744.0,0,2533040,10747045,112.18,0.0,56827,26.48,0.283,0.381,0.388,17101,16600939,36317,414.457,863,21595,0.02,924,266,1556
80275,3359,904,895.92,0,,,3527,10166575,1217584,189687.0,0,2818189,11540487,53.78,0.0,76748,21.76,0.367,0.547,0.585,42961,13188004,22113,277.583,493,15131,0.01,401,128,2397
83925,1206,166,895.84,0,,,502,8552662,911740,86915.0,0,2530474,9483270,173.14,0.0,83423,166.18,0.177,0.196,0.107,2708,19149043,36900,452.354,1085,22437,0.02,30,13,521
22771,3464,964,895.85,0,,,760,8224725,886485,66974.0,0,2385675,9190375,88.12,0.0,22011,28.96,0.376,0.564,0.624,92499,19103279,41828,449.865,928,24310,0.02,703,194,2528
36534,1409,304,895.56,0,,,168,11082856,1030622,44969.0,0,3548671,12129843,267.67,0.0,36367,216.47,0.195,0.23,0.197,3148,5059610,6330,194.76,226,10195,0.01,70,26,756
22626,1533,360,895.44,0,,,89,7839337,650276,46799.0,0,2638964,8500145,525.83,0.0,22537,253.22,0.204,0.25,0.233,84233,7719017,14757,228.711,282,20281,0.02,324,213,965
105238,3062,816,895.89,0,,,844,8235409,1068989,119663.0,0,2046695,9473568,141.78,0.0,104395,123.69,0.358,0.499,0.528,23858,15271053,70106,454.02,1330,39073,0.05,500,126,2129
