NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
5227,1673,356,26.18,0,,,358,404753,43019,12591.0,0,115294,462104,35.17,0.0,4869,13.6,0.314,0.4,0.355,4510,214748,3355,8.998,244,2498,0.03,155,63,1055
4993,1649,350,26.62,0,,,337,384186,40761,11748.0,0,109196,438776,34.86,0.0,4656,13.82,0.298,0.395,0.349,3279,202744,3337,9.344,244,2484,0.03,155,62,1019
11132,800,82,26.11,0,,,131,204836,15439,11674.0,0,70482,224436,89.11,0.0,11001,83.98,0.124,0.191,0.082,586,266891,10190,13.012,248,8005,0.19,38,18,289
11577,993,118,26.63,0,,,134,213459,16088,12128.0,0,73494,233845,90.51,0.0,11443,85.4,0.198,0.238,0.118,1301,280966,10704,13.234,248,8337,0.19,38,18,440
3641,2029,466,26.48,0,,,317,196844,20689,16232.0,0,61714,218951,51.21,0.0,3324,10.49,0.38,0.486,0.465,17586,36481,811,4.537,208,1227,0.02,50,13,1425
4328,964,160,26.68,0,,,379,152466,17033,24807.0,0,46151,171126,65.45,0.0,3949,10.42,0.167,0.231,0.16,11258,36086,748,4.639,207,1119,0.03,34,19,500
1666,1642,314,26.06,0,,,24,177106,20604,1920.0,0,51501,198828,80.0,0.0,1642,68.42,0.283,0.393,0.313,5619,21441,287,4.464,235,477,0.01,71,27,975
5233,1669,354,26.18,0,,,359,404934,43037,12632.0,0,115352,462313,35.19,0.0,4874,13.58,0.31,0.399,0.353,4651,214820,3355,9.116,244,2498,0.03,155,63,1046
6778,1396,264,26.22,0,,,239,310092,39045,11593.0,0,79542,357317,48.51,0.0,6539,27.36,0.213,0.334,0.263,2014,273141,4813,10.804,399,3755,0.08,83,23,758
6684,1241,230,26.1,0,,,236,297549,37554,11490.0,0,76242,342997,48.69,0.0,6448,27.32,0.194,0.297,0.23,1149,258310,4735,10.912,399,3597,0.07,65,23,616
4777,1713,372,26.68,0,,,319,367191,38932,11032.0,0,104191,419467,34.58,0.0,4458,13.97,0.318,0.41,0.371,5617,192336,3326,9.24,244,2478,0.03,155,62,1110
6720,1575,336,26.69,0,,,205,340680,35463,8141.0,0,89943,392799,39.71,0.0,6515,31.78,0.283,0.377,0.335,4284,300043,4759,12.612,232,3266,0.07,209,55,967
