NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
3718,2632,482,24.81,0,,,145,289830,38455,7268.0,218,79709,329632,50.12,1.5,3355,23.14,0.228,0.251,0.164,10124,19080,267,3.078,230,467,0.01,45,25,1506
2198,2501,432,24.45,0,,,185,386334,37834,2753.0,0,113031,442922,14.88,0.0,2013,10.88,0.173,0.239,0.147,3100,190348,3700,9.864,215,3288,0.04,126,56,1302
2238,2561,448,24.6,0,,,187,394425,38592,2799.0,3,115501,452077,14.97,0.02,2048,10.95,0.177,0.244,0.153,3583,195544,3923,10.21,243,3457,0.04,126,56,1355
2834,3942,946,24.57,0,,,107,199321,28798,5613.0,152,49563,229440,52.46,1.42,2575,24.07,0.293,0.376,0.322,33229,19132,249,3.084,224,518,0.01,46,32,2705
1516,2507,442,24.86,0,,,36,168750,21122,1624.0,0,46429,193112,45.11,0.0,1480,41.11,0.2,0.239,0.151,4469,14726,168,3.725,202,339,0.01,94,58,1272
2178,1654,128,24.67,0,,,184,380098,37188,2730.0,0,111197,435898,14.84,0.0,1994,10.84,0.089,0.158,0.044,499,186821,3667,10.09,214,3278,0.04,126,56,393
2258,1403,70,24.63,0,,,188,395031,38618,2822.0,3,115715,452749,15.01,0.02,2067,10.99,0.064,0.134,0.024,281,196109,3983,10.285,243,3503,0.04,126,56,214
2661,1147,0,24.8,0,,,93,186943,25558,7326.0,138,50241,213385,78.77,1.48,2430,26.13,0.004,0.109,0.0,6,12842,206,3.064,221,441,0.01,70,44,6
1842,2220,398,24.42,0,,,158,219824,23260,2316.0,0,64655,252666,14.66,0.0,1684,10.66,0.137,0.212,0.136,1540,147888,5269,10.52,217,4922,0.1,74,42,1064
2661,2304,416,24.43,0,,,93,193228,26428,7326.0,138,51884,220589,78.77,1.48,2430,26.13,0.2,0.22,0.142,6340,13093,207,2.899,221,443,0.01,70,44,1211
3384,2591,494,24.6,0,,,228,311397,31516,4068.0,0,89287,359765,17.84,0.0,3156,13.84,0.175,0.247,0.168,2979,238550,4812,12.121,214,4178,0.07,90,39,1422
2102,2550,444,23.95,0,,,180,368013,36040,2642.0,0,107528,422242,14.68,0.0,1922,10.68,0.175,0.243,0.151,3366,178972,3637,9.563,214,3238,0.04,126,56,1342
3956,2397,416,23.99,0,,,150,284065,37185,7616.0,228,78733,322682,50.77,1.52,3578,23.85,0.209,0.229,0.142,8545,18579,267,3.065,230,467,0.01,44,27,1342
2121,1771,172,24.43,0,,,181,369010,36123,2664.0,0,107840,423364,14.72,0.0,1940,10.72,0.104,0.169,0.059,689,179863,3637,9.713,214,3248,0.04,126,56,521
2669,1465,162,24.18,0,,,97,234540,32112,7594.0,140,62931,267649,78.29,1.44,2432,25.07,0.093,0.14,0.055,962,14393,211,2.762,223,445,0.01,70,46,402
