NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
7105,1003,50,24.89,0,,,475,134480,8096,17089.0,0,44741,150102,35.98,0.0,6630,13.96,0.039,0.106,0.021,648,294699,17051,10.13,1234,6102,0.17,27,8,214
7410,1288,98,25.15,0,,,481,86230,4344,38479.0,0,29050,94161,80.0,0.0,6929,14.41,0.092,0.137,0.041,1107,76329,7231,5.59,692,5232,0.22,12,6,540
1245,1287,156,25.12,0,,,136,42229,5083,3535.0,0,9451,50286,25.99,0.0,1111,8.23,0.061,0.137,0.065,2957,22737,3586,15.579,1317,2469,0.19,66,26,456
3868,1426,194,24.34,0,,,469,126102,10342,11018.0,0,35176,145131,23.49,0.0,3399,7.25,0.082,0.151,0.081,1514,109446,6875,7.201,775,3472,0.11,76,22,614
1369,1529,202,25.11,0,,,101,31446,4093,3761.0,0,7122,36764,37.24,0.0,1269,12.69,0.091,0.162,0.084,2003,8840,924,12.283,1182,1138,0.13,58,23,671
4874,1306,162,25.07,0,,,432,58221,3979,18057.0,0,17477,65246,41.8,0.0,4444,10.31,0.07,0.139,0.068,1485,23090,1705,6.017,1059,1796,0.13,43,11,505
3905,1399,186,24.88,0,,,471,127591,10483,11081.0,0,35566,146850,23.53,0.0,3435,7.31,0.076,0.149,0.078,1094,111313,6911,7.241,775,3478,0.11,76,22,571
1227,1287,156,25.07,0,,,133,42158,5083,3428.0,0,9420,50212,25.77,0.0,1096,8.3,0.061,0.137,0.065,2949,22731,3586,15.335,1317,2479,0.19,66,26,456
8090,1003,50,25.28,0,,,417,118576,7457,15490.0,0,39013,132539,37.15,0.0,7673,18.4,0.039,0.106,0.021,257,257022,23577,10.589,916,6403,0.19,21,6,214
6743,1131,102,25.11,0,,,464,129190,7784,16525.0,0,42957,144147,35.61,0.0,6279,13.53,0.061,0.12,0.043,1171,275166,16433,9.588,1229,5839,0.16,27,8,384
3244,1340,166,25.25,0,,,128,166344,15364,3953.0,0,47550,189418,30.88,0.0,3116,24.34,0.065,0.142,0.069,2199,110499,8464,10.527,804,3241,0.06,105,25,490
