NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
66220,1651,345,525.69,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,179.953,1606,26007,0.08,132,46,1108
66220,1651,345,518.95,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,176.567,1606,26007,0.08,132,46,1108
66220,1651,345,521.47,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,179.73,1606,26007,0.08,132,46,1108
37694,1651,345,345.31,1,,,2523,1039951,83353,110156.0,10,297119,1166798,43.66,0.0,35161,13.94,0.424,0.568,0.512,4823,1399796,43372,141.702,911,20367,0.15,22,9,1108
66220,1651,345,523.77,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,180.628,1606,26007,0.08,132,46,1108
37694,1651,345,347.81,1,,,2523,1039951,83353,110156.0,10,297119,1166798,43.66,0.0,35161,13.94,0.424,0.568,0.512,4823,1399796,43372,143.847,911,20363,0.15,22,9,1108
19420,1651,345,196.53,1,,,751,819234,62652,33086.0,10,236637,916818,44.06,0.01,18659,24.85,0.424,0.568,0.512,4850,1190940,35056,100.894,934,17027,0.17,24,9,1108
33375,1651,345,300.44,1,,,2445,828977,69041,81603.0,10,230694,927825,33.38,0.0,30920,12.65,0.424,0.568,0.512,4823,889563,32104,118.027,895,16181,0.15,21,11,1108
66220,1651,345,518.54,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,175.51,1606,26007,0.08,132,46,1108
28855,1651,345,278.07,1,,,1882,672290,50947,72396.0,9,191484,753160,38.47,0.0,26964,14.33,0.424,0.568,0.512,2472,869279,43034,129.331,672,20263,0.19,28,10,1108
53928,1651,345,481.09,1,,,5068,1343582,110462,166864.0,16,375676,1503362,32.93,0.0,48844,9.64,0.424,0.568,0.512,4823,1506668,38540,152.008,1039,19917,0.12,32,17,1108
37913,1651,345,473.29,1,,,2795,1174667,107753,140539.0,10,317239,1318268,50.28,0.0,35108,12.56,0.424,0.568,0.512,4823,1283437,16968,109.916,930,11392,0.1,24,14,1108
33204,1651,345,294.32,1,,,2427,827606,68941,79976.0,10,230271,926262,32.95,0.0,30767,12.68,0.424,0.568,0.512,4823,888798,32104,118.412,895,16179,0.15,21,11,1108
58452,1651,345,534.4,1,,,5671,2531109,244859,192265.0,252,688517,2937636,33.9,0.04,52529,9.26,0.424,0.568,0.512,6877,3138676,49883,187.719,1825,26248,0.06,261,111,1108
66220,1651,345,524.25,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,180.431,1606,26007,0.08,132,46,1108
66220,1651,345,520.75,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,180.596,1606,26007,0.08,132,46,1108
37391,1651,345,456.13,1,,,2181,1751603,168448,102719.0,813,479015,2010319,47.1,0.37,34397,15.77,0.424,0.568,0.512,9324,2631792,68663,179.777,3595,33296,0.12,166,50,1108
66220,1651,345,520.78,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,179.575,1606,26007,0.08,132,46,1108
30895,1386,277,896.47,0,,,2963,650576,66110,231376.0,121,167949,737581,78.09,0.04,27812,9.39,0.343,0.476,0.411,2004,873125,24667,114.456,802,11929,0.16,34,15,861
31340,1094,210,896.45,0,,,3012,660426,67052,235331.0,124,170582,748682,78.13,0.04,28205,9.37,0.215,0.376,0.312,1350,887317,24703,113.125,802,11963,0.16,34,15,584
28855,1651,345,274.59,1,,,1882,672072,50902,72396.0,9,191420,752942,38.47,0.0,26964,14.33,0.424,0.568,0.512,2472,869371,43034,126.908,672,20273,0.19,28,10,1108
66220,1651,345,521.87,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,180.632,1606,26007,0.08,132,46,1108
106181,1651,345,769.4,1,,,13581,2685071,181126,442070.0,73,779092,3028998,32.55,0.01,92527,6.81,0.424,0.568,0.512,2499,3233738,40676,167.984,1289,24107,0.07,96,46,1108
66220,1651,345,521.79,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,179.324,1606,26007,0.08,132,46,1108
66220,1651,345,523.77,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,179.321,1606,26007,0.08,132,46,1108
53928,1651,345,486.16,1,,,5068,1343582,110462,166864.0,16,375676,1503362,32.93,0.0,48844,9.64,0.424,0.568,0.512,4823,1506668,38540,157.62,1039,19917,0.12,32,17,1108
66220,1651,345,528.36,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,184.423,1606,26007,0.08,132,46,1108
66220,1651,345,522.55,1,,,6014,2129753,197848,199153.0,569,591814,2433265,33.11,0.09,59637,9.92,0.424,0.568,0.512,6855,2710291,51286,178.934,1606,26007,0.08,132,46,1108
37694,1651,345,344.05,1,,,2523,1039951,83353,110156.0,10,297119,1166798,43.66,0.0,35161,13.94,0.424,0.568,0.512,4823,1399796,43372,140.247,911,20363,0.15,22,9,1108
12341,1651,345,163.44,1,,,576,665604,57203,19581.0,11,182092,753492,33.99,0.02,11754,20.41,0.424,0.568,0.512,4853,828169,27352,83.284,1023,16239,0.18,57,20,1108
