NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
19419,1155,200,897.51,0,,,307,3872733,414034,34889.0,11,924544,4370046,113.64,0.04,19101,62.22,0.333,0.748,0.599,84788,7779758,584090,706.833,17437,154865,0.11,581,239,577
10996,1162,200,287.88,1,,,651,3155026,349336,28248.0,0,748541,3585747,43.39,0.0,10345,15.89,0.333,0.752,0.599,104691,4545712,41772,187.439,1636,16261,0.05,747,296,584
8420,1162,200,304.43,1,,,268,3871972,422343,11952.0,0,944011,4363878,44.6,0.0,8152,30.42,0.333,0.752,0.599,142501,5566020,44913,205.487,1694,18638,0.04,647,236,584
11115,1162,200,124.11,1,,,165,979212,111847,13132.0,0,235273,1106885,79.59,0.0,10950,66.36,0.333,0.752,0.599,17629,1285643,63261,82.365,1979,30531,0.17,69,32,584
10734,1162,200,69.68,1,,,470,759441,84981,21715.0,23,187507,863692,46.2,0.05,10241,21.79,0.333,0.752,0.599,44315,789299,14435,36.795,824,7853,0.09,181,45,584
11238,1162,200,136.38,1,,,573,1446776,159052,26576.0,0,346702,1644626,46.38,0.0,10665,18.61,0.333,0.752,0.599,63492,1842274,26129,85.903,1501,11994,0.07,346,127,584
11477,1162,200,150.28,1,,,258,1332575,156576,16281.0,0,317004,1507302,63.1,0.0,11219,43.48,0.333,0.752,0.599,22115,2065780,52237,99.423,2398,19823,0.1,28,10,584
32557,1162,200,323.01,1,,,260,1756368,199153,40037.0,12,431503,1988756,153.99,0.05,32285,124.17,0.333,0.752,0.599,249013,3019532,231473,205.529,4482,75579,0.2,245,64,584
32678,1162,200,323.13,1,,,261,1759964,199701,40228.0,12,432187,1992902,154.13,0.05,32405,124.16,0.333,0.752,0.599,249013,3023540,231651,205.676,4482,75660,0.2,240,63,584
12620,1162,200,211.55,1,,,423,1976192,214022,24699.0,8,470404,2235440,58.39,0.02,12189,28.82,0.333,0.752,0.599,85672,2631711,76367,136.167,5157,30496,0.09,297,83,584
