NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
20,2230,506,27.32,0,,,5,11689,1889,40.0,0,2226,14188,8.0,0.0,16,4.0,0.235,0.278,0.214,2632,394,70,0.507,208,98,0.03,149,84,1172
4,1494,330,27.63,0,,,5,7143,1394,142.0,0,938,9260,28.4,0.0,0,0.0,0.154,0.186,0.139,2346,110,29,0.367,221,52,0.04,236,102,636
20,1445,318,24.65,0,,,4,11043,1821,32.0,0,2063,13426,8.0,0.0,16,4.0,0.134,0.18,0.134,1127,346,58,0.458,208,39,0.01,133,91,559
4,2258,568,26.17,0,,,5,6689,991,42.0,0,1438,7978,8.4,0.0,0,0.0,0.246,0.282,0.24,2424,31,6,0.183,203,7,0.0,75,49,1370
3,2258,538,26.9,0,,,4,4334,661,33.0,0,889,5227,8.25,0.0,0,0.0,0.24,0.282,0.227,2395,17,2,0.143,202,7,0.01,62,48,1341
3,1823,428,25.37,0,,,4,2602,476,77.0,0,403,3311,19.25,0.0,0,0.0,0.212,0.228,0.181,1085,16,6,0.102,203,19,0.04,61,42,962
7,2123,488,25.58,0,,,4,11330,1814,41.0,0,2285,13471,10.25,0.0,4,1.33,0.215,0.265,0.206,3248,323,25,0.491,209,36,0.01,137,90,1122
3,1569,376,25.76,0,,,4,5018,971,109.0,0,671,6494,27.25,0.0,0,0.0,0.198,0.196,0.159,2447,63,29,0.326,221,48,0.05,236,93,716
4,2258,568,26.45,0,,,5,6689,991,42.0,0,1438,7978,8.4,0.0,0,0.0,0.246,0.282,0.24,2424,31,6,0.165,203,7,0.0,75,49,1370
14,1686,376,25.34,0,,,5,3988,625,57.0,0,756,4893,11.4,0.0,10,2.5,0.17,0.21,0.159,1073,51,17,0.23,203,0,0.0,60,44,852
3,1686,376,25.96,0,,,4,2995,484,38.0,0,549,3702,9.5,0.0,0,0.0,0.17,0.21,0.159,1040,18,2,0.118,202,0,0.0,60,43,852
4,1494,330,27.92,0,,,5,7143,1394,142.0,0,938,9260,28.4,0.0,0,0.0,0.154,0.186,0.139,2346,110,29,0.362,221,52,0.04,236,102,636
20,2056,452,26.93,0,,,5,10566,1868,40.0,0,1908,13033,8.0,0.0,16,4.0,0.212,0.257,0.191,2445,432,70,0.466,208,33,0.01,144,96,946
20,1468,348,24.87,0,,,4,10525,1807,32.0,0,1976,12921,8.0,0.0,16,4.0,0.14,0.183,0.147,825,284,58,0.39,208,66,0.03,152,99,587
3,2258,538,26.38,0,,,4,4334,661,33.0,0,889,5227,8.25,0.0,0,0.0,0.24,0.282,0.227,2395,17,2,0.181,202,7,0.01,62,48,1341
3,1932,414,26.47,0,,,4,4767,745,141.0,0,928,5831,35.25,0.0,0,0.0,0.218,0.241,0.175,1140,21,13,0.174,205,9,0.01,119,58,939
3,1812,402,27.02,0,,,4,7328,1004,229.0,0,1748,8590,57.25,0.0,0,0.0,0.218,0.226,0.17,1025,17,6,0.238,203,19,0.01,73,55,877
4,1634,366,25.03,0,,,5,3512,610,85.0,0,591,4411,17.0,0.0,0,0.0,0.159,0.204,0.154,969,27,12,0.208,205,19,0.03,61,43,804
4,2258,568,26.63,0,,,5,6689,991,42.0,0,1438,7978,8.4,0.0,0,0.0,0.246,0.282,0.24,2424,31,6,0.207,203,7,0.0,75,49,1370
15,2231,506,26.34,0,,,4,9192,1477,32.0,0,1755,11146,8.0,0.0,12,4.0,0.235,0.278,0.214,2633,243,42,0.372,205,60,0.03,149,83,1172
4,1453,326,25.88,0,,,5,3533,638,94.0,0,564,4465,18.8,0.0,0,0.0,0.131,0.181,0.138,616,25,2,0.144,202,7,0.01,68,44,596
4,2258,568,26.14,0,,,5,6689,991,42.0,0,1438,7978,8.4,0.0,0,0.0,0.246,0.282,0.24,2424,31,6,0.144,203,7,0.0,75,49,1370
20,2230,506,27.43,0,,,5,11689,1889,40.0,0,2226,14188,8.0,0.0,16,4.0,0.235,0.278,0.214,2632,394,70,0.476,208,98,0.03,149,84,1172
64,1981,430,25.69,0,,,5,5590,890,100.0,0,1028,6812,20.0,0.0,60,15.0,0.229,0.247,0.181,1202,247,69,0.342,204,0,0.0,87,54,927
15,2149,488,26.2,0,,,4,10033,1617,32.0,0,1938,12100,8.0,0.0,12,4.0,0.221,0.268,0.206,2940,318,42,0.385,205,60,0.02,133,94,1088
64,1988,442,27.77,0,,,5,8757,1666,100.0,0,1442,11020,20.0,0.0,60,15.0,0.209,0.248,0.186,2057,307,69,0.395,204,33,0.02,138,89,894
3,1480,360,26.02,0,,,4,2974,530,86.0,0,489,3742,21.5,0.0,0,0.0,0.142,0.185,0.152,659,16,2,0.148,202,7,0.01,68,45,638
20,2230,506,26.95,0,,,5,11689,1889,40.0,0,2226,14188,8.0,0.0,16,4.0,0.235,0.278,0.214,2632,394,70,0.46,208,66,0.02,149,84,1172
3,2104,484,25.82,0,,,4,4693,697,171.0,0,972,5667,42.75,0.0,0,0.0,0.243,0.263,0.204,1487,16,6,0.131,203,19,0.02,72,51,1127
3,1480,360,25.02,0,,,4,2974,530,86.0,0,489,3742,21.5,0.0,0,0.0,0.142,0.185,0.152,659,16,2,0.138,202,5,0.01,68,45,638
