NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
119171,3425,675,893.25,0,,,5859,7826091,730257,1238662.0,0,2391669,8821504,211.41,0.0,113356,19.35,0.208,0.205,0.137,35731,7978523,8193,189.056,332,8189,0.01,480,176,2219
35417,4242,966,892.89,0,,,415,14833621,1567079,49199.0,0,4304186,16526344,118.55,0.0,35009,84.36,0.243,0.254,0.195,117975,12502850,8768,285.771,342,9000,0.0,1105,411,3053
34778,2204,370,893.29,0,,,330,14170824,1503563,52860.0,0,4236083,15719038,160.18,0.0,34451,104.4,0.125,0.132,0.075,11399,11232472,13325,273.082,417,13660,0.01,127,58,1204
86183,2975,646,893.38,0,,,685,8692703,907775,200120.0,2,2485178,9700434,292.15,0.0,85497,124.81,0.162,0.178,0.131,26670,20119885,58035,387.114,854,44037,0.07,158,97,1920
35475,4378,1010,892.9,0,,,417,14945359,1580060,49545.0,0,4335907,16650897,118.81,0.0,35065,84.09,0.252,0.263,0.204,197351,12614942,8777,288.738,342,9006,0.0,1105,412,3217
118524,2269,312,893.27,0,,,5816,7759557,723903,1229010.0,0,2371423,8746548,211.32,0.0,112751,19.39,0.131,0.136,0.063,4232,7899550,8121,194.82,331,8050,0.01,452,176,1119
35417,4297,984,893.33,0,,,415,14857721,1569899,49199.0,0,4311073,16553148,118.55,0.0,35009,84.36,0.244,0.258,0.199,141911,12523714,8768,289.658,342,9000,0.0,1105,412,3113
6681,3982,864,892.76,0,,,85,13044222,1521166,18072.0,0,3674880,14573605,212.61,0.0,6596,77.6,0.238,0.239,0.175,48576,1288695,417,96.681,209,760,0.0,92,65,2819
36197,3884,847,893.29,0,,,423,15397264,1628156,50679.0,0,4467419,17154240,119.81,0.0,35781,84.59,0.227,0.233,0.171,88635,13114101,8945,299.917,342,9192,0.0,1105,415,2703
77920,3326,658,893.11,0,,,441,12872974,1339380,95577.0,0,3671929,14339685,216.73,0.0,77481,175.69,0.197,0.199,0.133,31298,13374479,15972,344.05,355,15481,0.01,687,231,2133
49346,2494,482,893.43,0,,,561,16297292,1719614,92898.0,0,4904591,18048212,165.59,0.0,48911,87.19,0.153,0.15,0.098,29423,12440044,6775,285.202,272,7364,0.0,127,51,1504
44790,4170,926,892.91,0,,,1067,14400300,1534512,159109.0,0,4115613,16040907,149.12,0.0,43727,40.98,0.247,0.25,0.187,120117,11046230,6303,252.767,268,6791,0.0,757,305,3005
15145,3816,892,892.64,0,,,213,12736950,1493865,28320.0,0,3572030,14244626,132.96,0.0,14935,70.12,0.205,0.229,0.18,113730,8894344,5560,221.823,287,7392,0.0,110,46,2694
35771,4381,1010,893.56,0,,,420,15188121,1606783,50112.0,0,4406019,16921507,119.31,0.0,35358,84.19,0.254,0.263,0.204,229164,12872991,8860,289.076,342,9098,0.0,1105,415,3218
45470,3162,598,893.02,0,,,1092,14648311,1561719,163561.0,0,4186395,16317427,149.78,0.0,44382,40.64,0.194,0.19,0.121,28707,11237092,6318,257.14,268,6801,0.0,757,305,2020
106921,2545,412,893.03,0,,,6448,7651008,720263,1279180.0,0,2327550,8645762,198.38,0.0,100582,15.6,0.157,0.153,0.083,9252,7584434,8304,187.461,322,8280,0.01,499,165,1400
2598,4371,1010,892.89,0,,,52,9529056,1114749,3042.0,0,2682112,10646962,58.5,0.0,2546,48.96,0.252,0.262,0.204,225702,1321934,697,105.061,210,1098,0.0,42,23,3214
146627,3216,659,893.01,0,,,4522,8350735,779049,1034741.0,0,2570050,9359649,228.82,0.0,142109,31.43,0.186,0.193,0.133,21962,10150604,10869,238.799,444,10594,0.01,224,119,2066
36197,3618,796,892.98,0,,,423,15369547,1625389,50679.0,0,4459077,17123553,119.81,0.0,35781,84.59,0.218,0.217,0.161,60758,13082147,8922,298.743,342,9160,0.0,1105,415,2490
6133,4189,932,893.37,0,,,77,11850028,1382037,16108.0,0,3338369,13239446,209.19,0.0,6056,78.65,0.246,0.251,0.189,136799,1128251,401,92.596,209,728,0.0,92,65,3012
5773,3921,904,892.97,0,,,64,9811469,1137383,6324.0,0,2772424,10954839,98.81,0.0,5710,89.22,0.223,0.235,0.183,127147,965129,550,87.081,210,905,0.0,273,102,2802
35771,4378,1010,895.06,0,,,420,15181286,1605931,50112.0,0,4404194,16913818,119.31,0.0,35358,84.19,0.252,0.263,0.204,222332,12866710,8860,304.2,342,9098,0.0,1105,415,3217
48960,2494,482,892.92,0,,,559,16138943,1702604,92506.0,0,4857235,17872336,165.48,0.0,48527,86.81,0.153,0.15,0.098,24342,12299892,6746,281.613,266,7332,0.0,127,51,1504
4486,4355,1006,893.0,0,,,38,14851986,1736141,5064.0,0,4181449,16593963,133.26,0.0,4448,117.05,0.252,0.261,0.204,342844,3023722,2048,126.942,224,2377,0.0,44,23,3202
6133,4189,932,893.01,0,,,77,11838193,1380560,16108.0,0,3335167,13226136,209.19,0.0,6056,78.65,0.246,0.251,0.189,124966,1127141,401,93.713,209,728,0.0,92,65,3011
5169,3770,858,892.67,0,,,56,9544670,1100408,6957.0,0,2704684,10651416,124.23,0.0,5113,91.3,0.212,0.226,0.174,92095,957935,468,84.901,208,860,0.0,197,94,2644
5812,1891,246,892.69,0,,,62,10463335,1212782,6442.0,0,2955359,11682596,103.9,0.0,5751,92.76,0.101,0.113,0.05,2454,1077864,444,94.662,209,733,0.0,215,95,826
45196,3899,816,892.93,0,,,1082,14525880,1547871,161680.0,0,4151874,16180663,149.43,0.0,44118,40.77,0.231,0.234,0.165,79154,11143233,6318,258.153,268,6801,0.0,757,305,2708
