NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
8890,1914,662,74.14,1,,,435,1313125,220724,11673.0,0,189624,1573661,26.83,0.0,8455,19.44,0.457,0.752,0.766,40227,996615,17312,37.323,531,10153,0.1,33,7,1542
39830,1914,662,197.13,1,,,4694,3530885,546559,84190.0,0,563949,4191074,17.94,0.0,35136,7.49,0.457,0.752,0.766,40227,2798421,26375,89.01,491,16181,0.07,352,41,1542
39658,1914,662,333.64,1,,,4743,6342496,1055075,93713.0,0,906483,7639097,19.76,0.0,34915,7.36,0.457,0.752,0.766,41832,4724616,40154,142.439,559,24965,0.06,639,205,1542
8890,1914,662,73.85,1,,,435,1313125,220724,11673.0,0,189624,1573661,26.83,0.0,8455,19.44,0.457,0.752,0.766,40227,996615,17312,36.285,531,10153,0.1,33,7,1542
15782,1366,316,897.38,0,,,1653,24941590,5199953,38737.0,0,1958965,30602297,23.43,0.0,14129,8.55,0.435,0.537,0.366,1379,7619785,46438,258.857,772,41962,0.03,1947,765,783
11707,1914,662,87.49,1,,,615,1589972,267183,17111.0,0,230822,1903298,27.82,0.0,11092,18.04,0.457,0.752,0.766,40227,1197239,18700,40.79,570,11126,0.08,44,8,1542
11707,1914,662,90.73,1,,,615,1589972,267183,17111.0,0,230822,1903298,27.82,0.0,11092,18.04,0.457,0.752,0.766,40227,1197239,18700,42.954,570,11126,0.08,44,8,1542
38699,1914,662,512.35,1,,,4689,9193749,1670480,108599.0,0,1152740,11212401,23.16,0.0,34010,7.25,0.457,0.752,0.766,41832,5893862,69237,196.553,544,41509,0.07,1332,402,1542
108798,1899,648,897.14,0,,,13350,12275876,2077166,505539.0,0,1694470,14688270,37.87,0.0,95448,7.15,0.457,0.746,0.75,69137,7080365,100188,232.815,487,50402,0.07,60,24,1511
15638,1671,520,897.18,0,,,1647,24737400,5160614,38572.0,0,1938250,30352937,23.42,0.0,13991,8.49,0.457,0.657,0.602,3784,7507776,44749,256.456,746,41114,0.03,1947,770,1203
108734,1899,648,897.07,0,,,13346,12245397,2071276,505365.0,0,1691181,14651293,37.87,0.0,95388,7.15,0.457,0.746,0.75,56274,7062561,100152,230.483,487,50365,0.07,60,24,1511
108734,1899,648,897.22,0,,,13346,12242121,2070672,505365.0,0,1690791,14647344,37.87,0.0,95388,7.15,0.457,0.746,0.75,53002,7060510,100115,229.9,487,50394,0.07,60,24,1511
108497,1898,648,897.17,0,,,13331,12094187,2042212,504864.0,0,1674697,14467992,37.87,0.0,95166,7.14,0.457,0.746,0.75,49391,6973559,99327,239.867,487,49939,0.07,60,24,1509
15544,1879,646,897.11,0,,,1643,24642250,5142589,38466.0,0,1928097,30236800,23.41,0.0,13901,8.46,0.457,0.739,0.748,12884,7453425,43980,260.74,721,40736,0.03,1947,772,1494
68747,1914,662,810.25,1,,,8512,14268144,2564947,232050.0,0,1938028,17348240,27.26,0.0,60235,7.08,0.457,0.752,0.766,41601,10304225,103425,306.573,528,62406,0.06,578,229,1542
38699,1914,662,496.92,1,,,4689,9193749,1670480,108599.0,0,1152740,11212401,23.16,0.0,34010,7.25,0.457,0.752,0.766,41832,5893862,69237,194.062,544,41509,0.07,1332,402,1542
41896,1914,662,213.7,1,,,3958,3448660,551818,82833.0,0,531954,4128238,20.93,0.0,37938,9.59,0.457,0.752,0.766,108654,2959865,54945,97.784,843,29199,0.1,369,71,1542
108543,1898,648,897.37,0,,,13333,12129151,2048983,504960.0,0,1678439,14510410,37.87,0.0,95210,7.14,0.457,0.746,0.75,67070,6993986,99764,227.2,487,49804,0.06,60,24,1509
9582,1908,654,896.68,0,,,707,19677939,4045496,16143.0,0,1749973,23964183,22.83,0.0,8875,12.55,0.457,0.75,0.757,80865,6123281,172780,306.552,399,116348,0.08,144,28,1526
108879,1653,540,897.17,0,,,13355,12325395,2086700,505678.0,0,1699838,14748321,37.86,0.0,95524,7.15,0.391,0.65,0.625,18387,7109377,100208,236.442,487,50416,0.06,60,24,1239
15882,1775,578,897.16,0,,,1657,25117826,5234157,38852.0,0,1976474,30817601,23.45,0.0,14225,8.58,0.457,0.698,0.669,9022,7716608,47341,255.858,772,42364,0.03,1947,761,1342
15882,1134,220,897.17,0,,,1657,25109708,5232662,38852.0,0,1975608,30807685,23.45,0.0,14225,8.58,0.359,0.446,0.255,802,7711703,47279,261.476,772,42358,0.03,1947,761,545
276396,1678,524,897.21,0,,,29097,10953627,1499122,1374225.0,0,2098094,12807788,47.23,0.0,247299,8.5,0.457,0.66,0.606,7916,4360565,17672,155.304,259,22731,0.03,124,59,1228
8890,1914,662,74.31,1,,,435,1313125,220724,11673.0,0,189624,1573661,26.83,0.0,8455,19.44,0.457,0.752,0.766,40227,996615,17312,37.452,531,10153,0.1,33,7,1542
108663,1653,540,896.75,0,,,13341,12192838,2061215,505212.0,0,1685388,14587624,37.87,0.0,95322,7.15,0.391,0.65,0.625,21535,7031405,99905,235.948,487,50336,0.07,60,24,1239
17593,1912,662,896.65,0,,,1782,19116726,3902540,43872.0,0,1678635,23281207,24.62,0.0,15811,8.87,0.457,0.752,0.766,74644,6118052,173010,297.213,395,118296,0.09,114,22,1545
11787,1914,662,90.91,1,,,618,1610890,271787,17261.0,0,231775,1928402,27.93,0.0,11169,18.07,0.457,0.752,0.766,40227,1202949,18721,43.298,576,11169,0.08,44,9,1542
15782,1784,582,897.19,0,,,1653,24951331,5201755,38737.0,0,1959997,30614232,23.43,0.0,14129,8.55,0.457,0.701,0.674,11259,7625720,46646,264.468,772,41984,0.03,1947,764,1358
17674,1834,624,896.75,0,,,1789,19176568,3913950,44040.0,0,1685138,23353718,24.62,0.0,15885,8.88,0.435,0.721,0.722,43326,6153807,173603,302.326,395,118714,0.09,114,22,1448
105473,1003,164,896.7,0,,,12668,12751649,2185618,483135.0,0,1724981,15277216,38.14,0.0,92805,7.33,0.315,0.394,0.19,1327,7368512,130467,241.272,538,61835,0.07,60,24,429
