NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
39,2316,830,897.11,0,,,23,171996,21639,241.0,0,40266,200052,10.48,0.0,16,0.7,0.254,0.79,0.822,5230,16409,1651,878.056,69367,2983,0.06,382,239,1407
115,2468,884,897.2,0,,,83,160262,24575,1225.0,0,27653,195607,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,46360,6898,880.379,295003,18121,0.28,160,80,1665
59,2382,830,897.01,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,876.563,302943,3083,0.07,335,206,1520
75,2325,870,898.21,0,,,75,129144,22744,1161.0,0,19140,161714,15.48,0.0,0,0.0,0.282,0.793,0.861,3527,11370,5776,886.903,115534,14400,0.28,182,87,1585
115,2468,884,897.12,0,,,83,160262,24575,1225.0,0,27653,195607,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,46360,6898,880.712,148487,17699,0.27,160,80,1665
115,2468,884,897.15,0,,,83,160262,24575,1225.0,0,27653,195607,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,46313,6894,880.999,191279,18119,0.28,160,83,1665
75,2325,870,897.23,0,,,75,129144,22744,1161.0,0,19140,161714,15.48,0.0,0,0.0,0.282,0.793,0.861,3527,11370,5776,885.186,165854,14400,0.28,182,87,1585
59,2382,830,897.0,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,878.243,259456,3083,0.07,335,206,1520
75,2325,870,897.08,0,,,75,184030,27370,1161.0,0,36874,222354,15.48,0.0,0,0.0,0.282,0.793,0.861,3527,10059,5776,878.33,201956,14405,0.22,182,86,1585
59,2382,830,896.54,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,877.81,319355,3083,0.07,335,206,1520
59,2321,830,897.15,0,,,27,167748,24023,311.0,0,34854,198510,11.52,0.0,32,1.19,0.254,0.792,0.822,5030,19246,1851,867.772,265643,3117,0.06,382,235,1411
11053,2340,834,897.07,0,,,199,5138009,818935,11744.0,0,984891,6250186,59.02,0.0,10854,54.54,0.282,0.798,0.826,5456,1559098,25091,323.369,11963,39571,0.06,2524,988,1430
115,2468,884,897.13,0,,,83,160262,24575,1225.0,0,27653,195607,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,46313,6894,880.842,224651,17697,0.27,160,83,1665
59,2382,830,897.14,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,878.481,102792,3077,0.07,335,206,1520
75,2325,870,897.16,0,,,75,183684,27263,1161.0,0,36768,221928,15.48,0.0,0,0.0,0.282,0.793,0.861,3527,10059,5776,877.721,257412,14405,0.22,182,86,1585
11313,2442,834,896.59,0,,,203,5256470,838067,12016.0,0,1006526,6394970,59.19,0.0,11110,54.73,0.31,0.833,0.826,25769,1606026,25149,323.771,11963,39607,0.05,2524,986,1619
59,2382,830,897.02,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,877.502,236108,3083,0.07,335,206,1520
59,2382,830,896.55,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,877.141,397589,3083,0.07,335,206,1520
115,2468,884,897.15,0,,,83,155535,24573,1225.0,0,25684,190880,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,41891,6898,881.728,258727,17694,0.28,160,79,1665
39,2316,830,897.01,0,,,23,171996,21639,241.0,0,40266,200052,10.48,0.0,16,0.7,0.254,0.79,0.822,5230,16409,1651,877.671,31885,2983,0.06,382,239,1407
19,2220,818,897.15,0,,,19,64080,11036,299.0,0,10866,80050,15.74,0.0,0,0.0,0.211,0.757,0.81,3196,2526,570,881.046,195476,1023,0.07,256,158,1374
20,2148,820,897.08,0,,,20,57013,11711,683.0,0,6015,73943,34.15,0.0,0,0.0,0.211,0.733,0.812,2924,5434,573,889.409,434621,1032,0.07,256,155,1372
3639,2642,918,897.19,0,,,460,262613,34433,10319.0,0,57569,311896,22.43,0.0,3179,6.91,0.507,0.901,0.909,13153,46826,7105,857.997,42807,18362,0.22,225,96,1901
3639,2642,918,901.49,0,,,460,262613,34433,10319.0,0,57569,311896,22.43,0.0,3179,6.91,0.507,0.901,0.909,13153,46826,7105,863.177,109588,18362,0.22,225,96,1901
20,2148,820,897.09,0,,,20,57013,11711,683.0,0,6015,73943,34.15,0.0,0,0.0,0.211,0.733,0.812,2924,5434,573,889.787,391873,1032,0.07,256,155,1372
59,2382,830,897.15,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,878.202,211129,3083,0.07,335,206,1520
115,2468,884,896.63,0,,,83,160262,24575,1225.0,0,27653,195607,14.76,0.0,32,0.39,0.296,0.842,0.875,3953,46360,6898,880.432,179753,17699,0.27,160,80,1665
59,2382,830,896.59,0,,,27,167627,21034,273.0,0,37607,195996,10.11,0.0,32,1.19,0.268,0.813,0.822,5975,18485,1833,876.778,459437,3083,0.07,335,206,1520
20,2148,820,897.04,0,,,20,57013,11711,683.0,0,6015,73943,34.15,0.0,0,0.0,0.211,0.733,0.812,2924,5434,573,889.873,297449,1030,0.07,256,155,1372
3454,2318,830,896.97,0,,,214,1535421,245675,4224.0,0,282496,1881251,19.74,0.0,3240,15.14,0.225,0.791,0.822,4970,725202,12690,691.935,411159,9731,0.06,504,291,1405
