NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1308,2366,340,22.6,0,,,71,250407,30072,1702.0,0,60645,289597,23.97,0.0,1237,17.42,0.153,0.137,0.065,3422,65117,1952,5.399,1182,1884,0.03,217,108,855
,2677,386,2.39,0,,,0,3045,247,,,994,3311,,,,,0.175,0.155,0.074,3065,,,0.113,202,0,0.0,24,15,1256
853,1795,150,23.1,0,,,52,303897,33116,1091.0,0,77539,346299,20.98,0.0,801,15.4,0.082,0.104,0.029,586,39085,1307,4.331,1068,1468,0.02,398,174,440
820,2364,300,9.33,0,,,34,40939,4373,967.0,0,10798,46743,28.44,0.0,786,23.12,0.165,0.137,0.058,1858,6942,583,1.983,242,704,0.06,106,40,989
134,1751,150,5.45,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.516,217,27,0.01,39,17,492
134,1751,150,5.47,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.543,217,27,0.01,39,17,492
739,2786,460,22.59,0,,,47,259812,28353,951.0,0,66086,296345,20.23,0.0,692,14.72,0.198,0.161,0.088,6172,29949,1130,3.905,1041,1322,0.02,398,170,1264
2166,2509,366,22.22,0,,,94,177902,22407,2684.0,0,42120,209442,28.55,0.0,2072,22.04,0.169,0.145,0.07,3679,66025,2684,6.27,955,2550,0.06,166,51,976
134,1751,150,5.42,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.452,217,27,0.01,39,17,492
134,2209,272,6.21,0,,,14,12612,1197,199.0,0,3773,14032,14.21,0.0,120,8.57,0.148,0.128,0.052,1848,774,108,0.469,217,173,0.04,39,17,913
778,2998,510,22.79,0,,,49,282312,30772,1007.0,0,71974,321768,20.55,0.0,729,14.88,0.216,0.173,0.098,7807,34415,1255,3.872,1047,1408,0.02,398,172,1470
828,1305,0,22.85,0,,,51,293263,31951,1063.0,0,74822,334182,20.84,0.0,777,15.24,0.004,0.075,0.0,6,36685,1274,3.913,1054,1440,0.02,398,173,6
1260,2552,372,23.26,0,,,69,241227,28936,1637.0,0,58447,278917,23.72,0.0,1191,17.26,0.169,0.147,0.071,5676,61417,1939,5.438,1182,1880,0.03,217,108,997
,4053,730,7.44,0,,,0,24582,2171,,,7989,26797,,,,,0.272,0.234,0.14,24627,,,0.295,202,0,0.0,57,44,2507
820,2364,300,8.07,0,,,34,30325,3463,967.0,0,7688,35083,28.44,0.0,786,23.12,0.165,0.137,0.058,1858,6540,583,1.96,242,716,0.08,91,32,989
134,1751,150,5.2,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.497,217,27,0.01,39,17,492
2044,2297,316,22.72,0,,,90,205336,27846,2539.0,0,46144,243238,28.21,0.0,1954,21.71,0.144,0.133,0.061,3036,67709,3203,6.935,1177,3034,0.06,261,64,898
134,1751,150,5.35,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.509,217,27,0.01,39,17,492
380,2818,484,5.52,0,,,26,11374,1391,510.0,0,2754,13141,19.62,0.0,355,13.65,0.214,0.163,0.093,4268,2926,314,1.136,214,364,0.11,21,10,1509
322,1802,156,10.67,0,,,25,78419,7585,442.0,0,21892,87743,17.68,0.0,297,11.88,0.103,0.104,0.03,529,4167,301,1.321,241,386,0.02,116,66,478
1888,2246,292,23.07,0,,,93,237922,32974,2403.0,0,52149,283972,25.84,0.0,1795,19.3,0.14,0.13,0.056,2797,74334,2705,6.387,1124,2580,0.05,302,81,833
2025,1895,188,22.61,0,,,98,246006,32856,2577.0,0,56130,291076,26.3,0.0,1927,19.66,0.122,0.109,0.036,1121,84087,2544,5.863,1205,2416,0.04,203,76,557
878,2870,478,22.79,0,,,53,319136,34830,1119.0,0,81372,363754,21.11,0.0,825,15.57,0.204,0.166,0.092,7634,42267,1334,3.952,1068,1496,0.02,398,174,1341
134,1751,150,5.36,0,,,14,10525,962,199.0,0,3192,11705,14.21,0.0,120,8.57,0.101,0.101,0.029,631,774,108,0.425,217,173,0.05,39,17,492
1816,1914,194,22.98,0,,,91,219076,29330,2325.0,0,49820,259430,25.55,0.0,1725,18.96,0.122,0.111,0.037,1410,71307,2408,6.265,1205,2282,0.05,203,76,577
,7331,1690,16.6,0,,,0,90470,6327,,,32894,96823,,,,,0.398,0.423,0.325,90497,,,1.07,202,0,0.0,62,34,5458
,4053,730,7.29,0,,,0,24582,2171,,,7989,26797,,,,,0.272,0.234,0.14,24627,,,0.325,202,0,0.0,57,44,2507
,2975,528,2.98,0,,,0,3730,430,,,973,4220,,,,,0.227,0.172,0.101,3791,,,0.047,202,0,0.0,66,47,1491
1901,1423,64,23.17,0,,,94,229758,30751,2430.0,0,52301,272005,25.85,0.0,1807,19.22,0.031,0.082,0.012,142,76496,2444,6.193,1205,2306,0.04,203,76,142
,2677,386,2.39,0,,,0,3045,247,,,994,3311,,,,,0.175,0.155,0.074,3065,,,0.08,202,0,0.0,24,16,1256
