NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
81056,1097,0,894.52,0,,,874,7317799,418645,97944.0,0,2289892,7976692,112.06,0.0,80182,91.74,0.005,0.1,0.0,6,20386888,373574,574.307,3332,139618,0.14,62,31,6
33593,3214,558,894.41,0,,,3110,3951582,385457,90807.0,0,1062130,4460000,29.2,0.0,30483,9.8,0.258,0.292,0.194,14372,3994991,28957,297.269,1444,19432,0.03,437,167,1674
33704,2521,330,894.58,0,,,3116,3962838,386631,91058.0,0,1065105,4472738,29.22,0.0,30588,9.82,0.205,0.229,0.115,2732,4009538,29047,292.457,1444,19480,0.03,437,167,988
35434,2936,436,894.79,0,,,2519,3446895,301768,116283.0,0,936812,3935042,46.16,0.0,32915,13.07,0.255,0.267,0.152,15738,5009271,69583,444.776,1904,34606,0.08,600,181,1327
55948,2447,366,894.68,0,,,2376,2749602,298575,140357.0,0,642529,3138393,59.07,0.0,53572,22.55,0.184,0.223,0.127,5982,1301201,8322,107.766,966,7445,0.02,571,204,1013
29879,2735,378,894.35,0,,,591,1866790,107764,49764.0,0,604729,2039173,84.2,0.0,29288,49.56,0.234,0.249,0.132,4026,3813316,59646,377.176,1341,33264,0.15,85,35,1134
29157,1855,210,894.21,0,,,525,1706029,99812,55057.0,0,550630,1863295,104.87,0.0,28632,54.54,0.161,0.169,0.073,4495,3631434,80125,379.239,1114,43987,0.17,86,38,690
67382,2598,500,894.56,0,,,1506,8098110,459753,95915.0,0,2614993,8822623,63.69,0.0,65876,43.74,0.276,0.236,0.174,34629,22426858,351663,580.345,3530,135286,0.12,54,31,1656
91238,1575,152,894.67,0,,,1612,8280914,479141,121446.0,0,2694898,9019643,75.34,0.0,89626,55.6,0.163,0.143,0.053,1664,23201348,301576,584.396,2475,117470,0.11,68,36,551
65168,2314,436,894.74,0,,,1500,7849360,445908,93544.0,0,2533919,8551868,62.36,0.0,63668,42.45,0.245,0.21,0.152,19554,21670901,339343,583.512,3526,130753,0.12,54,30,1385
87591,2607,506,894.25,0,,,893,7455432,429634,105867.0,0,2331883,8124915,118.55,0.0,86698,97.09,0.276,0.237,0.176,35557,20670445,361014,582.663,3303,136098,0.14,62,31,1674
29682,2831,422,896.84,0,,,589,1858399,107268,49670.0,0,602039,2029978,84.33,0.0,29094,49.48,0.253,0.258,0.147,6868,3793811,59646,379.938,1341,33258,0.15,85,35,1272
29485,2832,422,896.11,0,,,586,1847184,106579,49391.0,0,598456,2017686,84.28,0.0,28900,49.4,0.253,0.258,0.147,6869,3767796,59593,381.719,1341,33210,0.15,85,35,1272
53446,3161,532,894.62,0,,,4606,3871195,317620,190924.0,0,1063439,4413107,41.45,0.0,48840,10.6,0.3,0.288,0.185,11027,5015714,43464,408.402,1598,24556,0.05,795,149,1608
55732,2938,588,894.73,0,,,380,4664082,389199,113100.0,0,1373677,5117163,297.63,0.0,55352,145.66,0.271,0.267,0.205,22597,6117336,86194,402.195,1431,60440,0.09,57,26,1872
28689,2826,418,896.38,0,,,521,1688235,98767,54683.0,0,544905,1843855,104.96,0.0,28169,54.17,0.253,0.257,0.145,6670,3588359,79517,380.106,1043,43753,0.17,86,38,1258
96310,3149,524,894.47,0,,,9806,5937263,488907,349760.0,0,1615608,6837696,35.67,0.0,86508,8.82,0.274,0.286,0.182,5819,7814216,25728,371.088,1470,16545,0.02,196,105,1566
