NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
505,1628,246,10.7,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.424,264,869,0.08,62,26,646
9,2425,521,4.88,0,,,1,6176,875,12.0,0,1736,7086,12.0,0.0,8,8.0,0.126,0.137,0.086,6126,14,8,0.207,202,19,0.01,38,26,1536
6546,1333,182,22.45,0,,,245,51235,4524,11966.0,0,15394,60789,48.84,0.0,6302,25.72,0.043,0.075,0.03,522,77240,2785,5.321,323,1544,0.16,32,14,439
581,1874,320,7.31,0,,,18,13689,1895,635.0,0,3539,16142,35.28,0.0,563,31.28,0.1,0.106,0.053,1324,1841,99,1.138,202,185,0.05,49,20,918
1310,1766,350,22.53,0,,,74,77749,11267,2107.0,0,19025,93050,28.47,0.0,1236,16.7,0.066,0.1,0.058,1440,24551,2844,4.455,276,1969,0.11,301,62,843
6653,1362,190,22.47,0,,,249,52178,4614,12224.0,0,15669,61897,49.09,0.0,6406,25.83,0.047,0.077,0.031,671,78758,2838,5.344,323,1592,0.16,32,14,473
1149,2618,663,22.7,0,,,64,94473,13559,1665.0,0,23697,112379,26.02,0.0,1085,16.95,0.145,0.148,0.11,27069,25433,2772,3.675,267,1824,0.08,581,117,1815
505,1628,246,10.99,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.484,264,869,0.08,62,26,646
505,1628,246,11.22,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.692,264,869,0.08,62,26,646
505,1628,246,11.3,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.799,264,869,0.08,62,26,646
2354,1497,214,22.42,0,,,185,91784,8536,3201.0,0,26348,110076,17.3,0.0,2170,11.73,0.05,0.084,0.035,931,122220,4944,7.321,474,2720,0.14,54,17,541
505,1628,246,11.53,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.591,264,869,0.08,62,26,646
6653,1333,182,22.67,0,,,248,52036,4605,12146.0,0,15625,61736,48.98,0.0,6406,25.83,0.043,0.075,0.03,522,78527,2810,5.568,323,1592,0.16,32,14,439
912,2350,528,13.81,0,,,40,37089,6437,1800.0,0,8229,44656,45.0,0.0,872,21.8,0.13,0.133,0.087,2898,4631,273,2.377,210,486,0.05,99,38,1428
505,1628,246,11.43,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.775,264,869,0.08,62,26,646
1976,1409,162,22.6,0,,,124,60064,6257,2425.0,0,16619,72444,19.56,0.0,1853,14.94,0.047,0.079,0.027,787,74132,4023,11.18,459,2250,0.16,41,12,422
505,1628,246,10.77,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.537,264,873,0.08,62,26,646
1388,1437,174,22.53,0,,,144,62502,5235,2235.0,0,18326,75525,15.52,0.0,1246,8.71,0.048,0.081,0.029,837,68014,3862,10.066,374,2014,0.13,60,22,446
505,1628,246,11.56,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.84,264,869,0.08,62,26,646
6736,1333,182,22.54,0,,,243,49822,4569,12278.0,0,14875,58804,50.53,0.0,6494,26.72,0.043,0.075,0.03,496,78683,2843,5.712,323,1576,0.16,33,15,439
505,1628,246,11.02,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.656,264,871,0.08,62,26,646
1385,2196,412,22.46,0,,,109,115579,15832,2349.0,0,29240,138032,21.55,0.0,1277,11.82,0.108,0.124,0.068,2136,50956,2723,4.633,268,1690,0.06,121,41,1146
1698,1432,172,22.36,0,,,163,79763,8917,2647.0,0,21688,96592,16.24,0.0,1537,9.49,0.046,0.081,0.028,810,85632,4559,8.267,290,2279,0.12,52,21,432
6653,1362,190,22.41,0,,,249,52178,4614,12224.0,0,15669,61897,49.09,0.0,6406,25.83,0.047,0.077,0.031,671,78758,2838,5.427,323,1592,0.16,32,14,473
309,2260,478,9.07,0,,,30,24229,2915,414.0,0,6697,28517,13.8,0.0,279,9.3,0.119,0.127,0.079,3098,6915,1161,2.164,285,784,0.08,109,30,1341
505,1628,246,11.04,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.575,264,869,0.08,62,26,646
505,1628,246,10.94,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.707,264,869,0.08,62,26,646
6653,1362,190,22.44,0,,,249,52178,4614,12224.0,0,15669,61897,49.09,0.0,6406,25.83,0.047,0.077,0.031,671,78758,2838,5.844,323,1592,0.16,32,14,473
505,1628,246,10.9,0,,,71,36620,3861,832.0,0,10400,43334,11.72,0.0,434,6.11,0.056,0.092,0.041,1205,17388,1408,2.597,264,871,0.08,62,26,646
2381,1807,300,22.83,0,,,97,124102,15851,3565.0,0,32868,145871,36.75,0.0,2284,23.55,0.088,0.102,0.05,3267,54527,3498,5.554,303,2732,0.11,89,42,907
