NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
3163,1300,78,23.9,0,,,299,52407,4962,6663.0,0,15250,59943,22.28,0.0,2865,9.61,0.063,0.091,0.014,340,28252,1326,2.379,267,1170,0.11,19,11,263
1817,1362,106,7.73,0,,,48,13412,795,2052.0,0,4220,15645,42.75,0.0,1769,36.85,0.071,0.095,0.018,387,15243,1440,1.998,246,969,0.21,29,14,329
1602,1317,90,8.44,0,,,54,13708,921,1764.0,0,4273,16133,32.67,0.0,1548,28.67,0.053,0.092,0.016,321,15687,1374,2.145,242,883,0.21,23,10,269
3026,1578,178,23.5,0,,,306,47070,4895,6662.0,0,13046,54112,21.77,0.0,2720,8.89,0.096,0.11,0.031,984,15953,1289,2.222,245,984,0.1,23,10,565
3923,2003,306,23.6,0,,,131,122163,10439,4426.0,0,37453,140487,33.79,0.0,3793,29.18,0.12,0.14,0.053,1749,146870,3950,8.391,272,2721,0.12,80,33,798
537,2520,634,23.69,0,,,33,369595,51242,636.0,0,88293,457627,19.27,0.0,504,15.27,0.2,0.176,0.111,25796,12134,717,2.484,232,541,0.01,2373,964,1438
2403,1549,130,23.91,0,,,162,49812,7194,4906.0,0,11097,58512,30.28,0.0,2242,13.93,0.073,0.108,0.023,671,9691,409,6.076,212,788,0.1,34,17,419
750,2627,660,23.52,0,,,43,237527,24777,956.0,0,66530,296895,22.23,0.0,708,16.86,0.21,0.183,0.115,19582,21837,911,3.488,232,681,0.01,2069,693,1526
2555,2482,618,22.54,0,,,87,44507,3754,2816.0,0,14015,49650,32.37,0.0,2468,28.37,0.165,0.173,0.108,2232,41968,2329,8.158,233,1476,0.11,133,8,1326
3301,1327,88,24.08,0,,,313,56391,5362,6986.0,0,16372,64528,22.32,0.0,2989,9.58,0.063,0.093,0.015,410,30361,1348,2.342,261,1170,0.1,18,11,286
1602,1317,90,7.81,0,,,54,13708,921,1764.0,0,4273,16133,32.67,0.0,1548,28.67,0.053,0.092,0.016,321,15687,1374,1.95,242,882,0.21,23,10,269
1487,1964,306,23.87,0,,,238,79981,7000,4331.0,0,21899,93234,18.2,0.0,1250,5.27,0.139,0.137,0.053,1416,17770,1205,3.365,265,1068,0.05,169,77,798
1353,2143,378,23.51,0,,,215,73529,6412,3878.0,0,20124,85692,18.04,0.0,1139,5.32,0.143,0.15,0.066,1922,15846,1133,3.189,265,970,0.05,169,75,932
