NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
8610,2106,435,896.41,0,,,514,16197199,1875768,14978.0,167,4668742,18626752,29.14,0.32,7929,15.43,0.578,0.75,0.693,97647,21602503,154129,528.587,44150,65603,0.02,1976,793,1246
8735,1849,357,896.82,0,,,521,16610915,1919272,15280.0,172,4792317,19092825,29.33,0.33,8042,15.44,0.51,0.659,0.568,53128,22247295,162861,517.269,46004,68542,0.02,1981,802,1025
25310,1687,315,896.44,0,,,760,9763981,1520516,79455.0,1257,2223680,11739573,104.55,1.65,23293,30.65,0.456,0.601,0.502,21075,16023722,597520,521.638,147993,201573,0.05,1610,636,852
8669,1951,379,896.94,0,,,518,16316406,1888437,15151.0,170,4704807,18761054,29.25,0.33,7981,15.41,0.531,0.695,0.604,66973,21793757,156259,512.802,44326,66367,0.02,1976,796,1087
15554,2091,399,896.95,0,,,496,12708126,1256969,38127.0,160,4035011,14048292,76.87,0.32,14898,30.04,0.571,0.745,0.635,84771,23349845,112625,564.783,9177,55090,0.03,78,27,1218
25112,2049,379,862.9,1,,,673,8650677,826969,37873.0,284,2698887,9619168,56.27,0.42,24156,35.89,0.558,0.73,0.604,47734,19711423,220884,544.473,5392,78311,0.07,210,136,1165
17900,1705,317,896.9,0,,,516,10310420,1302083,24849.0,167,2799855,11951333,48.16,0.32,17217,33.37,0.483,0.607,0.505,29069,18744827,401394,536.761,72678,154828,0.07,1583,376,893
15716,2091,399,896.41,0,,,788,19041332,1860944,37676.0,110,6146035,20975670,47.81,0.14,14818,18.8,0.571,0.745,0.635,47063,22946774,47059,457.13,10030,28243,0.01,53,24,1218
24961,2049,379,896.34,0,,,667,8472750,811106,37678.0,281,2641608,9423493,56.49,0.42,24014,36.0,0.558,0.73,0.604,13716,19193004,218663,580.576,5119,77234,0.07,210,137,1165
15810,2091,399,896.96,0,,,803,19387543,1894379,38390.0,110,6258737,21356804,47.81,0.14,14897,18.55,0.571,0.745,0.635,34689,23630982,47164,458.591,10030,28322,0.01,53,24,1218
16452,1665,315,896.41,0,,,847,11616992,1394207,33025.0,162,3224036,13343625,38.99,0.19,15443,18.23,0.442,0.593,0.502,34713,20524114,282433,539.637,64016,104888,0.05,1125,410,865
8697,1499,281,896.89,0,,,519,16373093,1894710,15193.0,171,4721537,18825152,29.27,0.33,8007,15.43,0.415,0.534,0.447,20180,21889570,157406,525.321,44353,66698,0.02,1981,798,755
15242,2070,397,896.45,0,,,308,14127490,1300003,18691.0,102,4672615,15521171,60.69,0.33,14832,48.16,0.571,0.737,0.632,58554,25271795,140029,489.433,6447,61479,0.03,65,39,1198
19793,1373,255,896.91,0,,,1412,15442913,1915753,51038.0,224,4270424,17926893,36.15,0.16,18425,13.05,0.374,0.489,0.406,16166,22817362,173221,534.208,49011,81866,0.02,1582,675,674
8952,1513,281,896.45,0,,,1382,16572310,2338201,63440.0,1163,3814058,19664998,45.9,0.84,6407,4.64,0.401,0.539,0.447,25201,18078165,168535,411.916,28148,80132,0.02,1205,618,745
15769,2091,399,896.45,0,,,796,19223053,1878490,38041.0,110,6205144,21175751,47.79,0.14,14863,18.67,0.571,0.745,0.635,19207,23305483,47147,462.859,10030,28298,0.01,53,24,1218
16135,2091,399,896.94,0,,,745,16591708,1600359,43733.0,137,5375597,18273792,58.7,0.18,15253,20.47,0.571,0.745,0.635,48739,22943710,68894,509.451,10109,36090,0.01,47,23,1218
12790,1962,369,896.97,0,,,744,17706903,1743175,51084.0,231,5685303,19538661,68.66,0.31,11844,15.92,0.537,0.699,0.588,28522,22940473,72522,473.407,9977,45008,0.02,77,43,1102
15972,1673,317,896.42,0,,,763,11516113,1406652,28463.0,139,3176925,13258650,37.3,0.18,15070,19.75,0.442,0.596,0.505,26338,20191996,265587,541.028,60887,98516,0.05,1052,380,868
25112,2049,379,859.16,1,,,673,8650677,826969,37873.0,284,2698887,9619168,56.27,0.42,24156,35.89,0.558,0.73,0.604,47734,19711423,220884,539.742,5392,78311,0.07,210,136,1165
16811,1168,208,896.95,0,,,812,11365508,1372734,32118.0,183,3156434,13103531,39.55,0.23,15816,19.48,0.259,0.416,0.331,4191,20721478,229489,539.019,58806,92045,0.04,1159,348,445
53899,1860,391,896.54,0,,,3935,12565408,1744202,163369.0,109,3085754,14883580,41.52,0.03,49855,12.67,0.51,0.663,0.623,39451,18803299,188201,413.293,61325,78308,0.02,1253,509,1055
54040,1303,242,896.81,0,,,3940,12588239,1747649,163626.0,109,3091095,14911113,41.53,0.03,49991,12.69,0.313,0.464,0.385,13650,18845431,188410,427.898,61325,78474,0.02,1253,508,589
25536,1948,359,896.45,0,,,520,8448689,839819,31359.0,180,2617156,9381354,60.31,0.35,24837,47.76,0.531,0.694,0.572,4768,18856150,401448,594.728,20328,132366,0.11,46,20,1082
22704,2070,399,896.93,0,,,564,13944818,1309897,71717.0,336,4538182,15388099,127.16,0.6,21804,38.66,0.571,0.737,0.635,52134,20473712,189112,541.516,22959,96834,0.06,156,44,1197
8610,1725,323,896.83,0,,,514,16130558,1868968,14978.0,167,4649007,18551983,29.14,0.32,7929,15.43,0.476,0.615,0.514,29836,21514931,154124,523.141,44150,65603,0.02,1976,790,909
53360,1552,296,896.46,0,,,3901,12478641,1731196,161755.0,109,3065903,14779201,41.47,0.03,49350,12.65,0.429,0.553,0.471,27594,18653070,188089,426.066,61325,78182,0.02,1253,508,770
