NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
59468,2516,589,896.85,0,,,707,7115614,814383,79908.0,3,2246702,7956246,113.02,0.0,58758,83.11,0.653,0.837,0.753,18080,9026189,205218,640.546,1488,168094,0.11,87,28,1658
99096,2699,669,425.28,1,,,1473,5379365,589426,180984.0,3,1585661,6061933,122.87,0.0,97620,66.27,0.661,0.898,0.855,14581,7895184,91931,257.014,1152,53739,0.07,118,26,1868
59468,2568,613,896.98,0,,,707,7119165,814763,79908.0,3,2247882,7960202,113.02,0.0,58758,83.11,0.653,0.854,0.784,21656,9033238,205402,635.955,1488,168094,0.11,87,28,1718
57862,2258,499,896.88,0,,,690,6909618,790761,77107.0,3,2182998,7725596,111.75,0.0,57169,82.85,0.593,0.751,0.638,9747,8613105,203679,633.86,1488,166606,0.11,87,28,1402
83514,2699,669,541.69,1,,,1111,6005700,607517,145632.0,3,1738683,6779024,131.08,0.0,82400,74.17,0.661,0.898,0.855,14787,9304172,197052,354.457,844,102183,0.12,513,164,1868
170606,2628,651,896.96,0,,,8306,12487985,1547990,1216128.0,3,3582506,14149378,146.42,0.0,162298,19.54,0.661,0.874,0.832,11610,9365871,5095,322.744,289,6462,0.0,39,22,1818
118771,2699,669,605.27,1,,,1908,4285979,485228,247333.0,3,1237031,4875080,129.63,0.0,116860,61.25,0.661,0.898,0.855,18155,5849836,68730,432.303,1024,43440,0.07,113,38,1868
99096,2699,669,414.34,1,,,1473,5379365,589426,180984.0,3,1585661,6061933,122.87,0.0,97620,66.27,0.661,0.898,0.855,14581,7895184,91931,249.193,1152,53795,0.07,118,26,1868
122824,2699,669,756.91,1,,,2067,7923540,890688,339397.0,2,2463508,8860840,164.2,0.0,120755,58.42,0.661,0.898,0.855,24059,10127706,148088,449.387,827,120261,0.08,44,12,1868
140919,2699,669,725.78,1,,,2334,5478956,613079,304228.0,3,1573504,6198826,130.35,0.0,138582,59.38,0.661,0.898,0.855,15145,7125812,58351,540.777,635,39005,0.06,84,28,1868
126225,2699,669,489.87,1,,,2320,5287385,597892,308100.0,3,1513913,6003836,132.8,0.0,123902,53.41,0.661,0.898,0.855,15573,7520770,69210,288.151,1436,43166,0.06,121,34,1868
108604,2699,669,667.32,1,,,1854,7370571,751424,266438.0,3,2103582,8336292,143.71,0.0,106747,57.58,0.661,0.898,0.855,14787,11599946,214630,411.026,797,106780,0.11,532,179,1868
113590,2699,669,683.34,1,,,2233,6623486,741958,337241.0,3,2000616,7427789,151.03,0.0,111354,49.87,0.661,0.898,0.855,29113,9218553,66654,440.836,820,43393,0.04,38,11,1868
136757,660,0,896.97,0,,,5292,5689348,670510,1000013.0,9,1634889,6428474,188.97,0.0,131456,24.84,0.017,0.219,0.0,6,3783560,22908,429.054,331,30085,0.03,30,17,6
55242,2516,589,897.04,0,,,653,5090294,576600,115154.0,5,1608820,5687039,176.35,0.01,54584,83.59,0.653,0.837,0.753,24050,5476352,131324,697.975,813,123317,0.12,84,34,1658
55449,2516,589,897.02,0,,,662,5093421,576934,118064.0,5,1609676,5690608,178.34,0.01,54782,82.75,0.653,0.837,0.753,23836,5481285,133258,693.347,850,124262,0.12,84,34,1658
214234,1696,313,897.27,0,,,8066,11771139,1462738,1278440.0,2,3396751,13334217,158.5,0.0,206715,25.63,0.508,0.564,0.4,5208,9315354,6691,319.787,268,7655,0.0,46,31,949
99096,2699,669,421.29,1,,,1473,5379365,589426,180984.0,3,1585661,6061933,122.87,0.0,97620,66.27,0.661,0.898,0.855,14581,7895184,91931,257.657,1152,53801,0.07,118,26,1868
83800,2699,669,323.92,1,,,1118,3923879,433957,143324.0,3,1227049,4383024,128.2,0.0,82679,73.95,0.661,0.898,0.855,15351,5096407,49579,202.361,533,34446,0.06,23,5,1868
146258,2699,669,430.59,1,,,2517,5592214,611547,327837.0,3,1625114,6325656,130.25,0.0,143738,57.11,0.661,0.898,0.855,15127,7602462,58266,228.513,871,37146,0.05,123,35,1868
93448,2699,669,416.13,1,,,1283,4011616,453675,165396.0,3,1188094,4539906,128.91,0.0,92162,71.83,0.661,0.898,0.855,15399,5634094,77855,276.495,1825,44050,0.08,93,36,1868
104610,2576,609,897.02,0,,,2059,5742680,643474,455753.0,3,1757796,6441638,221.35,0.0,102549,49.83,0.669,0.857,0.779,12052,7389547,95020,524.547,751,85564,0.08,83,30,1725
58878,2568,613,897.04,0,,,701,7047293,806548,78914.0,3,2225625,7879746,112.57,0.0,58174,82.99,0.653,0.854,0.784,22115,8889466,205000,628.381,1488,167652,0.11,87,28,1718
146258,2699,669,434.43,1,,,2517,5592214,611547,327837.0,3,1625114,6325656,130.25,0.0,143738,57.11,0.661,0.898,0.855,15127,7602462,58266,231.003,871,37048,0.05,123,35,1868
