NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
575,2235,500,894.87,0,,,102,778567,119441,1280.0,0,165623,930588,12.55,0.0,473,4.64,0.237,0.279,0.211,7158,189872,7011,580.318,134822,6393,0.03,820,347,1160
2552,2239,568,161.21,0,,,48,57060,8914,4522.0,0,11558,69749,94.21,0.0,2504,52.17,0.285,0.279,0.24,2250,7986,417,2.57,507,748,0.08,266,86,1391
838,1881,420,894.95,0,,,106,1762332,316588,1385.0,0,341233,2167005,13.07,0.0,732,6.91,0.184,0.235,0.177,18286,368563,18415,540.737,408427,13445,0.03,1808,888,826
18419,2265,536,896.48,0,,,305,447803,49163,26368.0,0,130487,501225,86.45,0.0,18115,59.59,0.246,0.283,0.226,2889,141532,750,6.905,237,1179,0.02,75,58,1406
18217,2603,626,896.05,0,,,304,431507,47091,26911.0,0,126267,482627,88.52,0.0,17914,59.12,0.31,0.325,0.264,4848,142624,1194,7.59,268,1624,0.03,76,59,1712
299,2312,536,61.6,0,,,15,10389,1458,722.0,0,2320,12374,48.13,0.0,284,18.93,0.299,0.289,0.226,2214,716,164,0.93,213,244,0.07,68,48,1432
611,1831,390,895.01,0,,,35,717648,128559,1336.0,0,148266,866764,38.17,0.0,576,16.46,0.176,0.229,0.165,18249,71860,11611,741.702,307560,9199,0.04,3257,1280,788
2552,2239,568,162.31,0,,,48,57060,8914,4522.0,0,11558,69749,94.21,0.0,2504,52.17,0.285,0.279,0.24,2250,7986,417,2.744,507,712,0.07,266,86,1391
18186,2265,536,895.26,0,,,302,443708,48752,26091.0,0,129243,496684,86.39,0.0,17885,59.42,0.246,0.283,0.226,2495,140567,750,6.99,237,1179,0.02,75,59,1406
6574,2529,624,689.67,0,,,223,125631,12346,27438.0,0,37805,139425,123.04,0.0,6351,28.48,0.346,0.316,0.263,3441,76035,4297,8.539,381,4090,0.12,70,58,1671
5364,2529,624,511.94,0,,,165,110405,11798,18609.0,0,32698,123244,112.78,0.0,5199,31.51,0.346,0.316,0.263,3441,61245,2382,6.466,306,2608,0.1,70,58,1671
2552,2239,568,163.22,0,,,48,57060,8914,4522.0,0,11558,69749,94.21,0.0,2504,52.17,0.285,0.279,0.24,2250,7986,417,2.741,507,752,0.08,266,86,1391
571,1844,420,894.98,0,,,87,1174237,223984,1180.0,0,214076,1469640,13.56,0.0,484,5.56,0.173,0.23,0.177,18915,231793,19717,603.96,161846,13794,0.04,2295,942,796
812,1940,428,894.84,0,,,114,1808907,321924,1671.0,0,355344,2227592,14.66,0.0,698,6.12,0.19,0.242,0.181,11082,454777,22510,507.446,454565,14787,0.03,2389,909,841
18419,2265,536,895.84,0,,,305,447803,49163,26368.0,0,130487,501225,86.45,0.0,18115,59.59,0.246,0.283,0.226,2889,141532,750,6.937,237,1179,0.02,75,58,1406
218,2870,670,71.58,0,,,18,24798,3406,835.0,0,5625,29251,46.39,0.0,200,11.11,0.341,0.358,0.283,3028,653,192,1.007,224,398,0.05,119,51,1810
304,2227,496,80.23,0,,,20,19614,2807,1156.0,0,4315,23339,57.8,0.0,284,14.2,0.263,0.278,0.209,1892,730,176,0.892,218,353,0.06,73,49,1215
299,2312,536,59.37,0,,,15,10389,1458,722.0,0,2320,12374,48.13,0.0,284,18.93,0.299,0.289,0.226,2214,716,164,0.937,213,162,0.05,68,48,1432
18344,2265,536,896.07,0,,,304,446245,49004,26273.0,0,130015,499496,86.42,0.0,18041,59.54,0.246,0.283,0.226,2703,141167,750,6.923,237,1179,0.02,75,59,1406
575,2235,500,894.91,0,,,102,778567,119441,1280.0,0,165623,930588,12.55,0.0,473,4.64,0.237,0.279,0.211,7158,189872,7011,578.618,183563,6393,0.03,820,347,1160
847,2172,510,89.1,0,,,24,21835,2964,1608.0,0,5197,25580,67.0,0.0,823,34.29,0.274,0.271,0.215,1784,1829,201,1.321,209,273,0.04,68,48,1281
18420,2265,536,895.58,0,,,306,448151,49201,26463.0,0,130601,501608,86.48,0.0,18115,59.39,0.246,0.283,0.226,2878,141629,750,6.799,237,1179,0.02,75,58,1406
575,2214,496,894.89,0,,,102,778054,119338,1280.0,0,165558,929914,12.55,0.0,473,4.64,0.235,0.276,0.209,6587,189703,6994,578.817,57961,6391,0.03,820,346,1147
2661,2788,672,278.25,0,,,87,66238,7712,9138.0,0,18348,74935,105.03,0.0,2574,29.59,0.383,0.348,0.284,4294,28153,1690,4.339,281,1852,0.11,110,82,1730
842,1943,450,894.78,0,,,107,1785192,320572,1402.0,0,345961,2194734,13.1,0.0,735,6.87,0.193,0.243,0.19,8387,374128,18650,539.515,410220,13600,0.03,1808,892,938
2303,2799,690,200.1,0,,,63,40820,4732,5873.0,0,10564,46923,93.22,0.0,2240,35.56,0.358,0.349,0.291,3797,15398,684,2.2,218,1016,0.12,165,130,1702
847,2172,510,86.82,0,,,24,21835,2964,1608.0,0,5197,25580,67.0,0.0,823,34.29,0.274,0.271,0.215,1784,1829,201,1.315,209,273,0.04,68,48,1281
575,2235,500,894.91,0,,,102,778567,119441,1280.0,0,165623,930588,12.55,0.0,473,4.64,0.237,0.279,0.211,7158,189872,7011,577.525,237358,6393,0.03,820,347,1160
304,2888,670,75.3,0,,,20,24645,3306,967.0,0,5739,28898,48.35,0.0,284,14.2,0.344,0.36,0.283,3105,785,176,1.028,218,194,0.03,75,51,1828
847,2172,510,89.3,0,,,24,21835,2964,1608.0,0,5197,25580,67.0,0.0,823,34.29,0.274,0.271,0.215,1784,1829,201,1.336,209,375,0.06,68,48,1281
