NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
,5446,930,895.68,0,,,0,161192,11706,,,62024,172932,,,,,0.308,0.664,0.548,161226,,,0.479,202,0,0.0,210,87,4666
89656,1864,336,895.39,0,,,1413,631905,47055,161580.0,0,213882,686293,114.35,0.0,88243,62.45,0.43,0.227,0.198,6621,239842,905,11.973,212,1363,0.02,73,61,1141
7539,1522,208,895.61,0,,,321,460373,30826,21896.0,0,172302,498081,68.21,0.0,7218,22.49,0.338,0.186,0.123,1991,438529,7244,10.335,375,4761,0.04,57,30,767
6813,1743,254,895.87,0,,,332,469997,31673,21871.0,0,176413,508747,65.88,0.0,6481,19.52,0.35,0.213,0.15,3132,435521,5439,9.403,407,3965,0.03,55,28,969
6775,2035,336,895.23,0,,,328,461619,31111,21687.0,0,173274,499664,66.12,0.0,6447,19.66,0.359,0.248,0.198,4477,424457,5392,9.529,407,3921,0.03,55,28,1233
17074,2523,594,895.66,0,,,541,1512128,195097,19102.0,0,404669,1748375,35.31,0.0,16533,30.56,0.287,0.308,0.35,3512,1850849,13185,47.627,426,9297,0.06,100,30,1582
653,5384,922,895.65,0,,,19,131363,7364,956.0,0,54559,139106,50.32,0.0,634,33.37,0.384,0.657,0.544,124974,45160,357,2.722,220,541,0.01,310,113,4712
89408,1866,336,895.19,0,,,1411,631036,46991,161308.0,0,213591,685352,114.32,0.0,87998,62.41,0.435,0.228,0.198,6990,239322,905,11.518,212,1363,0.02,73,61,1145
6789,1564,214,895.68,0,,,329,464158,31286,21704.0,0,174202,502442,65.97,0.0,6460,19.64,0.342,0.191,0.126,2275,428106,5419,9.72,407,3957,0.03,55,28,815
3141,2035,336,895.4,0,,,127,449097,30401,4714.0,0,169167,485884,37.12,0.0,3014,23.73,0.359,0.248,0.198,4176,324397,3820,8.628,311,3333,0.04,57,27,1233
14144,5572,1026,895.24,0,,,392,1313570,163724,16802.0,0,347087,1512370,42.86,0.0,13752,35.08,0.342,0.68,0.605,32972,1313344,14508,35.673,477,10401,0.06,171,44,4741
15124,2913,730,894.78,0,,,500,1227152,134893,17057.0,0,370256,1402535,34.11,0.0,14624,29.25,0.316,0.355,0.43,5524,1560191,13524,40.219,426,9506,0.06,117,36,1963
,5446,930,895.62,0,,,0,164571,12058,,,63192,176829,,,,,0.308,0.664,0.548,164771,,,0.535,202,0,0.0,210,88,4666
15858,2604,584,895.18,0,,,882,1955053,216263,30278.0,0,587063,2244097,34.33,0.0,14976,16.98,0.338,0.318,0.344,5437,2203052,11887,52.659,432,8564,0.03,1203,58,1676
17763,3497,1052,895.13,0,,,925,1408673,152831,33458.0,0,407237,1617625,36.17,0.0,16838,18.2,0.354,0.427,0.62,8222,1572143,14741,39.697,610,10303,0.06,178,45,2676
7633,2035,336,895.57,0,,,329,473631,31691,22416.0,0,177323,512374,68.13,0.0,7304,22.2,0.359,0.248,0.198,4385,455827,7295,11.026,375,4805,0.04,57,30,1233
