NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
11512,1412,164,26.5,0,,,708,306448,29982,26638.0,0,84179,343889,37.62,0.0,10805,15.26,0.308,0.387,0.16,672,215433,4379,9.46,371,3857,0.09,27,17,543
12804,2105,403,26.54,0,,,509,160956,15864,33501.0,0,44445,182435,65.82,0.0,12295,24.16,0.525,0.576,0.394,2676,60996,1386,6.258,214,2313,0.07,84,45,1280
4023,1902,342,26.03,0,,,194,314139,35597,5065.0,0,79694,368310,26.11,0.0,3830,19.74,0.444,0.521,0.334,1871,188461,5799,11.1,243,5519,0.08,137,57,1031
15124,1658,257,26.46,0,,,701,220743,19390,35233.0,0,63448,252283,50.26,0.0,14423,20.57,0.429,0.454,0.251,1501,239127,4132,10.523,301,3265,0.13,46,20,888
2964,1870,338,26.02,0,,,285,332627,34540,6736.0,0,89133,384111,23.64,0.0,2688,9.43,0.384,0.512,0.33,2002,118803,3756,8.981,243,3931,0.05,211,84,989
3414,2153,446,26.41,0,,,337,377268,38926,8046.0,0,101437,435191,23.88,0.0,3086,9.16,0.52,0.589,0.436,4418,143516,4234,9.265,257,4336,0.05,211,84,1332
15652,2057,395,26.56,0,,,513,272413,29470,38771.0,0,73915,305567,75.58,0.0,15139,29.51,0.49,0.563,0.386,9252,69416,744,4.665,221,1086,0.02,77,38,1208
16441,1658,257,26.0,0,,,763,238053,20994,38459.0,0,68307,272223,50.4,0.0,15678,20.55,0.429,0.454,0.251,1522,258893,4166,10.243,301,3283,0.12,46,20,888
16271,2558,545,25.89,0,,,812,190189,16851,57480.0,0,52366,212439,70.79,0.0,15459,19.04,0.626,0.7,0.532,7034,87661,1474,5.699,272,1750,0.07,43,26,1756
11438,2032,389,26.47,0,,,705,303819,29727,26523.0,0,83435,340947,37.62,0.0,10734,15.23,0.505,0.556,0.38,2187,213319,4345,9.392,371,3793,0.08,27,17,1279
4859,1704,265,26.62,0,,,462,238220,24920,13213.0,0,65445,277449,28.6,0.0,4398,9.52,0.379,0.466,0.259,1403,119257,4538,10.171,256,4396,0.08,121,51,761
18243,1928,357,25.92,0,,,1114,222261,18608,56894.0,0,64778,247519,51.07,0.0,17129,15.38,0.46,0.528,0.349,1971,123123,2353,6.138,331,2356,0.07,29,19,1155
3414,2128,434,26.2,0,,,337,377033,38910,8046.0,0,101366,434932,23.88,0.0,3086,9.16,0.51,0.583,0.424,4177,143382,4223,9.088,257,4336,0.05,211,83,1293
3324,1911,352,26.48,0,,,325,366900,37893,7736.0,0,98585,423326,23.8,0.0,3008,9.26,0.394,0.523,0.344,2074,137623,4095,9.539,257,4234,0.05,211,83,1035
11372,2411,511,25.99,0,,,726,297523,29011,26916.0,0,81709,333889,37.07,0.0,10647,14.67,0.621,0.66,0.499,3875,203486,4262,9.194,371,3703,0.08,27,17,1649
3208,1786,302,26.03,0,,,311,355567,36795,7390.0,0,95438,410358,23.76,0.0,2906,9.34,0.354,0.489,0.295,1268,131420,4020,8.928,253,4190,0.05,211,83,867
19765,1236,123,26.06,0,,,695,233052,23001,48824.0,0,65496,260785,70.25,0.0,19070,27.44,0.258,0.338,0.12,574,76035,698,4.79,227,968,0.02,59,35,378
4063,1902,342,26.5,0,,,196,317258,35939,5131.0,0,80502,371926,26.18,0.0,3868,19.73,0.444,0.521,0.334,1934,190895,5843,11.999,243,5595,0.08,137,57,1031
15995,1526,209,25.98,0,,,741,232245,20450,37281.0,0,66686,265533,50.31,0.0,15254,20.59,0.374,0.418,0.204,1025,252291,4159,10.265,301,3277,0.12,46,20,700
3447,2066,412,25.99,0,,,341,380807,39266,8147.0,0,102418,439254,23.89,0.0,3116,9.16,0.5,0.566,0.402,3613,145732,4323,9.435,257,4492,0.05,211,84,1236
5632,1767,295,26.61,0,,,555,276898,28748,15924.0,0,76154,321712,28.69,0.0,5078,9.15,0.404,0.484,0.288,1647,142153,4708,9.563,256,4568,0.07,123,51,857
