NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
2784,1005,126,27.71,0,,,257,329676,44539,6050.0,373,77648,381140,23.54,1.45,2154,8.38,0.516,0.72,0.467,5161,166927,5571,10.06,3841,5464,0.08,114,57,459
2373,892,130,27.26,0,,,278,316066,47700,7457.0,14,70332,378288,26.82,0.05,2081,7.49,0.547,0.639,0.481,2842,204357,4201,10.972,6678,4486,0.05,128,84,381
3602,1239,204,20.13,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,8.167,441,4529,0.15,65,29,692
3602,1239,204,20.85,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,8.376,441,4529,0.15,65,29,692
6589,1239,204,27.66,0,,,762,332798,39747,16206.0,1348,79914,379322,21.27,1.77,4479,5.88,0.594,0.888,0.756,7590,113834,3492,7.764,2402,4150,0.06,23,10,692
4602,1233,200,27.19,0,,,498,261938,31912,11807.0,861,62241,299168,23.71,1.73,3244,6.53,0.609,0.884,0.741,4447,79782,3982,7.734,2625,5376,0.1,36,17,686
6441,906,166,27.15,0,,,746,324764,38789,15777.0,1318,77880,370240,21.15,1.77,4377,5.87,0.422,0.649,0.615,1100,110112,3469,7.824,2402,4104,0.06,23,9,460
1705,1057,146,27.23,0,,,71,342683,44886,2063.0,18,82552,392432,29.06,0.25,1616,22.76,0.516,0.758,0.541,10805,127241,4279,8.725,689,5240,0.07,120,41,506
1502,675,86,27.29,0,,,71,388419,50916,1886.0,9,93902,444413,26.56,0.13,1422,20.03,0.297,0.484,0.319,569,159501,5680,8.915,5958,5766,0.07,133,45,183
2986,894,134,27.18,0,,,519,320599,43512,10224.0,860,71829,375539,19.7,1.66,1608,3.1,0.531,0.641,0.496,2352,131338,4912,8.73,3706,4744,0.06,159,76,393
2173,1066,186,27.15,0,,,107,195724,30103,3037.0,31,38767,234146,28.38,0.29,2035,19.02,0.563,0.764,0.689,4537,140265,15281,13.559,15638,12358,0.17,161,50,510
4301,1239,204,26.31,1,,,220,252693,34160,8232.0,122,53101,293708,37.42,0.55,3959,18.0,0.594,0.888,0.756,12128,159429,9475,11.225,4172,8527,0.14,22,10,692
3602,1239,204,18.39,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,7.22,441,4529,0.15,65,29,692
1935,1135,174,27.29,0,,,70,324858,42900,2224.0,3,77671,372206,31.77,0.04,1862,26.6,0.516,0.814,0.644,5839,125554,4484,9.436,2153,4968,0.07,97,37,569
2062,1002,174,27.24,0,,,104,179234,27518,2919.0,30,35618,214416,28.07,0.29,1928,18.54,0.5,0.718,0.644,2323,122962,14843,13.439,15635,12116,0.18,161,47,454
7248,1065,194,27.25,0,,,788,267425,31920,17899.0,1392,61982,306803,22.71,1.77,5068,6.43,0.531,0.763,0.719,1920,109203,5766,8.001,3510,5965,0.1,21,9,563
2118,1063,186,27.18,0,,,107,189417,29020,3056.0,33,37737,226486,28.56,0.31,1978,18.49,0.563,0.762,0.689,2318,133685,16104,13.551,15881,12770,0.17,161,49,506
2944,1147,198,27.14,0,,,516,318191,43140,10154.0,856,71352,372620,19.68,1.66,1573,3.05,0.594,0.822,0.733,6233,129889,4909,8.663,3706,4742,0.06,159,76,594
2202,718,86,27.2,0,,,75,333401,43966,2465.0,0,79883,381861,32.87,0.0,2127,28.36,0.328,0.515,0.319,677,114323,4223,8.805,381,4836,0.06,88,33,211
2712,1166,182,27.72,0,,,248,322320,43547,5853.0,357,75955,372610,23.6,1.44,2107,8.5,0.578,0.836,0.674,10267,161926,5560,10.14,3836,5456,0.08,114,57,615
3341,732,94,27.32,0,,,297,342327,51939,10915.0,14,75509,409832,36.75,0.05,3030,10.2,0.438,0.525,0.348,1121,233321,4248,11.564,6726,4577,0.05,107,68,237
1734,801,96,27.2,0,,,69,330512,43313,2047.0,7,79682,378451,29.67,0.1,1658,24.03,0.375,0.574,0.356,4690,134776,4176,9.14,667,5075,0.07,120,39,297
3403,1074,198,27.19,0,,,369,325260,51433,9326.0,18,64316,390186,25.27,0.05,3017,8.2,0.594,0.77,0.733,5711,193454,4233,10.056,1997,4398,0.06,84,35,574
3031,1127,196,27.22,0,,,527,325209,44066,10392.0,876,72905,380827,19.72,1.67,1629,3.1,0.594,0.808,0.726,5003,133691,4928,8.884,3706,4776,0.05,159,76,582
5140,1231,200,27.26,0,,,595,295055,35301,13400.0,1056,71764,335640,22.52,1.77,3489,5.86,0.594,0.882,0.741,10739,78564,2744,6.495,2053,3787,0.06,34,17,682
2712,1180,186,27.29,0,,,249,323570,43696,5880.0,357,76261,374023,23.61,1.44,2107,8.5,0.594,0.846,0.689,11527,162710,5565,9.71,3836,5458,0.08,114,57,634
5385,1231,200,27.24,0,,,620,307065,36710,14052.0,1102,74728,349263,22.66,1.78,3663,5.91,0.594,0.882,0.741,9606,83536,2946,6.586,2321,3910,0.06,34,17,682
2653,980,132,27.21,0,,,238,314474,42570,5644.0,337,73983,363745,23.71,1.42,2078,8.73,0.563,0.703,0.489,3319,156459,5536,9.964,3806,5434,0.08,114,57,477
3602,1239,204,19.18,1,,,131,167213,24687,4553.0,58,32257,196812,34.76,0.44,3413,26.05,0.594,0.888,0.756,6573,86546,3914,7.458,441,4531,0.15,65,29,692
3549,438,0,27.22,0,,,440,284259,41033,13160.0,48,59348,330668,29.91,0.11,3061,6.96,0.031,0.314,0.0,6,64524,2297,5.48,462,3199,0.06,33,23,6
