NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
195,511,472,897.89,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,417.818,23227,2596,0.04,230,21,501,423.043,58.082
203,511,472,897.94,0,,,7,107701,14299,6161.0,25,10550,126484,880.14,3.57,171,24.43,0.188,0.324,0.307,501,5409,2600,443.296,46822,2720,0.12,706,248,501,444.151,15.199
141,587,492,897.95,0,,,10,1061923,219334,8987.0,21,73724,1284844,898.7,2.1,110,11.0,0.438,0.372,0.32,588,83461,32656,156.649,258407,13372,0.1,223,19,569,163.204,75.848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,511,472,897.93,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,418.767,149288,2596,0.04,230,21,501,423.812,57.672
203,511,472,897.96,0,,,7,107701,14299,6161.0,25,10550,126484,880.14,3.57,171,24.43,0.188,0.324,0.307,501,5409,2600,441.004,192740,2992,0.13,706,248,501,442.187,16.007
195,511,472,897.89,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,415.469,267154,2586,0.04,230,21,501,421.057,58.489
196,511,472,897.88,0,,,6,692164,146310,5234.0,25,43747,839454,872.33,4.17,165,27.5,0.188,0.324,0.307,501,6342,1788,467.263,36413,2097,0.03,223,21,501,471.612,51.695
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,511,472,897.88,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,413.076,256313,2596,0.04,230,21,501,417.407,60.416
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,849,748,897.94,0,,,6,693096,146504,5234.0,16,43818,840591,872.33,2.67,98,16.33,0.656,0.538,0.486,1441,7740,2356,393.589,193553,3738,0.06,223,21,884,398.419,49.147
128,1557,1536,897.84,0,,,12,1189776,240398,13129.0,10,88673,1436210,1094.08,0.83,106,8.83,0.844,0.987,0.999,31013,109761,38303,242.54,2434,18802,0.11,300,36,1814,248.621,86.495
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,511,472,897.94,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,418.522,113810,2596,0.04,230,21,501,423.498,55.982
128,1557,1536,897.94,0,,,12,1186490,239907,13129.0,10,88169,1432335,1094.08,0.83,106,8.83,0.844,0.987,0.999,27721,108111,37629,241.044,2434,18799,0.11,300,36,1814,247.654,87.332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1557,1536,897.97,0,,,12,1189184,240321,13129.0,10,88565,1435521,1094.08,0.83,106,8.83,0.844,0.987,0.999,30421,109401,38139,239.762,2434,18850,0.11,300,36,1814,246.091,87.466
195,511,472,898.04,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,417.905,57892,2608,0.04,230,21,501,422.613,57.933
85,1566,1538,898.55,0,,,11,857717,169055,9903.0,12,68192,1033527,900.27,1.2,63,6.3,0.906,0.992,1.0,53851,54328,22294,152.625,1042,14455,0.12,856,119,1825,157.413,65.469
195,511,472,897.94,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,413.785,214947,2608,0.04,230,21,501,418.219,60.494
195,511,472,897.89,0,,,7,799246,168674,6137.0,24,50962,969180,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8540,2147,416.77,87844,2584,0.04,230,21,501,421.381,58.832
196,511,472,897.88,0,,,6,383630,70878,5234.0,25,38016,458339,872.33,4.17,165,27.5,0.188,0.324,0.307,501,5655,1776,478.765,116885,2083,0.04,1069,232,501,481.62,37.324
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1543,1522,897.96,0,,,7,491058,94479,6161.0,10,42155,590333,880.14,1.43,62,8.86,0.844,0.978,0.99,18132,19970,8396,450.075,263452,29286,0.41,848,225,1794,453.022,41.91
195,511,472,897.87,0,,,7,687069,141526,6137.0,24,48122,831110,876.71,3.43,164,23.43,0.188,0.324,0.307,501,8548,2178,424.122,265642,2604,0.04,1232,46,501,428.524,53.609
129,840,746,899.8,0,,,7,826592,174798,6165.0,24,52034,1002559,880.71,3.43,98,14.0,0.656,0.532,0.485,1151,24576,10220,248.829,68776,4768,0.06,223,19,877,253.759,60.212
129,840,746,897.91,0,,,7,826592,174798,6165.0,24,52034,1002559,880.71,3.43,98,14.0,0.656,0.532,0.485,1151,24576,10220,249.642,137518,4802,0.06,223,19,877,254.627,59.327
