NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1732,1396,897.36,0,,,67,196275,37153,3779.0,32,11667,235428,56.4,0.48,948,14.15,0.822,0.547,0.41,9148,31221,8036,142.814,174114,12579,0.64,292,30,1697,143.985,11.544
1019,1542,1136,897.49,0,,,67,192682,36493,3779.0,32,11518,231158,56.4,0.48,948,14.15,0.756,0.487,0.334,5549,29529,7637,127.381,209789,10323,0.56,292,29,1407,128.469,11.899
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,2109,1952,897.85,0,,,51,172024,31548,3831.0,27,12144,205944,75.12,0.54,1175,23.5,0.911,0.666,0.574,6752,45490,9068,155.878,110272,7811,0.43,292,25,2313,156.903,13.508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2112,1944,897.47,0,,,66,215613,43106,3956.0,27,11633,260927,59.94,0.41,987,14.95,0.889,0.667,0.571,14864,32406,8137,129.856,156039,8881,0.5,292,41,2299,131.086,11.583
3290,2936,3188,897.82,0,,,114,276331,46747,25595.0,39,22776,329839,224.52,0.35,3182,28.16,0.889,0.927,0.937,18505,112895,16413,174.257,1438,7047,0.22,292,36,3632,175.514,14.985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1542,1136,897.36,0,,,67,192676,36491,3779.0,32,11516,231151,56.4,0.48,948,14.15,0.756,0.487,0.334,5549,29529,7637,127.41,220247,10323,0.56,292,29,1407,128.473,11.526
996,1795,1418,897.38,0,,,69,171838,33593,3503.0,28,9974,207482,50.77,0.41,930,13.48,0.889,0.567,0.417,10864,27199,7250,133.438,50857,5471,0.37,292,37,1754,134.463,11.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2112,1944,897.42,0,,,66,215635,43106,3956.0,27,11640,260952,59.94,0.41,987,14.95,0.889,0.667,0.571,14886,32555,8223,139.41,170597,8880,0.5,292,41,2299,140.613,11.47
1019,1716,1390,897.43,0,,,67,195420,37009,3779.0,32,11628,234428,56.4,0.48,948,14.15,0.8,0.542,0.409,8293,30784,7953,137.269,173272,12579,0.64,292,29,1677,138.4,11.747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,1542,1136,897.39,0,,,67,192676,36491,3779.0,32,11516,231151,56.4,0.48,948,14.15,0.756,0.487,0.334,5549,29529,7637,127.037,220069,10323,0.56,292,29,1407,128.278,11.718
996,1795,1418,897.43,0,,,69,171838,33593,3503.0,28,9974,207482,50.77,0.41,930,13.48,0.889,0.567,0.417,10864,27199,7250,129.091,50857,5488,0.37,292,37,1754,130.205,10.717
1074,2123,1952,897.67,0,,,48,206752,39841,3198.0,26,13925,248818,66.63,0.55,1004,21.36,0.911,0.671,0.574,15587,60933,16052,179.32,78112,8815,0.36,292,24,2321,180.493,14.288
1249,2109,1952,897.72,0,,,51,172024,31548,3831.0,27,12144,205944,75.12,0.54,1175,23.5,0.911,0.666,0.574,6752,45490,9068,157.133,110272,7790,0.43,292,25,2313,158.137,13.216
1063,2125,1952,897.7,0,,,47,204031,39370,3030.0,25,13808,245603,64.47,0.54,996,21.65,0.911,0.671,0.574,15837,59916,15131,192.433,172825,10549,0.42,292,24,2322,193.55,12.974
1063,2125,1952,897.6,0,,,47,204031,39370,3030.0,25,13808,245603,64.47,0.54,996,21.65,0.911,0.671,0.574,15837,59916,15131,191.732,172825,10544,0.42,292,24,2322,192.82,13.304
996,1795,1418,897.42,0,,,69,171838,33593,3503.0,28,9974,207482,50.77,0.41,930,13.48,0.889,0.567,0.417,10864,27199,7250,133.199,50857,5437,0.37,292,37,1754,134.176,10.908
1019,1542,1136,897.52,0,,,67,192676,36491,3779.0,32,11516,231151,56.4,0.48,948,14.15,0.756,0.487,0.334,5549,29529,7637,126.328,168683,10322,0.56,292,29,1407,127.451,11.578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,3100,3364,897.84,0,,,85,711310,153218,34455.0,27,38869,867466,405.35,0.32,1577,18.77,0.911,0.979,0.989,92347,37378,5049,150.819,241,5430,0.09,292,42,3851,154.333,29.296
997,2094,1948,897.92,0,,,70,171343,32896,3663.0,26,10535,206314,52.33,0.38,932,13.51,0.911,0.661,0.573,6704,34417,9821,119.071,108087,9537,0.52,292,35,2293,119.995,10.97
