NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
52,159,80,898.61,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.028,86536,0,0.0,41,9,167,898.092,0.301
52,159,80,898.67,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.088,255587,0,0.0,41,9,167,898.167,0.333
52,159,80,898.63,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.025,66127,0,0.0,41,9,167,898.118,0.297
52,159,80,898.55,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,897.957,228131,0,0.0,41,9,167,898.011,0.318
52,159,80,898.68,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.088,1255,0,0.0,41,9,167,898.156,0.325
52,159,80,907.25,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,906.643,126913,0,0.0,41,9,167,906.709,0.324
52,159,80,898.65,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.064,218163,0,0.0,41,9,167,898.168,0.32
52,159,80,898.69,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.15,86268,0,0.0,41,9,167,898.208,0.268
52,159,80,898.74,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.13,146024,0,0.0,41,9,167,898.179,0.353
52,159,80,898.62,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.001,121904,0,0.0,41,9,167,898.057,0.335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,159,80,898.61,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,897.972,86736,0,0.0,41,9,167,898.01,0.399
52,159,80,898.71,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.065,179888,0,0.0,41,9,167,898.179,0.331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,159,80,898.64,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.072,115928,0,0.0,41,9,167,898.117,0.317
52,159,80,898.65,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.052,103152,0,0.0,41,9,167,898.134,0.289
52,159,80,898.66,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.032,84392,0,0.0,41,9,167,898.086,0.311
52,159,80,898.66,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.008,77137,0,0.0,41,9,167,898.068,0.351
52,159,80,907.8,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,907.16,126913,0,0.0,41,9,167,907.239,0.307
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,159,80,898.68,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.097,195334,0,0.0,41,9,167,898.202,0.306
52,159,80,898.67,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.06,69812,0,0.0,41,9,167,898.114,0.339
52,159,80,898.64,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.052,50369,0,0.0,41,9,167,898.131,0.278
52,159,80,907.43,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,906.892,126913,0,0.0,41,9,167,906.964,0.285
52,159,80,898.61,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,897.956,143935,0,0.0,41,9,167,898.001,0.366
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,159,80,898.62,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.06,48170,0,0.0,41,9,167,898.171,0.296
52,159,80,898.65,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.014,49726,0,0.0,41,9,167,898.081,0.363
52,159,80,898.59,0,,,2,855,203,55.0,27,57,1061,27.5,13.5,23,11.5,0.2,0.535,0.476,167,207,146,898.002,254283,0,0.0,41,9,167,898.055,0.311
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
