NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
78,209,90,28.61,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.966,23863,21475,2.25,28,4,193,27.061,0.461
78,209,90,28.62,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.987,83807,21475,2.25,28,4,193,27.085,0.398
78,209,90,28.11,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.467,139503,21475,2.25,28,4,193,26.551,0.444
78,209,90,28.08,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.411,39028,21475,2.25,28,4,193,26.501,0.443
78,209,90,28.12,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.47,103524,21475,2.25,28,4,193,26.563,0.404
78,209,90,28.65,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.978,88834,21475,2.25,28,4,193,27.072,0.498
78,209,90,28.74,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,27.064,23863,21475,2.25,28,4,193,27.142,0.401
78,209,90,28.17,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.487,196788,21475,2.25,28,4,193,26.605,0.44
78,209,90,28.59,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.965,45148,21475,2.25,28,4,193,27.05,0.46
78,209,90,28.08,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,26.452,29849,21475,2.25,28,4,193,26.548,0.467
