NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
35,1469,1064,27.53,0,,,5,23666,5166,135.0,0,1153,28863,27.0,0.0,31,6.2,0.622,0.468,0.312,7216,217,21,1.536,202,40,0.03,292,24,1294,1.848,4.947
14,1138,934,27.93,0,,,7,11952,2513,151.0,0,555,14491,21.57,0.0,11,1.83,0.289,0.363,0.274,1164,64,9,0.701,202,17,0.02,292,31,1008,0.98,3.813
8,1451,1120,28.08,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.725,202,17,0.02,292,32,1354,0.93,4.381
35,1509,1122,27.06,0,,,6,24122,5262,170.0,0,1171,29407,28.33,0.0,31,6.2,0.644,0.481,0.329,7666,221,22,1.339,202,48,0.03,292,23,1362,1.674,5.03
19,1057,812,28.26,0,,,7,1647,106,153.0,0,162,1827,21.86,0.0,16,2.67,0.289,0.337,0.238,872,33,7,0.185,202,0,0.0,292,82,869,0.286,2.574
8,1451,1120,27.92,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.85,202,17,0.02,292,32,1354,1.091,3.898
14,1055,812,28.34,0,,,7,1853,162,151.0,0,154,2092,21.57,0.0,11,1.83,0.244,0.336,0.238,870,31,5,0.172,202,0,0.0,292,75,867,0.274,2.556
8,1451,1120,27.79,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.644,202,17,0.02,292,32,1354,0.854,4.025
19,1509,1122,28.13,0,,,5,17230,3726,135.0,0,822,20972,27.0,0.0,16,4.0,0.644,0.481,0.329,6531,116,14,1.424,202,34,0.03,292,34,1362,1.729,5.034
8,1451,1120,27.84,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.736,202,17,0.02,292,32,1354,0.946,4.095
14,1360,1104,27.49,0,,,6,11916,2533,134.0,0,436,14563,22.33,0.0,11,1.83,0.533,0.433,0.324,2758,52,6,0.544,202,16,0.03,292,40,1281,0.721,4.044
19,1509,1122,27.84,0,,,5,19250,4179,135.0,0,929,23446,27.0,0.0,16,4.0,0.644,0.481,0.329,8551,128,17,1.336,202,39,0.03,292,37,1362,1.689,4.958
8,1451,1120,28.14,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.78,202,17,0.02,292,32,1354,1.036,3.901
35,1509,1122,27.88,0,,,6,28450,6233,170.0,0,1401,34708,28.33,0.0,31,6.2,0.644,0.481,0.329,9974,255,26,1.634,202,57,0.03,292,39,1362,2.022,5.388
14,993,744,27.0,0,,,6,9094,1911,134.0,0,314,11091,22.33,0.0,11,1.83,0.133,0.316,0.218,773,27,4,0.475,202,13,0.03,292,43,773,0.668,3.754
8,1451,1120,27.98,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.675,202,17,0.02,292,32,1354,0.916,3.981
14,1055,812,28.17,0,,,7,1853,162,151.0,0,154,2092,21.57,0.0,11,1.83,0.244,0.336,0.238,870,31,5,0.231,202,0,0.0,292,75,867,0.326,2.556
8,1451,1120,27.72,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.732,202,17,0.02,292,32,1354,0.909,3.922
20,1505,1122,27.1,0,,,6,17231,3702,160.0,0,844,20955,26.67,0.0,16,3.2,0.644,0.48,0.329,3731,125,11,1.036,202,26,0.02,292,24,1360,1.273,4.88
14,993,744,27.6,0,,,6,9094,1911,134.0,0,314,11091,22.33,0.0,11,1.83,0.133,0.316,0.218,773,27,4,0.486,202,13,0.03,292,43,773,0.616,3.707
8,1292,1068,28.87,0,,,7,3381,534,151.0,0,189,3974,21.57,0.0,6,1.0,0.444,0.412,0.314,1758,39,7,0.63,202,15,0.05,292,49,1193,0.749,2.62
8,1392,1110,27.79,0,,,6,9094,1911,134.0,0,314,11091,22.33,0.0,6,1.2,0.578,0.444,0.326,3430,27,4,0.458,202,13,0.03,292,43,1304,0.625,3.824
14,1055,812,28.4,0,,,7,1853,162,151.0,0,154,2092,21.57,0.0,11,1.83,0.244,0.336,0.238,870,31,5,0.202,202,0,0.0,292,75,867,0.316,2.502
14,1055,812,28.63,0,,,7,2966,436,151.0,0,172,3470,21.57,0.0,11,1.83,0.244,0.336,0.238,870,34,5,0.287,202,8,0.03,292,54,867,0.377,2.664
35,1509,1122,28.1,0,,,6,24122,5262,170.0,0,1171,29407,28.33,0.0,31,6.2,0.644,0.481,0.329,7666,221,22,1.545,202,48,0.03,292,23,1362,1.835,5.104
8,1451,1120,28.16,0,,,6,11568,2449,134.0,0,529,14032,22.33,0.0,6,1.2,0.622,0.462,0.329,4494,45,7,0.657,202,17,0.02,292,32,1354,0.895,3.89
35,1509,1122,27.55,0,,,6,24122,5262,170.0,0,1171,29407,28.33,0.0,31,6.2,0.644,0.481,0.329,7666,221,22,1.633,202,48,0.03,292,23,1362,1.982,5.018
35,1509,1122,27.93,0,,,6,24122,5262,170.0,0,1171,29407,28.33,0.0,31,6.2,0.644,0.481,0.329,7666,221,22,1.746,202,48,0.03,292,23,1362,2.109,5.025
20,1505,1122,29.38,0,,,6,17918,3856,160.0,0,870,21799,26.67,0.0,16,3.2,0.644,0.48,0.329,3731,145,11,1.047,202,26,0.02,292,24,1360,1.324,4.85
14,993,744,27.53,0,,,6,10024,2106,134.0,0,389,12210,22.33,0.0,11,1.83,0.133,0.316,0.218,773,28,4,0.481,202,13,0.03,292,42,773,0.704,3.796
