NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
239,847,836,898.02,0,,,16,21481,3751,671.0,43,1605,25485,41.94,2.69,180,11.25,0.667,0.518,0.539,1751,7868,5203,769.49,156625,35325,1.95,223,26,972,769.771,3.615
303,848,836,898.0,0,,,30,45111,8605,1426.0,35,3266,54074,47.53,1.17,238,7.93,0.667,0.519,0.539,1755,10029,4339,757.407,154825,12810,1.19,223,21,974,757.822,3.898
239,848,836,898.12,0,,,16,22096,3898,671.0,41,1658,26228,41.94,2.56,182,11.38,0.667,0.519,0.539,1755,6836,4192,768.931,257986,14134,1.39,223,25,974,769.219,3.518
307,841,836,897.97,0,,,21,27350,4990,890.0,43,2144,32603,42.38,2.05,243,11.57,0.667,0.515,0.539,1275,8719,4580,767.333,204138,31311,1.77,223,23,967,767.662,3.466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,848,836,898.15,0,,,16,22096,3898,671.0,41,1658,26228,41.94,2.56,182,11.38,0.667,0.519,0.539,1755,6836,4192,768.045,257986,13454,1.33,223,25,974,768.356,3.435
995,1040,1072,898.07,0,,,42,20227,1666,11452.0,100,4208,23317,272.67,2.38,853,20.31,0.758,0.636,0.692,1821,24604,15377,755.575,125693,29809,1.3,223,39,1232,755.796,3.475
220,849,836,898.05,0,,,15,19706,3663,665.0,28,1389,23581,44.33,1.87,177,11.8,0.697,0.52,0.539,1756,5329,3588,801.657,148970,11696,1.46,223,24,975,801.9,3.577
995,1040,1072,898.18,0,,,42,20227,1666,11452.0,100,4208,23317,272.67,2.38,853,20.31,0.758,0.636,0.692,1821,24604,15377,756.276,126288,29809,1.3,223,39,1232,756.626,3.449
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,848,836,898.13,0,,,16,22096,3898,671.0,41,1658,26228,41.94,2.56,182,11.38,0.667,0.519,0.539,1755,6836,4192,765.86,257986,15608,1.54,223,25,974,766.14,3.611
995,1040,1072,898.26,0,,,42,20227,1666,11452.0,100,4208,23317,272.67,2.38,853,20.31,0.758,0.636,0.692,1821,24604,15377,755.745,125355,29809,1.3,223,39,1232,756.004,3.358
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,991,1018,898.1,0,,,25,18931,2902,1265.0,56,1437,22264,50.6,2.24,344,13.76,0.697,0.606,0.657,2395,16799,9998,724.353,111861,43433,1.32,223,28,1170,724.615,2.816
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,849,836,898.04,0,,,15,19706,3663,665.0,28,1389,23581,44.33,1.87,177,11.8,0.697,0.52,0.539,1756,5329,3588,801.691,148970,11506,1.44,223,24,975,801.969,3.58
10768,515,472,897.88,0,,,204,780030,54005,77727.0,573,199559,884865,381.01,2.81,9991,48.98,0.182,0.315,0.305,501,1115009,56547,285.695,238128,35501,0.25,223,19,501,288.56,25.684
207,845,836,897.99,0,,,14,16503,3018,601.0,27,1078,19760,42.93,1.93,166,11.86,0.727,0.517,0.539,1620,4426,3313,800.216,126890,9152,1.38,223,25,971,800.443,2.884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,841,836,898.06,0,,,52,98802,20070,2858.0,52,6581,119336,54.96,1.0,449,8.63,0.667,0.515,0.539,1275,13571,4825,743.3,144188,31947,1.48,223,20,967,744.11,4.668
207,845,836,897.94,0,,,14,16503,3018,601.0,27,1078,19760,42.93,1.93,166,11.86,0.727,0.517,0.539,1620,4426,3313,799.72,126890,9152,1.38,223,25,971,799.942,3.062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,841,836,898.02,0,,,52,98802,20070,2858.0,52,6581,119336,54.96,1.0,449,8.63,0.667,0.515,0.539,1275,13571,4825,743.805,129079,31867,1.48,223,20,967,744.338,4.726
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
