NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
413,1333,1206,898.54,0,,,275,154758,1059,7088.0,13,10390,162652,25.77,0.05,260,0.95,0.34,0.684,0.842,1357,3287,224,28.719,229,385,0.04,257,114,1316,29.344,5.505
269,1576,960,898.79,0,,,153,11898687,2050377,3768.0,6,1896497,13943885,24.63,0.04,182,1.19,0.723,0.809,0.67,152521,293016,1958,57.1,208,3868,0.0,236,43,1331,112.889,178.487
789,1865,1382,900.08,0,,,95,2845861,473199,3027.0,42,453442,3326744,31.86,0.45,679,7.22,0.915,0.957,0.965,55218,204044,10461,162.49,441,13347,0.03,262,44,1822,175.704,135.989
343,1482,1278,899.01,0,,,254,3605657,40638,6304.0,9,571863,3928208,24.82,0.04,230,0.91,0.489,0.761,0.892,6305,171548,95,25.799,216,192,0.0,2646,645,1465,38.378,82.118
1083,1845,1382,898.12,0,,,56,2694019,458158,2533.0,44,423673,3154655,45.23,0.8,986,17.93,0.915,0.947,0.965,102929,255847,14392,146.244,460,16967,0.04,262,42,1812,162.829,146.251
553,1508,1278,897.79,0,,,266,1103274,9619,7554.0,14,90825,1153965,28.4,0.05,372,1.4,0.574,0.774,0.892,5391,35416,194,23.351,225,321,0.0,2846,382,1479,27.948,18.661
1083,1845,1382,898.05,0,,,56,2694019,458158,2533.0,44,423673,3154655,45.23,0.8,986,17.93,0.915,0.947,0.965,102929,255847,14392,146.677,460,16823,0.03,262,42,1812,161.731,148.317
1220,1591,1322,898.04,0,,,118,1274342,193441,4083.0,44,199283,1480281,34.6,0.38,1085,9.27,0.66,0.817,0.923,3411,48981,3198,86.32,493,4575,0.02,4647,1248,1602,92.676,48.192
1220,1591,1322,898.24,0,,,118,1274342,193441,4083.0,44,199283,1480281,34.6,0.38,1085,9.27,0.66,0.817,0.923,3411,48981,3198,86.253,493,4745,0.02,4647,1248,1602,92.86,44.409
1220,1591,1322,898.07,0,,,118,1274342,193441,4083.0,44,199283,1480281,34.6,0.38,1085,9.27,0.66,0.817,0.923,3411,48981,3198,87.3,493,4575,0.02,4647,1248,1602,94.107,42.03
309,1589,1338,897.77,0,,,177,10192078,1681651,4264.0,8,1255438,12217676,24.09,0.05,217,1.23,0.617,0.816,0.934,175524,257136,1965,54.283,209,3690,0.0,11552,4407,1606,102.808,131.198
269,1578,962,897.57,0,,,153,11909002,2052159,3768.0,6,1898132,13955986,24.63,0.04,182,1.19,0.723,0.81,0.672,162841,293586,1958,56.79,208,3868,0.0,236,43,1334,112.625,173.703
285,1645,1366,897.77,0,,,167,11387949,1879344,4073.0,7,1414287,13650696,24.39,0.04,192,1.15,0.617,0.844,0.954,170584,251647,3492,57.506,221,6613,0.0,10499,4268,1677,113.735,154.038
269,1799,1390,897.91,0,,,154,12015920,2070598,3798.0,6,1915150,14081327,24.66,0.04,182,1.19,0.766,0.924,0.971,269744,298872,1959,56.484,208,3868,0.0,236,43,1776,117.278,173.52
407,1388,1238,899.55,0,,,284,158586,904,7472.0,8,10644,166467,26.31,0.03,256,0.9,0.426,0.713,0.865,1554,3598,239,28.248,217,375,0.04,258,115,1378,28.891,5.383
285,1771,1410,898.17,0,,,168,11483046,1896138,4101.0,7,1427232,13763708,24.41,0.04,192,1.15,0.83,0.909,0.985,277558,257140,3868,57.601,221,7203,0.01,10851,4485,1811,111.654,145.198
462,1452,1248,900.13,0,,,273,171065,2669,6580.0,13,15718,180439,24.1,0.05,319,1.17,0.511,0.745,0.872,3467,10341,308,22.113,223,491,0.04,389,153,1423,22.848,6.459
407,1469,1262,899.61,0,,,285,159153,904,7510.0,8,10690,167063,26.35,0.03,256,0.9,0.553,0.754,0.881,1665,3625,239,28.403,217,377,0.04,258,115,1445,29.082,5.268
541,1455,1248,899.68,0,,,280,175535,2715,8180.0,8,16267,185037,29.21,0.03,428,1.53,0.511,0.747,0.872,3797,10688,360,23.644,210,558,0.04,411,155,1423,24.451,6.41
358,1637,1362,897.87,0,,,183,11808694,1958827,5080.0,6,1462266,14167713,27.76,0.03,284,1.56,0.66,0.84,0.951,172206,245765,1592,56.886,207,2952,0.0,10499,4554,1670,109.075,135.342
539,1456,1248,899.36,0,,,279,174864,2703,8150.0,8,16183,184323,29.21,0.03,427,1.54,0.511,0.747,0.872,3907,10626,359,23.454,210,555,0.04,411,155,1423,24.213,6.351
789,1865,1382,899.52,0,,,95,2845861,473199,3027.0,42,453442,3326744,31.86,0.45,679,7.22,0.915,0.957,0.965,55218,204044,10461,163.05,441,13311,0.03,262,44,1822,177.35,131.603
1220,1591,1322,898.16,0,,,118,1274342,193441,4083.0,44,199283,1480281,34.6,0.38,1085,9.27,0.66,0.817,0.923,3411,48981,3198,86.024,493,4575,0.02,4647,1248,1602,93.943,44.423
358,1607,1352,897.84,0,,,183,11724714,1944840,5080.0,6,1450510,14067452,27.76,0.03,284,1.56,0.617,0.825,0.944,170295,240619,1531,57.287,206,2830,0.0,11552,4740,1639,111.737,135.88
377,1521,1316,899.37,0,,,269,2822720,35966,6982.0,9,466527,3086629,25.96,0.03,237,0.88,0.489,0.781,0.919,27869,158104,143,23.061,220,249,0.0,2593,695,1540,34.384,37.126
534,1351,1212,898.32,0,,,276,171499,2415,8070.0,8,15743,180654,29.24,0.03,424,1.54,0.383,0.694,0.846,2401,10278,357,23.607,210,555,0.05,411,155,1334,24.416,6.272
360,1380,902,898.05,0,,,183,11808694,1958827,5080.0,6,1462266,14167713,27.76,0.03,285,1.56,0.596,0.708,0.63,17736,245765,1592,56.894,207,2952,0.0,10499,4554,1157,106.615,136.807
553,1245,840,897.87,0,,,265,1102261,9619,7524.0,14,90651,1152846,28.39,0.05,372,1.4,0.404,0.639,0.587,4291,35285,193,22.855,225,322,0.0,2846,383,997,27.567,17.955
796,1840,1372,897.85,0,,,93,2739549,455598,2938.0,42,436113,3202424,31.59,0.45,687,7.39,0.851,0.945,0.958,27237,197428,10622,166.09,445,13417,0.03,261,42,1767,184.01,130.462
271,1574,958,897.71,0,,,154,12111245,2087069,3798.0,6,1930392,14193131,24.66,0.04,183,1.19,0.723,0.808,0.669,121826,303719,1959,58.23,208,3870,0.0,236,43,1328,115.888,172.534
