NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,7665,12696,896.21,0,,,132,156414,5452,2918.0,2,27560,171138,22.11,0.02,285,2.18,0.6,0.933,0.977,14080,1408,116,348.008,202,148,0.01,3645,648,12992,348.868,8.882
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,7651,12696,896.43,0,,,134,142065,4916,3160.0,2,20307,156585,23.58,0.02,297,2.23,0.571,0.931,0.977,14214,661,132,345.072,202,148,0.01,3645,464,12991,345.899,7.903
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,7646,12696,897.24,0,,,101,95694,4856,2702.0,2,7954,106703,26.75,0.02,207,2.07,0.514,0.931,0.977,13502,232,108,345.712,202,131,0.01,3645,587,12986,346.606,7.036
309,7646,12696,898.1,0,,,101,95694,4856,2702.0,2,7954,106703,26.75,0.02,207,2.07,0.514,0.931,0.977,13502,232,108,342.144,202,131,0.01,3645,587,12986,342.771,6.428
22,6293,12022,899.0,0,,,4,90933,16131,78.0,4,8070,107608,19.5,1.0,14,3.5,0.143,0.766,0.925,12041,31,8,474.076,202,21,0.0,3645,1027,12041,474.997,12.077
214,7933,12828,896.57,0,,,72,8544112,1500919,1931.0,2,1281792,10046130,26.82,0.03,141,1.99,0.886,0.965,0.987,191890,13634,74,356.385,202,84,0.0,3645,126,13359,399.184,89.738
309,7646,12696,896.58,0,,,101,95694,4856,2702.0,2,7954,106703,26.75,0.02,207,2.07,0.514,0.931,0.977,13502,232,108,344.214,202,125,0.01,3645,587,12986,344.808,6.36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,7697,12742,896.31,0,,,122,165097,14928,2684.0,2,16460,187502,22.0,0.02,273,2.26,0.571,0.937,0.98,17073,603,141,345.753,202,198,0.01,3645,526,13055,346.931,14.689
217,7686,12368,896.17,0,,,72,8594054,1509658,1931.0,2,1289324,10104883,26.82,0.03,143,1.99,0.829,0.935,0.952,77956,13644,75,359.287,202,85,0.0,3645,126,12875,397.991,87.095
411,7310,12250,896.28,0,,,130,153842,5444,2870.0,2,26931,168347,22.08,0.02,279,2.15,0.4,0.89,0.942,12695,1379,116,346.33,202,148,0.01,3645,656,12517,347.297,9.404
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,7310,12250,896.29,0,,,132,156414,5452,2918.0,2,27560,171138,22.11,0.02,291,2.2,0.4,0.89,0.942,12695,1408,116,345.111,202,148,0.01,3645,648,12517,346.138,8.652
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,7933,12828,896.94,0,,,11,843828,141991,349.0,5,134284,993473,31.73,0.5,45,4.5,0.886,0.965,0.987,196060,69718,1672,376.159,240,2891,0.02,3645,194,13359,380.878,39.817
396,7697,12742,896.48,0,,,122,165097,14928,2684.0,2,16460,187502,22.0,0.02,273,2.26,0.571,0.937,0.98,17073,603,141,346.262,202,192,0.01,3645,526,13055,347.774,15.425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,7646,12696,899.2,0,,,101,95694,4856,2702.0,2,7954,106703,26.75,0.02,207,2.07,0.514,0.931,0.977,13502,232,108,345.247,202,131,0.01,3645,587,12986,346.189,6.917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,7665,12696,897.38,0,,,132,156414,5452,2918.0,2,27560,171138,22.11,0.02,285,2.18,0.6,0.933,0.977,14080,1408,116,346.16,202,148,0.01,3645,648,12992,347.001,8.655
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
