NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
574,1415,1324,897.64,0,,,32,92470,18191,1281.0,36,6350,111662,40.03,1.13,506,15.81,0.865,0.659,0.603,8859,28678,8378,766.045,253152,26359,1.27,251,24,1567,766.644,5.697
575,1399,1324,897.86,0,,,45,57938,10506,1567.0,33,3974,69229,34.82,0.73,497,11.04,0.865,0.651,0.603,3709,9737,3287,774.807,160617,9304,0.98,251,24,1555,775.339,4.175
621,918,770,897.91,0,,,55,26380,2929,1943.0,36,2989,30368,35.33,0.65,530,9.64,0.622,0.427,0.351,1156,7254,2248,768.537,66031,4385,0.76,251,31,908,768.799,3.13
574,1415,1324,897.62,0,,,32,91898,18068,1281.0,36,6315,110963,40.03,1.13,506,15.81,0.865,0.659,0.603,8859,28625,8378,766.937,258677,26363,1.27,251,25,1567,767.625,5.687
575,1399,1324,897.7,0,,,45,57938,10506,1567.0,33,3974,69229,34.82,0.73,497,11.04,0.865,0.651,0.603,3709,9737,3287,775.572,160617,9304,0.98,251,24,1555,776.088,4.416
575,1399,1324,897.69,0,,,45,57938,10506,1567.0,33,3974,69229,34.82,0.73,497,11.04,0.865,0.651,0.603,3709,9737,3287,774.934,160617,9304,0.98,251,24,1555,775.409,4.419
471,992,778,897.71,0,,,29,79660,16718,1163.0,34,4515,96725,40.1,1.17,408,14.07,0.676,0.462,0.355,1010,12286,3388,787.753,230976,4847,0.48,251,25,935,788.528,5.51
621,918,770,897.69,0,,,55,26380,2929,1943.0,36,2989,30368,35.33,0.65,530,9.64,0.622,0.427,0.351,1156,7254,2248,768.944,66031,4385,0.76,251,31,908,769.209,3.146
855,683,584,897.76,0,,,45,177856,37988,8113.0,75,10356,216399,180.29,1.67,735,16.33,0.162,0.318,0.266,613,8566,1607,798.266,26544,1723,0.11,251,32,613,799.671,9.095
840,683,584,897.64,0,,,42,166387,35273,7668.0,74,10012,202267,182.57,1.76,724,17.24,0.162,0.318,0.266,613,6702,1483,796.923,226922,1684,0.11,251,33,613,798.122,8.594
536,1031,794,897.61,0,,,30,65339,12371,1189.0,44,4706,78431,39.63,1.47,462,15.4,0.757,0.48,0.362,1757,27113,8170,766.593,269476,48483,1.7,251,22,984,767.122,5.499
855,683,584,897.66,0,,,45,177856,37988,8113.0,75,10356,216399,180.29,1.67,735,16.33,0.162,0.318,0.266,613,8566,1607,798.058,253882,1725,0.11,251,32,613,799.193,9.176
621,918,770,897.81,0,,,55,26380,2929,1943.0,36,2989,30368,35.33,0.65,530,9.64,0.622,0.427,0.351,1156,7254,2248,768.823,66031,4385,0.76,251,31,908,769.129,3.206
536,1031,794,897.76,0,,,30,65339,12371,1189.0,44,4706,78431,39.63,1.47,462,15.4,0.757,0.48,0.362,1757,27113,8170,764.834,269476,48483,1.7,251,22,984,765.458,5.313
