NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
78,209,90,898.6,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.022,106503,21475,2.25,28,4,193,897.132,0.444
78,209,90,898.62,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.057,50963,21475,2.25,28,4,193,897.172,0.428
78,209,90,898.54,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,896.969,93553,21475,2.25,28,4,193,897.045,0.41
78,209,90,898.61,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.058,47278,21475,2.25,28,4,193,897.186,0.413
78,209,90,898.62,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.033,146298,21475,2.25,28,4,193,897.135,0.448
78,209,90,898.59,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.074,224063,21475,2.25,28,4,193,897.132,0.513
78,209,90,898.52,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,896.988,145688,21475,2.25,28,4,193,897.119,0.399
78,209,90,898.59,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.076,70495,21475,2.25,28,4,193,897.147,0.465
78,209,90,898.59,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,896.982,137642,21475,2.25,28,4,193,897.084,0.495
78,209,90,898.6,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.063,110763,21475,2.25,28,4,193,897.168,0.435
78,209,90,898.59,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.083,177791,21475,2.25,28,4,193,897.181,0.355
78,209,90,898.61,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,897.083,158476,21475,2.25,28,4,193,897.184,0.437
78,209,90,898.61,0,,,3,1786,468,83.0,44,87,2261,27.67,14.67,31,10.33,0.286,0.602,0.441,193,1294,1208,896.959,42739,21475,2.25,28,4,193,897.045,0.504
