NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1028,1060,904.09,0,,,230,63775,688,6480.0,7,7181,69200,28.17,0.03,522,2.28,0.568,0.768,0.914,1737,2108,342,8.569,224,396,0.05,249,56,1218,8.98,3.128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1061,1062,905.79,0,,,43,442588,67900,1124.0,11,75486,513449,26.14,0.26,250,5.95,0.595,0.792,0.916,2869,10516,902,12.329,259,1293,0.01,3829,1255,1237,14.99,14.904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1272,1126,898.37,0,,,232,4842323,793731,6524.0,7,828949,5639227,28.12,0.03,526,2.28,0.892,0.95,0.971,34869,264001,1166,26.463,230,1617,0.0,249,42,1430,46.883,63.246
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,1255,1110,900.32,0,,,240,376551,53035,5696.0,11,59227,433769,23.73,0.05,658,2.75,0.892,0.937,0.957,33264,23040,925,12.793,233,1278,0.02,254,124,1381,14.708,12.305
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1028,1060,903.82,0,,,230,63775,688,6480.0,7,7181,69200,28.17,0.03,522,2.28,0.568,0.768,0.914,1737,2108,342,8.559,224,396,0.05,249,56,1218,8.972,3.012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,1052,1062,899.09,0,,,501,160789,1106,17752.0,10,27695,172139,35.43,0.02,1209,2.42,0.595,0.786,0.916,1932,20958,335,7.052,212,411,0.02,249,54,1230,7.767,4.539
303,1061,1062,901.44,0,,,43,442588,67900,1124.0,11,75486,513449,26.14,0.26,250,5.95,0.595,0.792,0.916,2869,10516,902,12.047,259,1319,0.01,3829,1255,1237,14.965,16.731
303,1061,1062,901.06,0,,,43,442588,67900,1124.0,11,75486,513449,26.14,0.26,250,5.95,0.595,0.792,0.916,2869,10516,902,12.585,259,1285,0.01,3829,1255,1237,15.436,14.563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1061,1062,906.56,0,,,43,442588,67900,1124.0,11,75486,513449,26.14,0.26,250,5.95,0.595,0.792,0.916,2869,10516,902,12.21,259,1335,0.01,3829,1255,1237,15.686,15.148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,1028,1060,643.99,1,,,230,82999,3928,6480.0,7,10853,91448,28.17,0.03,522,2.28,0.568,0.768,0.914,1737,2684,342,8.449,224,398,0.03,249,48,1218,8.958,4.133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,1255,1110,900.35,0,,,239,376034,53005,5652.0,11,59150,433183,23.65,0.05,642,2.7,0.892,0.937,0.957,33264,22959,925,12.764,233,1278,0.02,371,165,1381,14.609,11.678
