NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
148,513,160,27.56,0,,,12,80763,15916,434.0,0,7876,96808,36.17,0.0,137,11.42,0.073,0.178,0.079,193,1841,32,1.179,202,65,0.01,91,12,193,1.833,8.767
52,656,368,27.73,0,,,15,50641,9744,369.0,0,4738,60488,24.6,0.0,45,3.21,0.134,0.228,0.182,440,750,17,0.725,202,37,0.01,121,50,436,1.252,6.122
100,643,360,27.44,0,,,22,7557,453,534.0,0,676,8283,24.27,0.0,91,4.33,0.134,0.224,0.178,423,346,24,0.495,202,37,0.06,112,34,420,0.693,2.018
54,1298,664,27.77,0,,,10,113932,22863,326.0,0,11081,136850,32.6,0.0,46,5.11,0.476,0.451,0.328,13747,3267,68,1.247,205,119,0.01,91,19,1115,2.08,10.875
130,749,406,27.48,0,,,22,6515,152,588.0,0,676,7019,26.73,0.0,120,5.71,0.22,0.261,0.2,596,422,31,0.667,202,43,0.07,120,39,538,0.803,2.115
74,513,160,27.08,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,66,4.13,0.073,0.178,0.079,193,778,22,0.704,202,47,0.01,122,38,193,1.083,5.288
52,1234,646,27.65,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,45,3.0,0.451,0.429,0.319,4780,778,22,0.782,202,47,0.01,122,38,1056,1.105,5.327
100,757,406,27.7,0,,,23,7919,459,577.0,0,731,8677,25.09,0.0,91,4.14,0.268,0.263,0.2,595,402,27,0.562,202,43,0.06,112,34,543,0.745,2.108
52,1000,424,27.63,0,,,15,53672,10352,369.0,0,4987,64209,24.6,0.0,45,3.0,0.39,0.348,0.209,3348,860,20,0.801,202,43,0.01,121,50,749,1.248,6.544
147,1302,664,27.86,0,,,10,135490,27251,364.0,1,13105,162813,36.4,0.11,138,15.33,0.476,0.453,0.328,21993,2016,107,2.724,204,133,0.01,92,15,1119,3.738,7.992
147,1143,452,27.18,0,,,9,180035,36434,319.0,1,17498,216574,35.44,0.11,138,15.33,0.427,0.398,0.223,23766,2680,112,2.393,204,168,0.01,91,21,859,3.753,9.298
130,749,406,27.86,0,,,22,6515,152,588.0,0,676,7019,26.73,0.0,120,5.71,0.22,0.261,0.2,596,422,31,0.725,202,65,0.1,120,39,538,0.884,2.117
112,1143,452,27.08,0,,,8,174219,35277,274.0,0,16982,209596,34.25,0.0,105,13.13,0.427,0.398,0.223,27796,2007,49,2.147,202,103,0.0,91,22,859,3.311,9.932
74,513,160,27.72,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,66,4.13,0.073,0.178,0.079,193,778,22,0.746,202,47,0.01,122,38,193,1.126,5.581
52,1234,646,27.49,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,45,3.0,0.451,0.429,0.319,4780,778,22,0.789,202,47,0.01,122,38,1056,1.188,5.647
74,656,368,28.24,0,,,17,41463,7616,425.0,0,3954,49410,25.0,0.0,66,4.13,0.134,0.228,0.182,443,797,22,0.666,202,47,0.01,122,38,437,1.085,5.303
52,656,368,27.09,0,,,15,50641,9744,369.0,0,4738,60488,24.6,0.0,45,3.21,0.134,0.228,0.182,440,750,17,0.731,202,37,0.01,121,49,436,1.257,6.357
165,1379,692,27.58,0,,,12,84612,16600,418.0,1,8313,101400,34.83,0.08,153,12.75,0.537,0.48,0.342,8222,2228,116,2.433,204,154,0.02,92,11,1187,3.126,8.095
100,643,360,28.07,0,,,22,7557,453,534.0,0,676,8283,24.27,0.0,91,4.33,0.134,0.224,0.178,423,346,24,0.464,202,43,0.06,112,34,420,0.579,2.229
52,1234,646,27.89,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,45,3.0,0.451,0.429,0.319,4780,778,22,0.803,202,47,0.01,122,38,1056,1.245,5.792
52,556,180,27.14,0,,,15,50641,9744,369.0,0,4738,60488,24.6,0.0,45,3.0,0.122,0.193,0.089,245,750,17,0.855,202,37,0.01,121,50,241,1.347,6.108
165,646,218,27.59,0,,,22,6695,154,588.0,1,731,7227,26.73,0.05,153,6.95,0.207,0.225,0.108,373,523,90,0.84,203,65,0.08,120,38,340,0.991,2.058
54,1198,476,27.14,0,,,9,111447,22384,287.0,0,10861,133897,31.89,0.0,46,5.11,0.463,0.417,0.235,11271,3169,68,1.273,205,119,0.01,91,19,921,2.295,10.691
130,749,406,27.32,0,,,22,6515,152,588.0,0,676,7019,26.73,0.0,120,5.71,0.22,0.261,0.2,596,422,31,0.571,202,43,0.07,120,39,538,0.665,2.084
52,1234,646,27.21,0,,,16,41215,7612,408.0,0,3935,49148,25.5,0.0,45,3.0,0.451,0.429,0.319,4780,778,22,0.745,202,47,0.01,122,38,1056,1.141,5.552
