NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
168,11,6,30.33,0,,,14
168,11,6,30.35,0,,,14
168,7,2,30.34,0,,,14
144,11,6,30.34,0,,,12
168,11,6,30.37,0,,,14
168,11,6,30.34,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.31,0,,,14
144,11,6,30.34,0,,,12
168,11,6,30.34,0,,,14
168,11,6,30.32,0,,,14
168,11,6,30.32,0,,,14
168,11,6,30.3,0,,,14
168,11,6,30.34,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.36,0,,,14
168,11,6,30.3,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.32,0,,,14
168,11,6,30.32,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.36,0,,,14
168,11,6,30.34,0,,,14
168,11,6,30.34,0,,,14
168,11,6,30.36,0,,,14
168,11,6,30.35,0,,,14
168,11,6,30.33,0,,,14
