NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
80,14,4,30.37,0,,,10
80,18,6,30.34,0,,,10
66,22,8,30.35,0,,,9
66,22,8,30.36,0,,,9
66,18,6,30.35,0,,,9
80,14,4,30.36,0,,,10
66,22,8,30.35,0,,,9
100,24,12,30.36,0,,,11
80,18,6,30.36,0,,,10
100,24,12,30.34,0,,,11
100,24,12,30.33,0,,,11
100,24,12,30.32,0,,,11
66,18,6,30.32,0,,,9
80,18,6,30.35,0,,,10
80,18,6,30.33,0,,,10
80,18,6,30.37,0,,,10
80,18,6,30.35,0,,,10
80,18,6,30.35,0,,,10
66,18,6,30.34,0,,,9
100,24,12,30.36,0,,,11
66,22,8,30.36,0,,,9
66,18,6,30.34,0,,,9
80,18,6,30.36,0,,,10
80,18,6,30.36,0,,,10
80,18,6,30.36,0,,,10
80,18,6,30.35,0,,,10
80,18,6,30.34,0,,,10
66,23,10,30.32,0,,,9
66,22,8,30.36,0,,,9
66,22,8,30.35,0,,,9
